#1
double	default(35137,4)
329400	2.881077e+08	1.409002e+08	7e+07
330300	2.86207e+08	1.396352e+08	7e+07
331200	2.859543e+08	1.394671e+08	7e+07
332100	2.854489e+08	1.391307e+08	7e+07
333000	2.863608e+08	1.397376e+08	7e+07
333900	2.924498e+08	1.437585e+08	7e+07
334800	2.959603e+08	1.460655e+08	7e+07
335700	2.969462e+08	1.467134e+08	7e+07
336600	2.992586e+08	1.482303e+08	7e+07
337500	3.014753e+08	1.496759e+08	7e+07
338400	3.004878e+08	1.490319e+08	7e+07
339300	2.989959e+08	1.480591e+08	7e+07
340200	2.981706e+08	1.47518e+08	7e+07
341100	3.006348e+08	1.491278e+08	7e+07
342000	3.029356e+08	1.506282e+08	7e+07
342900	3.025154e+08	1.503542e+08	7e+07
343800	3.013072e+08	1.495663e+08	7e+07
344700	3.007819e+08	1.492237e+08	7e+07
345600	3.006979e+08	1.491689e+08	7e+07
346500	2.997944e+08	1.485797e+08	7e+07
347400	3.009185e+08	1.493128e+08	7e+07
348300	3.019481e+08	1.499842e+08	7e+07
349200	3.037235e+08	1.511421e+08	7e+07
350100	3.029356e+08	1.506282e+08	7e+07
351000	3.014963e+08	1.496896e+08	7e+07
351900	2.99101e+08	1.481276e+08	7e+07
352800	2.960036e+08	1.46094e+08	7e+07
353700	2.929807e+08	1.441074e+08	7e+07
354600	2.910737e+08	1.428542e+08	7e+07
355500	2.907379e+08	1.426334e+08	7e+07
356400	2.888959e+08	1.41423e+08	7e+07
357300	2.876463e+08	1.405931e+08	7e+07
358200	2.869431e+08	1.401251e+08	7e+07
359100	2.853829e+08	1.390868e+08	7e+07
360000	2.849764e+08	1.388163e+08	7e+07
360900	2.829108e+08	1.374417e+08	7e+07
361800	2.80208e+08	1.35643e+08	7e+07
362700	2.745277e+08	1.318628e+08	7e+07
363600	2.695341e+08	1.288871e+08	7e+07
364500	2.685433e+08	1.283564e+08	7e+07
365400	2.664246e+08	1.272005e+08	7e+07
366300	2.641422e+08	1.259445e+08	7e+07
367200	2.608161e+08	1.241142e+08	7e+07
368100	2.593628e+08	1.233145e+08	7e+07
369000	2.681289e+08	1.281345e+08	7e+07
369900	2.742201e+08	1.316581e+08	7e+07
370800	2.714798e+08	1.299293e+08	7e+07
371700	2.728027e+08	1.307149e+08	7e+07
372600	2.71723e+08	1.300595e+08	7e+07
373500	2.715699e+08	1.299775e+08	7e+07
374400	2.722753e+08	1.303639e+08	7e+07
375300	2.70516e+08	1.29413e+08	7e+07
376200	2.700386e+08	1.291573e+08	7e+07
377100	2.698224e+08	1.290415e+08	7e+07
378000	2.692819e+08	1.28752e+08	7e+07
378900	2.703809e+08	1.293406e+08	7e+07
379800	2.706781e+08	1.294999e+08	7e+07
380700	2.706871e+08	1.295047e+08	7e+07
381600	2.707502e+08	1.295385e+08	7e+07
382500	2.698944e+08	1.290801e+08	7e+07
383400	2.685883e+08	1.283805e+08	7e+07
384300	2.683992e+08	1.282792e+08	7e+07
385200	2.698764e+08	1.290705e+08	7e+07
386100	2.715068e+08	1.299437e+08	7e+07
387000	2.856796e+08	1.392843e+08	7e+07
387900	2.887443e+08	1.413233e+08	7e+07
388800	3.02757e+08	1.505118e+08	7e+07
389700	2.99101e+08	1.481276e+08	7e+07
390600	2.964912e+08	1.464144e+08	7e+07
391500	2.982247e+08	1.475537e+08	7e+07
392400	3.061504e+08	1.528351e+08	7e+07
393300	3.027885e+08	1.505323e+08	7e+07
394200	2.934791e+08	1.444349e+08	7e+07
395100	2.862729e+08	1.396791e+08	7e+07
396000	2.813068e+08	1.363742e+08	7e+07
396900	2.787468e+08	1.346706e+08	7e+07
397800	2.779447e+08	1.341368e+08	7e+07
398700	2.780106e+08	1.341807e+08	7e+07
399600	2.87954e+08	1.407978e+08	7e+07
400500	2.911388e+08	1.428969e+08	7e+07
401400	2.93024e+08	1.441359e+08	7e+07
402300	2.953427e+08	1.456596e+08	7e+07
403200	2.972821e+08	1.469342e+08	7e+07
404100	2.989644e+08	1.480385e+08	7e+07
405000	3.007504e+08	1.492032e+08	7e+07
405900	2.982572e+08	1.47575e+08	7e+07
406800	2.925148e+08	1.438012e+08	7e+07
407700	2.885253e+08	1.41178e+08	7e+07
408600	2.930999e+08	1.441857e+08	7e+07
409500	2.900011e+08	1.421492e+08	7e+07
410400	2.950501e+08	1.454674e+08	7e+07
411300	3.002251e+08	1.488606e+08	7e+07
412200	2.958302e+08	1.4598e+08	7e+07
413100	2.918105e+08	1.433384e+08	7e+07
414000	2.893185e+08	1.417007e+08	7e+07
414900	2.866684e+08	1.399423e+08	7e+07
415800	2.852291e+08	1.389845e+08	7e+07
416700	2.874705e+08	1.404761e+08	7e+07
417600	2.907162e+08	1.426192e+08	7e+07
418500	2.923956e+08	1.437229e+08	7e+07
419400	2.932082e+08	1.442569e+08	7e+07
420300	2.934357e+08	1.444064e+08	7e+07
421200	2.937066e+08	1.445844e+08	7e+07
422100	2.95451e+08	1.457308e+08	7e+07
423000	2.941617e+08	1.448835e+08	7e+07
423900	2.932841e+08	1.443067e+08	7e+07
424800	2.925906e+08	1.43851e+08	7e+07
425700	2.962853e+08	1.462791e+08	7e+07
426600	3.020741e+08	1.500664e+08	7e+07
427500	3.033243e+08	1.508817e+08	7e+07
428400	3.024838e+08	1.503336e+08	7e+07
429300	3.035134e+08	1.51005e+08	7e+07
430200	3.040597e+08	1.513613e+08	7e+07
431100	3.025469e+08	1.503747e+08	7e+07
432000	3.029146e+08	1.506145e+08	7e+07
432900	3.016224e+08	1.497718e+08	7e+07
433800	3.004457e+08	1.490045e+08	7e+07
434700	3.002566e+08	1.488812e+08	7e+07
435600	3.032087e+08	1.508064e+08	7e+07
436500	3.076096e+08	1.539018e+08	7e+07
437400	3.096006e+08	1.553573e+08	7e+07
438300	3.07486e+08	1.538114e+08	7e+07
439200	3.042908e+08	1.51512e+08	7e+07
440100	3.041858e+08	1.514435e+08	7e+07
441000	3.053961e+08	1.522836e+08	7e+07
441900	3.057918e+08	1.525729e+08	7e+07
442800	3.083763e+08	1.544623e+08	7e+07
443700	3.116533e+08	1.568581e+08	7e+07
444600	3.139163e+08	1.585125e+08	7e+07
445500	3.167729e+08	1.606008e+08	7e+07
446400	3.190235e+08	1.622462e+08	7e+07
447300	3.241287e+08	1.659611e+08	7e+07
448200	3.252622e+08	1.667659e+08	7e+07
449100	3.254984e+08	1.669336e+08	7e+07
450000	3.285212e+08	1.690798e+08	7e+07
450900	3.314142e+08	1.711338e+08	7e+07
451800	3.304577e+08	1.704547e+08	7e+07
452700	3.330555e+08	1.722991e+08	7e+07
453600	3.328783e+08	1.721734e+08	7e+07
454500	3.353108e+08	1.739004e+08	7e+07
455400	3.369048e+08	1.750322e+08	7e+07
456300	3.376487e+08	1.755604e+08	7e+07
457200	3.387587e+08	1.763484e+08	7e+07
458100	3.383572e+08	1.760634e+08	7e+07
459000	3.411358e+08	1.780379e+08	7e+07
459900	3.44266e+08	1.803051e+08	7e+07
460800	3.456668e+08	1.813196e+08	7e+07
461700	3.454475e+08	1.811608e+08	7e+07
462600	3.454963e+08	1.811961e+08	7e+07
463500	3.474694e+08	1.826252e+08	7e+07
464400	3.459225e+08	1.815048e+08	7e+07
465300	3.440712e+08	1.801639e+08	7e+07
466200	3.415378e+08	1.783291e+08	7e+07
467100	3.354052e+08	1.739675e+08	7e+07
468000	3.302098e+08	1.702787e+08	7e+07
468900	3.221644e+08	1.645425e+08	7e+07
469800	3.179971e+08	1.614958e+08	7e+07
470700	3.095758e+08	1.553393e+08	7e+07
471600	3.092172e+08	1.550771e+08	7e+07
472500	3.035134e+08	1.51005e+08	7e+07
473400	2.998574e+08	1.486208e+08	7e+07
474300	2.929265e+08	1.440718e+08	7e+07
475200	2.838777e+08	1.380851e+08	7e+07
476100	2.823835e+08	1.370907e+08	7e+07
477000	2.808673e+08	1.360817e+08	7e+07
477900	2.814166e+08	1.364473e+08	7e+07
478800	2.774942e+08	1.33837e+08	7e+07
479700	2.726269e+08	1.305979e+08	7e+07
480600	2.789225e+08	1.347875e+08	7e+07
481500	2.795927e+08	1.352336e+08	7e+07
482400	2.840755e+08	1.382168e+08	7e+07
483300	2.86641e+08	1.39924e+08	7e+07
484200	2.891993e+08	1.416223e+08	7e+07
485100	2.828559e+08	1.374052e+08	7e+07
486000	2.811639e+08	1.362791e+08	7e+07
486900	2.889284e+08	1.414443e+08	7e+07
487800	2.995317e+08	1.484085e+08	7e+07
488700	3.03629e+08	1.510804e+08	7e+07
489600	3.069419e+08	1.534136e+08	7e+07
490500	3.032403e+08	1.508269e+08	7e+07
491400	3.008029e+08	1.492374e+08	7e+07
492300	3.022527e+08	1.501829e+08	7e+07
493200	3.020216e+08	1.500322e+08	7e+07
494100	3.035554e+08	1.510324e+08	7e+07
495000	3.038076e+08	1.511969e+08	7e+07
495900	3.041332e+08	1.514093e+08	7e+07
496800	3.016014e+08	1.497581e+08	7e+07
497700	3.022737e+08	1.501966e+08	7e+07
498600	3.002041e+08	1.488469e+08	7e+07
499500	3.005298e+08	1.490593e+08	7e+07
500400	2.996683e+08	1.484975e+08	7e+07
501300	3.024418e+08	1.503062e+08	7e+07
502200	3.054085e+08	1.522926e+08	7e+07
503100	3.034609e+08	1.509708e+08	7e+07
504000	3.047531e+08	1.518135e+08	7e+07
504900	3.05594e+08	1.524282e+08	7e+07
505800	3.054208e+08	1.523017e+08	7e+07
506700	3.038181e+08	1.512037e+08	7e+07
507600	3.022107e+08	1.501555e+08	7e+07
508500	3.00992e+08	1.493608e+08	7e+07
509400	3.01034e+08	1.493882e+08	7e+07
510300	3.025889e+08	1.504021e+08	7e+07
511200	3.017169e+08	1.498335e+08	7e+07
512100	3.008239e+08	1.492512e+08	7e+07
513000	3.030932e+08	1.50731e+08	7e+07
513900	3.03713e+08	1.511352e+08	7e+07
514800	3.026414e+08	1.504364e+08	7e+07
515700	3.027255e+08	1.504912e+08	7e+07
516600	3.033138e+08	1.508749e+08	7e+07
517500	3.01927e+08	1.499705e+08	7e+07
518400	3.020951e+08	1.500801e+08	7e+07
519300	3.025259e+08	1.50361e+08	7e+07
520200	3.020216e+08	1.500322e+08	7e+07
521100	3.020531e+08	1.500527e+08	7e+07
522000	3.025154e+08	1.503542e+08	7e+07
