#1
# Unit Commitment Schedule for Generation Park REF35 (nPlants=20, nDispPlants=13), File created on 12.01.2017
# Units per datacolumn:
# BK	WT	GuDTS	WW1	SKEL	GuD	GT1	GT2	GT3	OIL	GAR	BM	PS_T	PS_P	Curtailment	Import	ROW	PV	Onshore	Offshore	
double	default(17566,21)
118500	0	153.65	0	187.1532	0	0	0	0	0	0	0	98.60362	0	-0	-249.0276	0	45.77585	0.03114587	1254.148	168.7217
119100	0	166.2436	0	178.2204	0	0	0	0	0	0	0	95.3696	0	-0	-269.6453	0	45.78015	4.329282	1247.151	144.4586
122100	0	166.2436	0	178.2204	0	0	0	0	0	0	0	95.3696	0	-0	-269.6453	0	45.78015	4.329282	1247.151	144.4586
122700	0	152.327	0	185.437	0	0	0	0	0	0	0	93.40607	0	-0	-203.99	0	45.78015	15.07462	1232.684	143.712
125700	0	152.327	0	185.437	0	0	0	0	0	0	0	93.40607	0	-0	-203.99	0	45.78015	15.07462	1232.684	143.712
126300	0	166.7246	0	178.8444	0	0	0	0	0	0	0	91.78905	0	-0	-219.9233	0	45.78015	30.74102	1235.767	149.3112
129300	0	166.7246	0	178.8444	0	0	0	0	0	0	0	91.78905	0	-0	-219.9233	0	45.78015	30.74102	1235.767	149.3112
129900	0	156.1381	0	190.3808	0	0	0	0	0	0	0	90.86505	0	-0	-225.9206	0	45.78015	51.54649	1252.013	145.2051
132900	0	156.1381	0	190.3808	0	0	0	0	0	0	0	90.86505	0	-0	-225.9206	0	45.78015	51.54649	1252.013	145.2051
133500	0	157.0037	0	191.4702	0	0	0	0	0	0	0	90.17205	0	-0	-234.7887	0	45.78015	59.11495	1255.215	158.6432
136500	0	157.0037	0	191.4702	0	0	0	0	0	0	0	90.17205	0	-0	-234.7887	0	45.78015	59.11495	1255.215	158.6432
137100	0	159.5984	0	194.6786	0	0	0	0	0	0	0	90.17205	0	-0	-307.6667	0	45.78446	51.04815	1274.426	166.8553
140100	0	159.5984	0	194.6786	0	0	0	0	0	0	0	90.17205	0	-0	-307.6667	0	45.78446	51.04815	1274.426	166.8553
140700	0	164.2175	0	200.3615	0	0	0	0	0	0	0	91.55807	0	-0	-262.0474	0	45.78446	26.31829	1250.353	164.6156
143700	0	164.2175	0	200.3615	0	0	0	0	0	0	0	91.55807	0	-0	-262.0474	0	45.78446	26.31829	1250.353	164.6156
144300	0	170.9093	0	209.2695	0	0	0	0	0	0	0	94.3301	0	-0	-220.0817	0	45.78446	3.208029	1226.636	169.8415
147300	0	170.9093	0	209.2695	0	0	0	0	0	0	0	94.3301	0	-0	-220.0817	0	45.78446	3.208029	1226.636	169.8415
147900	0	175.7426	0	215.8733	0	0	0	0	0	0	0	97.10212	0	-0	-182.9486	0	45.78446	0	1231.735	163.869
150900	0	175.7426	0	215.8733	0	0	0	0	0	0	0	97.10212	0	-0	-182.9486	0	45.78446	0	1231.735	163.869
151500	0	179.2486	0	221.7533	0	0	0	0	0	0	0	99.41212	0	-0	-220.2325	0	45.78877	0	1255.808	164.2423
154500	0	179.2486	0	221.7533	0	0	0	0	0	0	0	99.41212	0	-0	-220.2325	0	45.78877	0	1255.808	164.2423
155100	0	177.717	0	219.1801	0	0	0	0	0	0	0	101.0292	0	-0	-185.1097	0	45.78877	0	1215.133	172.8277
158100	0	177.717	0	219.1801	0	0	0	0	0	0	0	101.0292	0	-0	-185.1097	0	45.78877	0	1215.133	172.8277
158700	0	181.2604	0	225.133	0	0	0	0	0	0	0	100.4516	0	-0	-299.2406	0	45.78877	0	1180.863	173.9475
161700	0	181.2604	0	225.133	0	0	0	0	0	0	0	100.4516	0	-0	-299.2406	0	45.78877	0	1180.863	173.9475
162300	0	184.8446	0	247.2022	0	0	0	0	0	0	0	95.2541	0	-0	-347.193	0	45.79308	0	1148.607	167.6018
165300	0	184.8446	0	247.2022	0	0	0	0	0	0	0	95.2541	0	-0	-347.193	0	45.79308	0	1148.607	167.6018
165900	0	184.8446	0	250.0451	0	0	0	0	0	0	0	87.40003	0	-0	-366.932	0	45.79308	0	1187.148	166.8553
168900	0	184.8446	0	250.0451	0	0	0	0	0	0	0	87.40003	0	-0	-366.932	0	45.79308	0	1187.148	166.8553
169500	0	184.8446	0	260.7182	0	-0	0	0	0	0	0	75.61892	0	-0	-607.4889	0	45.79308	0	1236.36	174.3208
172500	0	184.8446	0	260.7182	0	-0	0	0	0	0	0	75.61892	0	-0	-607.4889	0	45.79308	0	1236.36	174.3208
173100	0	184.8446	0	265.1978	0	0	0	0	0	0	0	72.36545	0	-0	-650.885	0	45.79308	0	1202.445	169.8415
176100	0	184.8446	0	265.1978	0	0	0	0	0	0	0	72.36545	0	-0	-650.885	0	45.79308	0	1202.445	169.8415
176700	0	184.8446	0	275.9297	0	0	0	0	0	0	0	75.30408	0	-0	-729.0632	0	45.79738	0	1168.055	173.5743
179700	0	184.8446	0	275.9297	0	0	0	0	0	0	0	75.30408	0	-0	-729.0632	0	45.79738	0	1168.055	173.5743
180300	0	184.8446	0	280.9753	0	0	0	0	0	0	0	73.30047	0	-0	-703.9391	0	45.79738	0	1092.399	173.5743
183300	0	184.8446	0	280.9753	0	0	0	0	0	0	0	73.30047	0	-0	-703.9391	0	45.79738	0	1092.399	173.5743
183900	-0	184.8446	-0	283.7349	0	-0	0	0	0	0	0	75.97193	0	-0	-621.1515	0	45.79738	0	998.0055	173.5743
186900	-0	184.8446	-0	283.7349	0	-0	0	0	0	0	0	75.97193	0	-0	-621.1515	0	45.79738	0	998.0055	173.5743
187500	-0	184.8446	-0	285.8633	0	-0	0	0	0	0	0	87.99357	0	-0	-531.3419	0	45.79738	0	958.1612	173.5743
190500	-0	184.8446	-0	285.8633	0	-0	0	0	0	0	0	87.99357	0	-0	-531.3419	0	45.79738	0	958.1612	173.5743
191100	-0	184.8446	-0	286.9643	0	-0	0	0	0	0	0	110.7011	0	-0	-548.3815	0	45.80169	0	1013.777	173.5743
194100	-0	184.8446	-0	286.9643	0	-0	0	0	0	0	0	110.7011	0	-0	-548.3815	0	45.80169	0	1013.777	173.5743
194700	0	184.8446	0	280.2414	0	0	0	0	0	0	0	111.9032	0	-0	-519.8655	0	45.80169	0	1093.822	173.5743
197700	0	184.8446	0	280.2414	0	0	0	0	0	0	0	111.9032	0	-0	-519.8655	0	45.80169	0	1093.822	173.5743
198300	0	184.8446	0	277.4524	0	0	0	0	0	0	0	109.2318	0	-0	-332.1376	0	45.80169	0	1085.521	173.5743
201300	0	184.8446	0	277.4524	0	0	0	0	0	0	0	109.2318	0	-0	-332.1376	0	45.80169	0	1085.521	173.5743
201900	0	184.8446	0	268.0786	0	0	0	0	0	0	0	107.4953	0	-0	-220.7006	0	45.80169	0.03114587	1070.935	173.5743
204900	0	184.8446	0	268.0786	0	0	0	0	0	0	0	107.4953	0	-0	-220.7006	0	45.80169	0.03114587	1070.935	173.5743
205500	0	184.8446	0	258.9454	0	0	0	0	0	0	0	103.7552	0	-0	-161.648	0	45.80601	10.15357	1109.356	173.5743
208500	0	184.8446	0	258.9454	0	0	0	0	0	0	0	103.7552	0	-0	-161.648	0	45.80601	10.15357	1109.356	173.5743
209100	0	184.8446	0	250.8488	0	0	0	0	0	0	0	101.4845	0	-0	-156.9569	0	45.80601	32.89009	1118.843	171.7079
212100	0	184.8446	0	250.8488	0	0	0	0	0	0	0	101.4845	0	-0	-156.9569	0	45.80601	32.89009	1118.843	171.7079
212700	0	184.8446	0	240.3172	0	0	0	0	0	0	0	99.61447	0	-0	-183.0928	0	45.80601	51.04815	1139.951	173.5743
215700	0	184.8446	0	240.3172	0	0	0	0	0	0	0	99.61447	0	-0	-183.0928	0	45.80601	51.04815	1139.951	173.5743
216300	0	184.8446	0	251.0048	0	15.4	0	0	0	0	0	98.54588	0	-0	-49.2986	0	45.81032	53.75785	1137.579	123.9283
219300	0	184.8446	0	251.0048	0	15.4	0	0	0	0	0	98.54588	0	-0	-49.2986	0	45.81032	53.75785	1137.579	123.9283
219900	0	184.8446	0	251.2207	0	15.4	0	0	0	0	0	97.74444	0	-0	-23.18835	0	45.81032	43.60428	1092.517	175.814
222900	0	184.8446	0	251.2207	0	15.4	0	0	0	0	0	97.74444	0	-0	-23.18835	0	45.81032	43.60428	1092.517	175.814
223500	0	184.8446	0	237.188	-4.263256e-14	-0	0	0	0	0	0	157.6036	0	-0	-0	0	45.81032	23.82663	995.5152	173.9475
226500	0	184.8446	0	237.188	-4.263256e-14	-0	0	0	0	0	0	157.6036	0	-0	-0	0	45.81032	23.82663	995.5152	173.9475
227100	0	173.0937	0	212.2916	0	0	0	0	0	0	0	163.5386	152.3544	-0	-0	0	45.81032	9.406067	873.1363	171.7079
230100	0	173.0937	0	212.2916	0	0	0	0	0	0	0	163.5386	152.3544	-0	-0	0	45.81032	9.406067	873.1363	171.7079
230700	0	176.7115	0	191.0874	0	0	0	0	0	0	26.96242	166.7444	260	-0	-0	0	45.81463	1.308128	809.8121	159.3897
233700	0	176.7115	0	191.0874	0	0	0	0	0	0	26.96242	166.7444	260	-0	-0	0	45.81463	1.308128	809.8121	159.3897
234300	0	173.6277	0	187.4246	0	0	0	0	0	0	26.83705	169.9502	260	-0	-0	0	45.81463	0	713.4031	159.763
237300	0	173.6277	0	187.4246	0	0	0	0	0	0	26.83705	169.9502	260	-0	-0	0	45.81463	0	713.4031	159.763
237900	0	162.9662	0	281.4767	0	-0	0	0	0	-0	33	172.6216	260	-0	-0	0	45.81463	0	646.7588	173.5743
240900	0	162.9662	0	281.4767	0	-0	0	0	0	-0	33	172.6216	260	-0	-0	0	45.81463	0	646.7588	173.5743
241500	0	182.2453	0	426.2168	0	15.4	0	0	0	0	33	174.4917	260	-0	-0	0	45.81893	0	482.2824	173.9475
244500	0	182.2453	0	426.2168	0	15.4	0	0	0	0	33	174.4917	260	-0	-0	0	45.81893	0	482.2824	173.9475
245100	1.272316e-13	193.223	0	327.1395	0	0	0	0	0	0	33	173.8238	260	-0	-0	0	45.81893	0	491.6506	173.9475
248100	1.272316e-13	193.223	0	327.1395	0	0	0	0	0	0	33	173.8238	260	-0	-0	0	45.81893	0	491.6506	173.9475
248700	0	181.7875	0	198.1004	0	0	0	0	0	0	0	167.813	217.4554	-0	-0	0	45.81893	0	610.9463	173.9475
251700	0	181.7875	0	198.1004	0	0	0	0	0	0	0	167.813	217.4554	-0	-0	0	45.81893	0	610.9463	173.9475
