#1;0;0;0;0
"#Heat demand profiles as used in the project IntegraNet (GWI/UMSICHT). Calculated based on different sources. For details see:  Gemeinsamer Abschlussbericht des Forschungsvorhabens IntegraNet: ""Integrierte Betrachtung von Strom-, Gas- und Wärmesystemen zur modellbasierten Optimierung des Energieausgleichs- und Transportbedarfs innerhalb der deutschen Energienetze"", Benthin et al. (2020)";;;;
#;6WE_17;6WE_3;6WE_23;6WE_4
26164800;12052.37109;11557.93555;13241.45313;14244.98828
26168400;11574.70898;11176.55859;11121.91309;11264.12012
26172000;14054.16211;15529.75977;13752.34473;14369.63379
26175600;13829.39063;11447.94336;10729.72168;11916.50391
26179200;12811.62891;13274.35254;11176.05469;12221.57813
26182800;14887.2334;13562.36035;14446.99902;13682.87695
26186400;12200.18555;14526.86719;13667.77148;13967.46582
26190000;11337.27539;10722.36133;9696.24707;6817.006348
26193600;9830.837891;7233.337402;8728.941406;9425.422852
26197200;10897.37402;7651.687012;4666.583496;7843.939453
26200800;12424.37891;11544.07129;10766.66406;11628.75488
26204400;12842.11133;12867.21973;13145.10742;12942.93848
26208000;14906.53613;13624.75977;14732.09863;13821.30957
26211600;13275.125;13492.55469;13277.06836;13183.1709
26215200;17655.37109;17212.12891;19187.65234;22251.10352
26218800;18641.92969;20716.49023;19819.32813;18871.4082
26222400;20611.79883;19882.47266;19203.19922;19724.07813
26226000;18716.87305;20689.88867;17677.50195;16637.43555
26229600;16917.61523;17496.26758;17327.7793;18623.17969
26233200;15217.89258;16674.0625;12860.31348;15452.5791
26236800;16572.2793;17709.78906;15702.81055;14758.31055
26240400;14164.97754;15762.82422;12016.68359;14777.88086
26244000;14563.11133;15484.71094;13792.18164;15946.44043
26247600;15967.24121;15177.34863;15142.47852;16753.92969
26251200;17781.73828;17571.36719;18000.33008;19690.07422
26254800;14515.60254;16550.05469;15262.54492;16040.125
26258400;15904.54297;19788.83398;18310.75781;16459.80859
26262000;14707.11914;13991.1875;14333.42676;13973.21777
26265600;14956.62305;15576.83984;14750.84668;12919.8584
26269200;17578.94922;15764.38281;16084.56934;15118.8623
26272800;14478.98047;16826.73828;16692.47852;15758
26276400;12255.77441;12916.97949;12009.03125;8898.631836
26280000;10307.49707;8883.824219;10387.12988;11338.19336
26283600;11544.08691;8287.703125;4750.381348;8864.955078
26287200;12621.04297;11242.32813;11009.18945;11233.31641
26290800;11882.42383;11952.50293;12172.65039;11982.73438
26294400;13212.28125;11936.53906;13044.40625;12272.45898
26298000;11875.06738;11510.97363;11182.21191;10659.9502
26301600;15282.51758;15416.0293;16801.99414;19715.57422
26305200;16733.48828;16797.60547;16371.55078;15655.80371
26308800;18437.30469;18174.51758;17924.89063;19503.14648
26312400;15483.45117;16618.08984;15685.92383;15530.35547
26316000;13864.01465;12853.71094;14811.58398;14498.95215
26319600;9509.030273;10099.13477;8950.450195;10355.52637
26323200;7839.92627;9935.267578;8362.695313;10079.41992
26326800;6314.208496;7086.146973;4963.710938;6184.688965
26330400;6659.513184;6502.30127;5667.959961;6565.721191
26334000;5454.809082;6557.10498;5181.226074;6784.670898
26337600;6836.549316;7429.985352;7354.274414;7803.362305
26341200;4750.878906;4116.347656;3681.829102;4952.869629
26344800;5264.778809;5852.786621;6661.259277;6010.552246
26348400;4997.358398;4379.855957;3981.058594;5190.454102
26352000;4199.973633;4784.257813;3771.686768;4360.098145
26355600;4762.213379;4013.207275;4588.124023;4654.870117
26359200;3636.161621;5063.419434;4353.727051;4859.506348
26362800;1991.111084;2295.835693;1650.515259;704.0910034
26366400;1332.422363;175.3386841;0;844.2839355
26370000;1441.774292;202.41716;501.2666321;878.9660034
26373600;1511.489868;360.3846741;515.2512817;793.8517456
26377200;1595.008057;1325.026733;1401.870605;1585.765991
26380800;1853.229858;2066.961182;3281.605957;1500.748291
26384400;2566.741211;1391.69104;2331.360596;1967.658569
26388000;6600.373047;6422.699219;7314.34082;9601.923828
26391600;7345.996094;8026.756348;7393.600098;7242.445313
26395200;8874.511719;6926.524414;7590.896484;6936.40625
26398800;7522.292969;7614.353027;7223.372559;6358.888672
26402400;6996.706543;7010.113281;8557.589844;7280.767578
26406000;6541.025391;6975.241699;5564.876465;6150.997559
26409600;6762.885742;6916.204102;7298.396973;6901.308105
26413200;5044.849121;3119.601074;4101.000488;4727.032227
26416800;5783.59082;4516.193359;5146.721191;5989.064941
26420400;5573.926758;5265.614258;6348.097656;6981.214355
26424000;6582.139648;5935.806641;8469.429688;7514.160156
26427600;5250.80127;5010.000977;5889.109375;3576.268311
26431200;6226.64502;9304.37793;7743.088867;4794.370117
26434800;5218.568848;6348.857422;5831.152344;5044.447754
26438400;6604.477051;6045.986816;7060.304688;3898.34668
26442000;7862.388184;5683.623535;7186.757813;5259.137695
26445600;7651.172363;9128.592773;8491.200195;7174.970215
26449200;5860.213379;6323.261719;5529.882813;3422.428223
26452800;5236.38623;3687.742676;4025.854248;4925.547363
26456400;6731.790039;4967.895996;2687.467285;4934.51416
26460000;8081.038086;7140.35791;6724.412109;7062.230957
26463600;9159.217773;9004.791992;9298.922852;9083.027344
26467200;10924.46973;9807.827148;11027.88867;10032.19531
26470800;10132.44629;9663.78418;9998.65625;9369.246094
26474400;15375.71191;14575.44922;16972.56641;19938.7207
26478000;15484.61035;17877.49609;16804.4043;16786.79297
26481600;18478.29492;17067.77148;17070.53906;17978.87305
26485200;16250.67773;18557.5625;15038.82129;13902.58887
26488800;14161.59668;13103.90234;14723.5;14031.51855
26492400;8667.707031;8725.005859;8693.660156;7079.240234
26496000;7850.28418;5646.200684;7888.323242;5223.535645
26499600;4806.57959;4558.625488;4008.328857;4330.991211
26503200;5452.607422;4816.585938;3844.771973;4834.08252
26506800;7011.876465;6767.720215;6045.810059;6876.67627
26510400;6578.674316;6905.148438;7056.164551;7440.547363
26514000;4975.890137;5064.259277;3199.89502;4146.635742
26517600;6770.119141;9345.463867;7738.860352;7183.958496
26521200;7899.702148;8885.902344;7158.804688;7941.195801
26524800;5704.020996;9366.990234;6919.500977;7726.655762
26528400;11084.67969;10069.91699;9902.121094;9467.645508
26532000;9930.232422;12676.72559;10123.19141;10559.76465
26535600;7842.654785;8645.164063;7038.844727;4241.217285
26539200;6202.529297;4634.293457;4476.003418;6348.31543
26542800;8487.046875;6190.784668;3346.278564;5938.604492
26546400;10208.12012;9190.417969;8239.307617;9004.96875
26550000;10203.25488;10228.73242;10173.10742;10050.87207
26553600;12099.8877;10644.99121;11866.83008;10852.0957
26557200;11280.20703;11145.04883;11272.27344;10246.4209
26560800;16573.12891;15757.47852;18060.09766;21121.75586
26564400;17658.35352;19426.38867;18987.10352;18564.59961
26568000;20259.41992;21169.60938;19538.85742;20559.61914
26571600;17523.32031;18843.41992;17525.74023;15995.64746
26575200;16359.61426;15699.44824;15085.11914;15397.76758
26578800;11975.53027;13554.61426;10360.72559;12251.61914
26582400;10699.46191;10593.23145;9036.367188;11436.50684
26586000;7055.585938;6588.234863;3700.115723;7127.083008
26589600;5349.20752;5255.693848;4404.266113;4808.695801
26593200;4127.010254;5220.444336;3477.491943;5546.193359
26596800;5307.990234;6473.842773;6335.148438;5347.654785
26600400;5327.577148;5204.038086;4516.049805;5225.51123
26604000;8933.641602;11470.95605;9630.333984;8353.023438
26607600;9853.616211;8724.584961;7600.969727;8650.831055
26611200;9618.02832;10436.54883;7684.619629;8621.523438
26614800;11547.77832;9837.584961;10977.59082;10047.25977
26618400;9912.800781;13672.5957;11437.98828;10162.80664
26622000;7474.202637;9780.226563;7941.290527;5404.341309
26625600;6921.913574;6183.631836;7107.197266;8295.09082
26629200;8770.958008;6636.070313;3678.20459;6826.393555
26632800;10257.88477;9535.895508;9251.712891;9451.229492
26636400;11100.48633;10862.34766;11330.07031;10888.67773
26640000;13485.12988;12169.15332;13472.69336;12449.72656
26643600;11208.54883;11271.97363;11365.66992;10905.71582
26647200;14795.57129;14839.8584;16299.3125;18903.92188
26650800;15488.83398;16037.15625;16483.00781;16307.50488
26654400;16677.04688;16471.29492;16765.60352;17606.76563
26658000;14054.56738;13483.33203;13778.78418;13913.12305
26661600;14279.25;11939.1543;13790.56152;14662.4082
26665200;12586.3291;10774.6748;11150.7793;11112.75488
26668800;10479.29199;9983.582031;10719.49902;10912.57422
26672400;10092.44922;9231.304688;7586.606445;8613.322266
26676000;11420.125;10382.62598;10537.75;10954.59766
26679600;9357.075195;8978.577148;8317.952148;10299.32422
26683200;8916.857422;8327.524414;9501.007813;10784.43652
26686800;7620.080078;8012.070313;7447.771484;8268.282227
26690400;9662.517578;11109.8457;11177.78223;7846.411133
26694000;8719.636719;7706.04541;7752.163086;7669.263184
26697600;7917.506836;8744.65332;7495.17334;7300.202637
26701200;8054.033203;8000.345703;8022.383301;6907.959473
26704800;6503.65918;9897.444336;8553.514648;8676.03125
26708400;4781.188477;6243.825195;3991.61084;2765.169434
26712000;4148.337891;2936.644775;3256.63501;3907.669678
26715600;5764.688477;3980.366211;2556.362549;4380.963379
26719200;6198.625977;5377.825684;5001.30127;5462.710449
26722800;6848.484375;6837.739258;6970.302734;6919.257324
26726400;8496.501953;7436.859863;8400.995117;7705.331543
26730000;7371.110352;6909.217773;7524.467285;6819.490723
26733600;11057.86816;11237.09961;12133.93848;15278.21875
26737200;12451.13477;13373.65527;12211.47168;12431.10938
26740800;13115.23828;12416.91113;11811.61523;14203.39844
26744400;12200.11523;13477.62891;11810.66211;11937.33105
26748000;11287.6377;10094.13477;10835.28613;11837.12012
26751600;8919.269531;9245.876953;7767.987793;8289.09375
26755200;8526.084961;8710.268555;8270.905273;8587.088867
26758800;9873.416992;9262.21875;7724.719238;8734.741211
26762400;10797.50391;9785.455078;9300.743164;10386.01465
26766000;9710.69043;9627.276367;10331.36816;10922.14258
26769600;10896.68945;10674.49609;11661.24707;13152.13281
26773200;9600.458008;9078.030273;7859.451172;9746.509766
26776800;10720.35449;12007.70313;11663.00391;11725.23145
26780400;9993.330078;8902.228516;8798.008789;8414.212891
26784000;9716.537109;10244.98535;9599.009766;9758.351563
26787600;11283.69629;9608.483398;10155.8125;10036.49707
26791200;9592.55957;11924.9873;10064.32031;10445.32617
26794800;7721.259766;8556.042969;6169.154297;4177.924805
26798400;5930.991211;5054.666992;5382.67627;6474.841309
26802000;7955.355957;5802.432617;3383.659912;5618.550781
26805600;9209.805664;8118.170898;7628.125977;7815.018555
26809200;9293.277344;9409.598633;9691.027344;9322.975586
26812800;11144.30859;10304.29102;11222.74414;10235.2959
26816400;9709.851563;9598.19043;10173.48828;9275.442383
26820000;13798.85352;13750.1543;15374.81738;17913.03711
26823600;14795.34473;15919.16113;15535.30273;14839.46289
26827200;16350.55078;13765.69141;14851.40137;15726.30371
26830800;13154.5957;15426.32715;12381.55078;12163.91992
26834400;11861.36719;12320.24316;13729.43164;13366.08301
26838000;11186.68457;12251.59277;11891.16797;12044.73047
26841600;13440.22363;13730.95898;14178.74512;13947.3125
26845200;12487.27539;11993.29883;10934.89258;11934.69141
26848800;13013.73633;13026.25586;11838.41797;12521.76172
26852400;12764.56934;11933.43652;12274.47559;13549.58301
26856000;13543.7002;13727.39258;14084.14258;15547.13672
26859600;11338.74023;12141.21973;11236.20898;11958.09961
26863200;13298.2373;13241.73438;13292.9043;10187.97266
26866800;10370.6416;10709.07813;10002.58496;9412.69043
26870400;10755.29102;11412.06934;10501.58691;9548.043945
26874000;11639.02148;11624.26172;11653.49121;10631.53125
26877600;8425.094727;13126.99805;11584.91113;12278.4834
26881200;7860.644531;8692.725586;7675.540039;5057.569336
26884800;7264.592773;5577.367188;6058.649902;7651.964844
26888400;8577.859375;6168.260742;3698.953613;6609.215332
26892000;9918.984375;8779.617188;8393.967773;9064.201172
26895600;10415.69141;10263.98828;10508.72266;10419.76465
26899200;12469.02637;11354.04688;12323.38574;11478.63379
26902800;11042.46973;10961.5;11171.80859;10607.83594
26906400;15520.06934;15217.30859;16855.22852;19633.01172
26910000;15585.18164;16535.24219;16960.41992;16356.70313
26913600;17622.00391;17888.75195;16723.84961;17861.91797
26917200;15311.68066;16463.10352;14787.68066;15719.9873
26920800;15201.41699;14622.59863;15695.7041;15759.18652
26924400;13723.74219;13176.85938;12475.75391;13120.25391
26928000;13215.41699;13790.60352;13574.79785;14583.04297
26931600;12232.13184;12755.77441;9661.188477;11868.73828
26935200;13662.35742;11645.62402;12404.69336;12279.34668
26938800;13258.46289;11524.94434;12545.00879;13990.14355
26942400;14114.61426;13710.26367;13214.7959;16248.12695
26946000;12850.37109;12237.23145;11833.88574;12888.60254
26949600;14014.52441;13804.6084;15013.9043;12450.38379
26953200;12298.60156;10774.94824;11402.37109;9793.103516
26956800;12118.79395;12443.9375;10403.35547;10379.1709
26960400;11885.63281;11386.63965;10941.42969;10130.81152
26964000;11329.81152;14225.72266;11238.2793;11880.03223
26967600;9085.307617;9563.151367;8381.780273;5264.109375
26971200;7016.5;5259.831543;5935.38623;7216.075195
26974800;8401.012695;5918.482422;3648.677979;5884.251953
26978400;9659.294922;8710.246094;8092.79834;8699.595703
26982000;9644.878906;9742.290039;9940.415039;9671.380859
26985600;11452.27539;10267.12012;11401.92676;10637.31738
26989200;10202.90918;9874.132813;9381.075195;9563.265625
26992800;13618.83008;13503.38965;15187.89063;17932.6875
26996400;14645.26465;15762.41113;15524.38867;14768.71387
27000000;15050.61328;14656.01855;14234.42383;15298.84277
27003600;14918.42578;15974.62988;14214.62305;14341.64551
27007200;14620.52344;12534.11426;15057.29004;14771.38574
27010800;11402.9043;11950.97363;10449.24512;10220.40918
27014400;12635.18652;12372.83691;12636.73633;12285.79102
27018000;10966.22852;11157.06543;9117.373047;10513.30078
27021600;12528.52734;11553.9082;11172.45215;11595.80957
27025200;10247.13672;9618.885742;9843.389648;11022.90723
27028800;10440.83398;10219.24707;11963.03906;12008.99902
27032400;9541.836914;9543.09082;7794.470215;8534.900391
27036000;12267.68457;12005.3584;9972.044922;10039.38477
27039600;10165.60352;7875.240723;8213.724609;9884.732422
27043200;11485.58301;9747.571289;9264.709961;7752.312988
27046800;12571.66504;10660.6543;9106.985352;10449.24707
27050400;11165.69434;12618.5127;10214.8877;11541.14453
27054000;8192.101563;8022.8125;6366.771484;3776.291016
27057600;6690.950684;4893.855957;5330.005371;6345.866211
27061200;8251.40332;5896.923828;3430.350586;5740.089844
27064800;10015.52148;8711.678711;7462.537598;7412.437988
27068400;9987.039063;9697.597656;9938.397461;8576.208984
27072000;11590.26074;10550.8916;11916.33594;10834.15527
27075600;10576.3623;10409.61621;10878.99414;9745.251953
27079200;14721.76855;14219.13184;16206.98145;18447.97266
27082800;15645.62598;17659.43164;16256.76758;16235.4248
27086400;17402.93945;17838.76367;17155.62891;17579.02148
27090000;15263.10742;15405.23926;13545.24023;13361.11816
27093600;12168.63477;13569.27148;13631.0332;11765.94727
27097200;11795.78613;11674.86523;10910.11133;10010.86035
27100800;12381.61621;11260.70215;12080.00684;10255.82813
27104400;11431.5166;11421.04492;8463.186523;9815.460938
27108000;11856.50293;11213.86914;9541.890625;11358.34766
27111600;11414.18066;8947.291016;10818.5957;12065.63477
27115200;12987.75781;10937.04199;13899.83398;12004.47266
27118800;11868.82813;9487.21582;11129.18066;7277.708984
27122400;12219.36816;14494.96875;13882.9834;11050.94922
27126000;11429.95313;11972.49902;11855.25391;10151.22949
27129600;12946.19727;11580.72852;8725.897461;9902.060547
27133200;14525.16016;10563.71094;12140.19531;10580.02734
27136800;12640.03809;13228.25391;13054.20605;11090.44629
27140400;9594.172852;10170.83691;8445.53418;5574.773926
27144000;7110.255371;5827.75;6193.808105;7644.086914
27147600;8445.791992;6409.968262;3858.989502;6373.769043
27151200;10202.67383;9387.344727;8488.84375;9252.112305
27154800;10244.14844;10550.93945;10070.89063;10584.97168
27158400;12052.53809;11159.18066;11552.43066;11405.7666
27162000;10601.3125;10713.82715;11023.75488;10447.64258
27165600;15146.55371;14629.33301;16402.60938;19745.0957
27169200;16026.22461;17893.16797;16729.64453;16463.4082
27172800;17199.86914;16749.6875;16919.08203;16629.26172
27176400;14604.26758;13719.54883;14309.60059;13368.72363
27180000;13250.34473;12600.5918;13563.90918;13436.5752
27183600;10811.07129;9875.322266;10495.4375;8679.203125
27187200;12547.59863;9925.777344;13181.05664;6608.79541
27190800;9701.476563;9483.135742;7804.459961;8216.273438
27194400;10646.8916;10639.17773;9135.742188;8142.924316
27198000;8001.624023;7888.898438;9760.135742;8590.97168
27201600;8639.636719;8640.370117;9624.038086;7021.306641
27205200;8963.376953;9209.405273;5849.504395;6648.161621
27208800;12261.78418;13863.23047;9504.661133;9204.013672
27212400;12491.39844;10599.1748;8693.493164;10166.50488
27216000;12765.98926;10897.06152;11820.06836;9529.163086
27219600;14168.64844;11976.13281;13425.08789;12740.92188
27223200;13395.95801;15438.00293;12603.91211;14026.28809
27226800;10722.46289;11494.87793;9038.459961;6903.558105
27230400;9729.548828;7702.943359;8916.592773;10254.19531
27234000;10481.33496;7794.260254;4444.900391;7913.024902
27237600;12488.3623;11237.16016;10785.26953;11378.79785
27241200;12525.91406;12602.37793;12784.59863;12600.36523
27244800;14902.7998;13693.45215;14669.87598;14147.01172
27248400;13059.91895;13208.32031;13377.7959;12759.0918
27252000;17926.67383;17756.00977;19938.78711;22691.96094
27255600;17921.56055;19650.92969;19558.06055;19323.32227
27259200;21392.92969;20132.15039;20627.92773;21199.23047
27262800;18427.05273;17819.60742;18271.56445;17969.97266
27266400;17902.88672;16896.03125;18055.58984;18373.10938
27270000;14117.07715;14302.37891;12091.88477;13685.72949
27273600;12579.4707;12804.5127;13032.11328;12720.44141
27277200;9268.272461;9009.170898;7625.951172;8362.15918
27280800;9222.262695;8988.390625;8387.498047;8252.266602
27284400;8287.50293;8243.569336;7539.270996;9216.584961
27288000;9393.066406;10145.36914;10665.17773;12462.84863
27291600;9381.169922;10121.46387;9138.180664;9681.568359
27295200;10410.84082;13709.9834;10020.86914;12081.875
27298800;10567.07129;10639.91797;9504.632813;10660.45996
27302400;10319.76367;10937.94824;9469.423828;10228.65039
27306000;12173.72461;11469.40137;10753.80859;11882.50684
27309600;11290.87598;13355.73535;11140.3457;12105.83301
27313200;7729.093262;9307.986328;8017.503906;5564.327637
27316800;6868.350098;5453.952148;5588.031738;8107.616211
27320400;8138.945801;6173.208496;3335.394531;6331.115723
27324000;9886.55957;8807.589844;8568.235352;8777.798828
27327600;9826.283203;10145.19141;10462.48633;10117.36621
27331200;12013.03418;10863.78613;12113.78711;10834.94238
27334800;11259.15918;11079.83398;11315.1084;10542.92773
27338400;14838.17383;14697.87305;16689.06641;19153.33203
27342000;15995.48047;17854.97461;16407.08594;15993.70313
27345600;18144.02734;17673.7832;17626.86719;16840.6582
27349200;16386.61523;18204.42188;15830.69922;14300.92578
27352800;17084.91211;16308.92969;17008.43164;15629.90918
27356400;15515.27734;16072.44336;14484.25781;13991.91992
27360000;16428.85742;16191.25293;15920.68848;15384.23633
27363600;14822.35156;14431.30762;12198.60059;13042.61328
27367200;13236.91699;12717.19531;11886.91016;12154.58691
27370800;10109.79785;9688.607422;10044.98828;10759.2959
27374400;11545.74023;11033.03125;11486.26465;12175.72266
27378000;10823.55957;9716.624023;9735.402344;9450.087891
27381600;13350.0127;14751.60645;12748.625;11810.26074
27385200;12320.31836;10081.08691;10683.28516;9166.923828
27388800;12784.11133;13064.21582;10296.16895;11205.5
27392400;13888.66113;12228.87402;13791.73047;13015.96387
27396000;13100.18262;16043.7334;14343.91016;13527.04492
27399600;11250.73926;11746.55371;9246.477539;7537.84375
27403200;10467.84082;8318.203125;7874.435547;10635.4541
27406800;11485.7168;8522.977539;4645.860352;8189.258789
27410400;13169.64551;11987.62988;11716.68359;11489.08984
27414000;13417.18457;13426.78906;13813.74121;12519.99512
27417600;15709.34961;14553.38281;15413.95703;14506.72266
27421200;14325.44141;13756.31836;14307.17188;13357.54297
27424800;19602.38672;19181.72656;21598.61328;24195.30273
27428400;18899.4375;21012.51172;20833.33398;19921.5957
27432000;22353.26953;21753.66797;20262.51563;22765.30469
27435600;19439.27344;21523.56641;18987.70703;18523.60156
27439200;17998.80078;17956.43164;17909.2207;18674.47266
27442800;13735.94824;14931.75977;13055.83594;13782.35156
27446400;10892.05078;12766.11816;11435.67383;12466.62207
27450000;8798.09082;9755.990234;7603.330566;8512.926758
27453600;7003.211426;8993.352539;5018.983887;8484.243164
27457200;6252.782715;8668.949219;4733.924316;8917.40918
27460800;8189.830078;9761.46582;9424.393555;11007.42969
27464400;10256.2998;9303.881836;9603.104492;9955.859375
27468000;14023.03516;14800.63574;14515.9209;12998.38184
27471600;9498.214844;10651.93848;9960.297852;9951.008789
27475200;11172.5918;11118.16797;10358.85352;8256.753906
27478800;11938.88281;11802.16309;12065.32422;12433.24805
27482400;10572.06836;14816.09082;13274.71094;13727.94727
27486000;8549.197266;10808.7998;8985.808594;6845.78418
27489600;7954.680664;7589.710938;7678.569336;8991.576172
27493200;10632.67285;7838.99707;4425.894043;7677.453613
27496800;13042.64258;11912.74414;11080.37402;11645.31152
27500400;13286.39941;13509.22949;13799.34277;13185.83887
27504000;16253.28906;14405.33398;15793.85254;14845.6416
27507600;15177.92871;15148.04102;15283.29492;14302.88867
27511200;19945.01758;19487.15234;22347.22266;24643.41016
27514800;20551.9082;23457.91016;22662.63086;22053.73047
27518400;23280.87695;23734.33984;22022.35742;23758.27344
27522000;19929.21094;21628.91602;20635.42188;19434.82031
27525600;20205.35547;19844.64063;20320.85156;20236.12695
27529200;16537.04102;17077.13086;14781.55957;15802.45996
27532800;15052.41602;15831.70898;15673.33008;15344.63379
27536400;10456.08008;11148.05176;8155.704102;9848.322266
27540000;9984.618164;9782.90332;9511.901367;9532.762695
27543600;9118.929688;9212.609375;9071.09082;10153.82422
27547200;11242.1709;10258.06152;11158.86816;12234.87012
27550800;11190.85742;10547.27148;9659.508789;10537.00586
27554400;13672.33398;14860.77832;13391.95117;13545.78418
27558000;12240.49512;10942.75977;11515.71191;11225.24707
27561600;12148.86426;12797.26074;12212.82617;10901.54199
27565200;15173.35449;13035.15918;13784.88867;11768.23242
27568800;13660.04395;14816.94824;13985.9502;13517.26074
27572400;10119.22656;10519.87598;9362.584961;6339.84375
27576000;8520.676758;8013.411133;9534.553711;9985.397461
27579600;9739.835938;7960.554199;4548.472168;7849.522461
27583200;12503.54102;11471.81836;11371.85742;11010.46289
27586800;13633.07422;13410.30859;13923.32129;13108.88477
27590400;15988.55469;14406.73438;15685.43359;14559.08887
27594000;14763.71875;14707.4668;14392.21777;14032.38672
27597600;19278.30078;18095.27539;21455.16406;24142.79297
27601200;20217.74609;21853.2793;21954.93359;21255.91797
27604800;23143.86328;22589.54492;22260.74805;23651.32227
27608400;20401.70508;22114.22461;18997.91992;17666.60352
27612000;20590.38867;18141.10352;20342.51563;19546.64844
27615600;16436.45117;16062.78125;14116.14746;15576.41797
27619200;15386.93359;14523.61621;14887.8457;15572.17285
27622800;13150.47461;10642.00879;8262.577148;11923.87598
27626400;12391.29395;10713.26953;11229.84766;11604.26563
27630000;12265.79688;10690.73633;12036.01758;12970.18359
27633600;12832.29395;10879.40723;14139.38574;12407.9043
27637200;11080.64355;10258.08691;12341.24121;9817.50293
27640800;14634.73047;17063.88867;15287.27441;13135.79004
27644400;12119.40918;12668.79785;12306.23926;12611.86328
27648000;12220.67285;13018.25781;11893.1123;12851.30469
27651600;13554.80078;14713.6582;13516.18359;14800.22656
27655200;13252.87598;16926.82031;15895.09863;16164.86426
27658800;12661.17676;12785.73438;11192.55371;8983.65625
27662400;11395.15039;8512.583984;9344.958984;12596.83203
27666000;12406.02539;9009.944336;5044.769531;9237.483398
27669600;14685.67578;13570.17188;12729.10254;13294.81445
27673200;14949.36426;14888.68848;15295.91504;14827.5293
27676800;17486.85547;16075.27441;17100.20117;16261.11816
27680400;15890.99219;15700.8916;16073.23047;15229.6582
27684000;20346.18945;19743.05859;22216.73047;24775.38281
27687600;21835.98242;24165.34375;23486.2793;23429.96289
27691200;24311.21094;24870.46875;23587.7793;24810.3125
27694800;20410.29297;22477.86523;19970.74219;18836.11328
27698400;19115.01172;19388.77539;20210.61523;18816.41992
27702000;16862.38867;17125.05469;15654.0459;14928.48926
27705600;16757.31836;16608.42383;18054.35938;12741.49805
27709200;15257.08789;15323.77246;14728.87402;9767.453125
27712800;12478.89648;13592.0791;12840.76953;11343.65527
27716400;13315.60742;12575.96973;12495.68262;13603.32422
27720000;13345.04688;14597.99219;15127.8125;14870.28711
27723600;14453.66113;14210.27246;13103.83496;13207.20703
27727200;17333.96484;18306.67773;15125.47656;11964.72461
27730800;13627.41211;12865.43945;10751.41211;10332.24219
27734400;12998.84473;13446.60742;11751.68066;10105.37402
27738000;15840.30469;13744.00879;13737.41699;12615.29883
27741600;13716.67188;14568.83301;14097.67578;12549.42578
27745200;11303.53418;11205.66992;10591.41699;6417.34082
27748800;8687.665039;6594.026855;8507.955078;8566.785156
27752400;10226.7627;7061.202148;4412.331055;6956.358887
27756000;11742.21582;10337.32813;9043.119141;10477.25195
27759600;11639.12598;11640.50684;11653.41797;11453.6748
27763200;14085.91016;12742.73926;13639.25781;12655.09277
27766800;12150.45898;11703.63379;11845.66309;11183.38184
27770400;16256.56738;15758.05078;17643.50391;20758.87305
27774000;18155.29883;19925.96289;18756.8418;18745.67578
27777600;18779.40625;18852.97852;19448.91797;18326.87305
27781200;17443.70898;17138.76758;16216.49902;15743.14648
27784800;15286.54004;14575.625;15207.14746;15338.72461
27788400;13464.34766;12773.65723;11712.35742;10153.69824
27792000;13401.22949;12672.52246;13748.74805;11580.92676
27795600;10941.65039;11335.92578;8268.118164;9338.270508
27799200;11656.05371;11166.75293;10801.51172;10477.48047
27802800;11326.25977;10270.63184;12802.27637;12700.72656
27806400;12213.6084;12954.93652;15121.33691;15067.99023
27810000;10108.37305;11468.20605;11266.25195;10097.2041
27813600;11356.61914;15401.22852;14520.47852;11825.87012
27817200;10006.53223;11182.19238;9803.338867;10803.88574
27820800;12172.92383;11731.5332;11103.47266;10230.42871
27824400;13070.9502;11772.66504;12043.50391;11818.64551
27828000;11097.28516;13322.2666;11461.57129;12140.64258
27831600;9328.467773;10016.71289;8399.777344;4523.82959
27835200;8156.195801;6236.550781;7410.156738;7211.804688
27838800;9062.420898;6200.81543;3833.950684;6464.62207
27842400;9934.456055;9048.944336;8287.637695;9517.977539
27846000;10402.54297;10184.33691;10671.53223;10309.51465
27849600;12026.10156;10669.90918;11976.78223;11258.84668
27853200;10312.15332;10367.11426;10655.3252;10034.99219
27856800;14814.88965;14515.82324;16457.47461;19365.00781
27860400;15258.21875;17010.68945;15669.94238;16468.10547
27864000;17225.08789;16908.40039;17086.43555;17161.11133
27867600;14224.66992;14705.65723;13755.59961;14107.52344
27871200;14734.23242;13005.29297;14987.97559;15107.66992
27874800;12935.53906;12753.45605;11668.59863;12185.71191
27878400;11698.61621;11145.89355;11524.92578;10705.36816
27882000;9007.644531;8047.848633;5336.234863;6117.55957
27885600;7790.574219;7696.181152;5332.162109;7708.342285
27889200;6708.500977;7194.384766;6592.942383;6968.537109
27892800;9667.961914;9890.394531;10242.33594;10232.02441
27896400;8064.385742;8398.385742;8524.213867;9000.155273
27900000;10387.97754;11814.45117;11216.42285;10663.33789
27903600;8904.630859;8610.186523;8381.637695;8831.541016
27907200;8607.675781;10482.6709;9646.856445;9407.985352
27910800;10430.53418;9742.09375;11081.20117;11014.04199
27914400;9475.447266;12022.05957;11597.54395;11436.00684
27918000;8620.540039;9861.155273;8088.798828;5891.180176
27921600;7303.17334;5745.689941;6960.904297;7523.538574
27925200;8760.386719;6349.659668;3827.994385;6464.484863
27928800;9932.036133;9010.276367;8732.619141;9057.723633
27932400;9935.279297;9830.989258;10232.59961;9842.322266
27936000;11542.90137;10418.31348;11636.08789;10692.8457
