#1;0;0;0;0
"#Heat demand profiles as used in the project IntegraNet (GWI/UMSICHT). Calculated based on different sources. For details see:  Gemeinsamer Abschlussbericht des Forschungsvorhabens IntegraNet: ""Integrierte Betrachtung von Strom-, Gas- und Wärmesystemen zur modellbasierten Optimierung des Energieausgleichs- und Transportbedarfs innerhalb der deutschen Energienetze"", Benthin et al. (2020)";;;;
#;6WE_5;6WE_30;6WE_25;6WE_31
double default(8761,5);;;;
12740400;6411.680176;7388.97168;8267.490234;8324.624023
12744000;5546.671387;5442.706055;3966.606201;6130.763672
12747600;1934.690918;2161.480225;1200.340576;2325.113525
12751200;1013.857056;618.3063354;281.1036377;652.7989502
12754800;1013.747498;388.2142029;258.9828186;259.2622375
12758400;185.1384888;0;0;0
12762000;0;0;0;0
12765600;0;0;0;0
12769200;0;0;0;0
12772800;0;0;0;0
12776400;0;0;0;0
12780000;0;0;0;0
12783600;0;0;0;0
12787200;0;0;0;0
12790800;0;0;0;0
12794400;0;0;0;0
12798000;0;0;0;0
12801600;0;0;0;0
12805200;0;0;0;0
12808800;0;0;0;0
12812400;0;0;0;128.4327545
12816000;0;0;0;277.5021667
12819600;306.2671509;204.5953979;156.5508575;312.3108826
12823200;3278.396729;373.5722656;2083.767822;3421.455322
12826800;3461.864746;3815.964355;1007.433289;4427.241211
12830400;2442.653809;1649.748169;0;3137.363525
12834000;717.795166;1220.618774;678.2350464;1522.270142
12837600;537.3424072;939.0891113;1055.821899;1303.16748
12841200;1156.082031;595.9336548;377.0018311;1212.19043
12844800;202.8985138;0;4.886519432;491.8445129
12848400;0;0;0;0
12852000;0;0;0;0
12855600;0;0;0;0
12859200;0;0;0;0
12862800;0;0;0;0
12866400;0;0;0;0
12870000;0;0;0;0
12873600;0;0;0;0
12877200;0;0;0;0
12880800;0;0;0;0
12884400;0;0;0;0
12888000;0;0;0;0
12891600;0;0;0;0
12895200;0;0;0;0
12898800;0;0;0;0
12902400;0;0;0;0
12906000;0;0;0;0
12909600;0;0;0;0
12913200;0;0;0;0
12916800;0;0;0;0
12920400;0;0;0;0
12924000;0;0;0;0
12927600;0;0;0;0
12931200;0;0;0;0
12934800;0;0;0;0
12938400;0;0;0;0
12942000;0;0;0;0
12945600;0;0;0;0
12949200;0;0;0;0
12952800;0;0;0;0
12956400;0;0;0;0
12960000;0;0;0;0
12963600;0;0;0;0
12967200;0;0;0;0
12970800;0;0;0;0
12974400;0;0;0;0
12978000;0;0;0;0
12981600;0;0;0;0
12985200;0;0;0;0
12988800;0;0;0;0
12992400;0;0;0;0
12996000;0;0;0;0
12999600;0;0;0;0
13003200;0;0;0;0
13006800;0;0;0;0
13010400;0;0;0;0
13014000;0;0;0;0
13017600;0;0;0;0
13021200;0;0;0;0
13024800;0;0;0;0
13028400;0;0;0;0
13032000;0;0;0;0
13035600;0;0;0;0
13039200;0;0;0;0
13042800;0;0;0;857.3673096
13046400;260.1141357;0;0;591.8447876
13050000;0;563.2895508;0;1578.401611
13053600;2468.094971;0;0;1406.334717
13057200;79.27006531;0;0;202.0671997
13060800;0;0;0;0
13064400;0;0;0;389.663269
13068000;371.0403442;693.7449951;381.5607605;959.7372437
13071600;1596.294556;801.8568115;577.192627;2083.009277
13075200;1489.826172;936.8793945;1115.356812;1674.196411
13078800;1022.354187;1396.525757;1417.408813;1765.409302
13082400;6684.32666;4047.89209;5161.981445;6328.835449
13086000;4243.708008;7074.741699;5351.379883;5342.203613
13089600;2742.627686;3872.824951;1931.056885;4043.151367
13093200;1073.919556;1632.361084;965.5386963;2361.857666
13096800;164.6932526;840.6390991;354.2177734;806.7412109
13100400;0;0;0;0
13104000;0;0;0;0
13107600;0;0;0;0
13111200;0;0;0;0
13114800;0;0;0;0
13118400;0;0;0;0
13122000;0;0;0;0
13125600;0;0;0;0
13129200;0;0;0;0
13132800;0;0;0;0
13136400;0;0;0;0
13140000;0;0;0;0
13143600;0;0;0;0
13147200;0;0;0;0
13150800;0;0;0;0
13154400;0;0;0;0
13158000;0;0;0;0
13161600;0;0;0;0
13165200;0;0;0;0
13168800;3124.865723;2110.456055;2085.550537;1408.043335
13172400;2582.696289;1798.099609;1977.564453;3415.563721
13176000;107.5458755;840.4145508;12.15443134;490.9318542
13179600;0;0;0;0
13183200;0;0;0;0
13186800;0;0;0;0
13190400;0;0;0;0
13194000;0;0;0;0
13197600;0;0;0;0
13201200;0;0;0;0
13204800;0;0;0;0
13208400;0;0;0;0
13212000;0;0;0;0
13215600;0;0;0;0
13219200;0;0;0;0
13222800;0;0;0;0
13226400;0;0;0;0
13230000;0;0;0;0
13233600;0;0;0;0
13237200;0;0;0;0
13240800;0;0;0;0
13244400;0;0;0;0
13248000;0;0;0;0
13251600;0;0;0;0
13255200;0;0;0;0
13258800;0;0;0;0
13262400;0;0;0;0
13266000;0;0;0;0
13269600;0;0;0;0
13273200;0;0;0;0
13276800;0;0;0;0
13280400;0;0;0;0
13284000;0;0;0;0
13287600;0;0;0;0
13291200;0;0;0;0
13294800;0;0;0;0
13298400;0;0;0;0
13302000;0;0;0;0
13305600;0;0;0;0
13309200;0;0;0;0
13312800;0;0;0;0
13316400;0;0;0;0
13320000;0;0;0;0
13323600;0;0;0;0
13327200;0;0;0;0
13330800;0;0;0;0
13334400;0;0;0;0
13338000;0;0;0;0
13341600;0;0;0;0
13345200;0;0;0;0
13348800;0;0;0;0
13352400;0;0;0;0
13356000;0;0;0;0
13359600;0;0;0;0
13363200;0;0;0;0
13366800;0;0;0;0
13370400;0;0;0;0
13374000;0;0;0;0
13377600;0;0;0;0
13381200;0;0;0;0
13384800;0;0;0;0
13388400;0;0;0;0
13392000;0;0;0;0
13395600;0;0;0;0
13399200;0;0;0;0
13402800;0;0;0;0
13406400;0;0;0;0
13410000;0;0;0;0
13413600;0;0;0;0
13417200;0;0;0;0
13420800;0;0;0;0
13424400;0;0;0;0
13428000;0;0;0;0
13431600;0;0;0;0
13435200;0;0;0;0
13438800;0;0;0;0
13442400;0;0;0;0
13446000;0;0;0;0
13449600;0;0;0;0
13453200;0;0;0;0
13456800;0;0;0;0
13460400;0;0;0;0
13464000;0;0;0;0
13467600;0;0;0;0
13471200;0;0;0;0
13474800;0;0;0;0
13478400;0;0;0;0
13482000;0;0;0;0
13485600;0;0;0;0
13489200;0;0;0;0
13492800;0;0;0;0
13496400;0;0;0;0
13500000;0;0;0;0
13503600;0;0;0;0
13507200;0;0;0;0
13510800;0;0;0;0
13514400;0;0;0;0
13518000;0;0;0;0
13521600;0;0;0;0
13525200;0;0;0;0
13528800;0;0;0;0
13532400;0;0;0;0
13536000;0;0;0;0
13539600;0;0;0;0
13543200;0;0;0;0
13546800;0;0;0;0
13550400;0;0;0;0
13554000;0;0;0;0
13557600;0;0;0;0
13561200;0;0;0;0
13564800;0;0;0;0
13568400;0;0;0;0
13572000;0;0;0;0
13575600;0;0;0;0
13579200;0;0;0;0
13582800;0;0;0;0
13586400;0;0;0;0
13590000;0;0;0;0
13593600;0;0;0;0
13597200;0;0;0;0
13600800;0;0;0;0
13604400;0;0;0;0
13608000;0;0;0;0
13611600;0;0;0;0
13615200;0;0;0;0
13618800;0;0;0;0
13622400;0;0;0;0
13626000;0;0;0;0
13629600;0;0;0;0
13633200;0;0;0;0
13636800;0;0;0;0
13640400;0;0;0;0
13644000;0;0;0;0
13647600;0;0;0;0
13651200;0;0;0;0
13654800;0;0;0;0
13658400;0;0;0;0
13662000;0;0;0;0
13665600;0;0;0;0
13669200;0;0;0;0
13672800;0;0;0;0
13676400;0;0;0;0
13680000;0;0;0;0
13683600;0;0;0;0
13687200;0;0;0;0
13690800;845.8781738;0;0;0
13694400;0;1309.65625;283.3135376;791.8190918
13698000;0;274.3371277;598.3442993;760.409729
13701600;0;378.6337891;651.8512573;751.0507813
13705200;240.2518311;448.7745361;880.083252;0
13708800;478.2897949;232.3780518;526.4251709;301.1707458
13712400;0;0;20.76848412;0
13716000;0;0;0;0
13719600;0;0;0;0
13723200;0;0;0;0
13726800;0;0;0;0
13730400;0;0;0;0
13734000;0;0;0;0
13737600;0;0;0;0
13741200;0;0;0;0
13744800;0;0;0;909.0579224
13748400;0;0;0;0
13752000;0;0;0;0
13755600;0;0;0;0
13759200;0;0;0;0
13762800;366.9851685;0;0;0
13766400;587.8234253;0;0;377.7200928
13770000;474.2033997;0;0;648.2836304
13773600;5033.17334;2570.415283;3453.995605;4193.321777
13777200;3067.664551;3469.513916;3390.109375;4382.489258
13780800;554.8360596;1256.523682;516.6031494;660.942688
13784400;0;0;0;0
13788000;0;0;0;0
13791600;0;0;0;0
13795200;0;0;0;0
13798800;0;0;0;0
13802400;0;0;0;0
13806000;0;0;0;0
13809600;0;0;0;0
13813200;0;0;0;0
13816800;0;0;0;0
13820400;0;0;0;0
13824000;0;0;0;0
13827600;0;0;0;0
13831200;0;0;0;0
13834800;0;0;0;0
13838400;0;0;0;0
13842000;0;0;0;0
13845600;0;0;0;0
13849200;0;0;0;0
13852800;0;0;0;0
13856400;287.7662354;0;0;0
13860000;2826.64917;1973.732056;1810.358643;2695.769775
13863600;2842.147217;3535.464355;2888.42749;3734.219238
13867200;1116.05957;1618.758911;1154.179199;1804.239136
13870800;139.6344147;511.6682739;495.3137817;500.4307556
13874400;0;281.2515869;427.6445007;492.4232483
13878000;143.504364;463.1282959;579.9839478;245.292511
13881600;13.04238605;63.54425812;166.8429108;8.244754791
13885200;0;48.06361008;153.129715;0
13888800;0;0;0;0
13892400;0;0;0;0
13896000;0;0;0;0
13899600;0;0;0;0
13903200;0;0;0;0
13906800;0;0;0;0
13910400;0;0;0;0
13914000;0;0;0;851.4108276
13917600;1154.015503;290.9020386;0;886.210144
13921200;0;376.403656;0;0
13924800;0;0;0;0
13928400;0;249.4192657;0;0
13932000;0;390.5459595;0;677.9136353
13935600;1668.348633;553.0037842;230.1257019;1858.28772
13939200;2667.692139;1145.556274;489.149292;1491.865723
13942800;2244.219971;1477.115356;1856.052124;1836.21936
13946400;7082.708984;3812.041016;5290.529785;6916.958984
13950000;5552.943359;6142.821289;4783.418945;7086.626465
13953600;2557.183838;2183.306396;615.7539063;3087.45874
13957200;31.64780426;141.411026;256.4033508;289.6079712
13960800;0;0;0;0
13964400;0;0;0;0
13968000;0;0;0;0
13971600;0;0;0;0
13975200;0;0;0;0
13978800;0;0;0;0
13982400;0;0;0;0
13986000;0;0;0;0
13989600;0;0;0;0
13993200;0;0;0;0
13996800;0;0;0;0
14000400;0;0;0;0
14004000;0;0;0;0
14007600;0;0;0;0
14011200;0;0;0;0
14014800;0;0;0;0
14018400;0;0;0;0
14022000;0;0;0;178.3742981
14025600;825.1386108;0;0;510.4021301
14029200;458.4916077;138.2034149;0;561.0592651
14032800;4164.711426;98.21240234;2224.496338;3395.156494
14036400;4338.322266;2301.307373;3269.220215;4280.812012
14040000;1983.477417;1813.184448;1059.136475;2004.970825
14043600;0;30.01981163;13.55847454;2.8140769
14047200;0;0;0;0
14050800;0;0;0;0
14054400;0;0;0;0
14058000;0;0;0;0
14061600;0;0;0;0
14065200;0;0;0;0
14068800;0;0;0;0
14072400;0;0;0;0
14076000;0;0;0;0
14079600;0;0;0;0
14083200;0;0;0;0
14086800;0;0;0;0
14090400;0;0;0;0
14094000;0;0;0;0
14097600;0;0;0;0
14101200;0;0;0;0
14104800;0;0;0;0
14108400;0;0;0;0
14112000;0;0;0;0
14115600;0;0;0;0
14119200;0;0;1535.393311;0
14122800;631.3185425;0;0;0
14126400;0;238.259613;161.6065369;0
14130000;0;101.2982483;70.79721832;0
14133600;0;0;0;0
14137200;0;0;0;0
14140800;0;0;0;0
14144400;0;0;0;0
14148000;0;0;0;0
14151600;0;0;0;0
14155200;0;0;0;0
14158800;0;0;0;0
14162400;0;0;0;0
14166000;0;0;0;0
14169600;0;0;0;0
14173200;0;0;0;0
14176800;0;0;0;0
14180400;0;0;0;0
14184000;0;0;0;0
14187600;0;0;0;0
14191200;0;0;0;0
14194800;0;0;0;0
14198400;0;0;0;0
14202000;0;0;0;0
14205600;0;258.114563;1631.525391;0
14209200;705.4412231;64.00682831;57.84987259;72.5512619
14212800;555.6843262;657.9991455;0;937.9207153
14216400;45.1257019;39.02849579;0;78.34307098
14220000;0;0;0;18.93981171
14223600;0;0;0;0
14227200;0;0;0;0
14230800;0;0;0;0
14234400;0;0;0;0
14238000;0;0;0;0
14241600;0;0;0;0
14245200;0;0;0;0
14248800;0;0;0;0
14252400;0;0;0;0
14256000;0;0;0;0
14259600;0;0;0;0
14263200;0;0;0;0
14266800;0;0;0;0
14270400;0;0;0;0
14274000;0;0;0;0
14277600;0;0;0;0
14281200;0;0;0;0
14284800;0;0;0;0
14288400;0;0;0;0
14292000;0;0;60.34275436;0
14295600;0;0;45.05883408;0
14299200;0;0;47.6687355;0
14302800;0;0;0;0
14306400;0;0;0;0
14310000;0;0;0;0
14313600;0;0;0;0
14317200;0;0;0;0
14320800;0;0;0;0
14324400;0;0;0;0
14328000;0;0;0;0
14331600;0;0;0;0
14335200;0;0;0;0
14338800;0;0;0;0
14342400;0;0;0;0
14346000;0;0;0;0
14349600;0;0;0;0
14353200;0;0;0;0
14356800;0;0;0;0
14360400;0;0;0;0
14364000;0;0;0;0
14367600;0;0;0;0
14371200;0;0;0;0
14374800;0;0;0;0
14378400;0;0;0;0
14382000;0;0;0;0
14385600;0;0;0;0
14389200;0;0;0;0
14392800;0;0;0;0
14396400;0;0;0;0
14400000;0;0;0;0
14403600;0;0;0;0
14407200;0;0;0;0
14410800;0;0;0;0
14414400;0;0;0;0
14418000;0;0;0;0
14421600;0;0;0;0
14425200;0;0;0;0
14428800;0;0;0;0
14432400;0;0;0;791.2039185
14436000;0;0;0;0
14439600;0;0;0;0
14443200;0;0;0;0
14446800;0;0;0;0
14450400;0;0;0;290.2949829
14454000;193.9443207;246.2501221;224.7345276;660.2634277
14457600;1538.584106;568.2110596;483.6749878;816.8508911
14461200;1490.544189;681.8530884;485.4144897;1020.176636
14464800;5547.553223;3479.251465;4318.526855;5774.205566
14468400;4043.743652;5518.777344;5047.872559;5967.067383
14472000;2049.961914;1940.883057;1729.885376;2700.367432
14475600;0;0;0;0
14479200;0;0;0;0
14482800;0;0;0;0
14486400;0;0;0;0
14490000;0;0;0;0
14493600;0;0;0;0
14497200;0;0;0;0
14500800;0;0;0;0
14504400;0;0;0;0
14508000;0;0;0;0
14511600;0;0;0;0
14515200;0;0;0;0
14518800;0;0;0;0
14522400;0;0;0;0
14526000;0;0;0;0
14529600;0;0;0;0
14533200;0;0;0;0
14536800;0;0;0;0
14540400;0;0;0;0
14544000;0;0;0;0
14547600;0;0;0;0
14551200;253.1386871;1440.597046;1581.540527;1371.633301
14554800;1198.954834;215.0905762;1440.55249;2499.044189
14558400;1152.435059;1141.133301;1144.864014;1283.697021
14562000;447.3515015;583.7796631;515.7366333;723.3696289
14565600;0;334.6288147;17.87801552;324.6117554
14569200;0;0;0;0
14572800;492.6239319;0;0;0
14576400;489.0845947;0;0;343.6963806
14580000;0;0;0;0
14583600;0;0;0;0
14587200;0;0;0;0
14590800;0;0;0;0
14594400;0;0;0;0
14598000;0;0;0;0
14601600;0;0;0;0
14605200;0;0;0;0
14608800;0;0;0;0
14612400;0;0;0;0
14616000;0;0;0;0
14619600;0;0;0;0
14623200;0;0;0;226.7475128
14626800;357.9014893;0;0;233.270874
14630400;444.4450378;0;75.35666656;251.0852356
14634000;553.1776733;156.0524139;119.6809921;480.5598145
14637600;4904.48584;2366.761719;3284.406982;4319.505371
14641200;4414.880371;5049.817871;4243.498047;4945.908691
14644800;2954.997559;2634.749512;2770.106201;3285.216309
14648400;1223.128418;1081.48877;2175.944824;2399.904541
14652000;1552.83313;1604.009888;1958.325195;2179.155029
14655600;796.5197144;625.5292358;1075.043945;2292.888916
14659200;1219.234863;935.7443848;803.484314;2581.796387
14662800;0;0;0;0
14666400;105.4598846;0;0;470.6422424
14670000;921.4475098;688.6928101;223.3045654;1580.408325
14673600;2216.436523;2866.333008;2384.74292;3229.663818
14677200;1217.452515;1400.980225;709.9804688;1323.0802
14680800;698.3658447;103.3643112;630.9036865;179.1546326
14684400;70.40142059;225.4230804;373.1688843;0
14688000;0;188.8127136;525.0320435;579.5106812
14691600;1508.786621;1147.833862;2013.636108;2340.259033
14695200;2856.366211;265.9013977;2668.580078;2709.211914
14698800;1092.329468;726.1815796;684.5700684;881.4199219
14702400;646.7089233;603.6704712;429.8646851;471.8034973
14706000;714.3640137;1045.456665;1159.842285;1070.710205
14709600;1464.237671;1665.143921;1660.021606;1134.352417
14713200;2938.724854;2118.260986;3278.322998;2758.553955
14716800;4634.560059;2638.599365;3673.598389;3974.021973
14720400;4089.449463;3672.373047;4203.088867;3154.712402
14724000;8829.533203;5764.341309;7663.464844;8912.901367
14727600;7083.51416;7147.193848;7074.915527;7414.112305
14731200;2384.829834;1822.422729;1238.840088;2503.914063
14734800;0;113.7387238;0;0
14738400;853.336853;1314.642944;802.9908447;2399.481201
14742000;2210.901611;1413.571777;368.4948425;3175.901123
14745600;3644.919189;3399.999512;1844.50354;4938.451172
14749200;3286.115967;2603.906006;514.7008667;3734.339111
14752800;3632.108154;2896.838623;572.6573486;3544.605957
14756400;3151.655762;2320.001953;1242.576782;3599.125732
14760000;4194.493164;3437.44458;2445.201904;4407.220703
14763600;2109.918701;2514.321777;1192.180908;2817.641113
14767200;3801.709961;1315.967773;1887.335815;3151.498779
14770800;2216.64502;2514.654053;3101.834473;2326.327881
14774400;2168.342285;1918.475952;1521.963989;1972.270752
14778000;1851.777588;1821.53186;2852.248291;3470.471924
14781600;3135.338135;1718.451416;3023.159912;2948.28833
14785200;1752.673706;1039.60791;402.7049561;1015.200806
14788800;587.8890381;177.8735962;226.2296906;273.6262207
14792400;569.4557495;28.41894341;299.5665283;276.3091431
14796000;549.1226196;705.3411865;311.7049866;271.4621277
14799600;1686.427856;678.6117554;970.2216797;269.4255676
14803200;1947.357422;762.8288574;606.7955322;1024.408447
14806800;988.8415527;831.093689;600.9256592;743.7350464
14810400;4996.81543;2852.601074;3738.21582;5031.060547
14814000;5226.664551;5942.024902;4940.830078;5761.805176
14817600;3743.009033;3373.008301;3277.746094;4478.882324
14821200;2798.364258;3196.348633;2548.2854;3902.276367
14824800;3053.424072;3399.234375;2104.397461;3478.538086
14828400;2307.082275;2426.215088;740.2693481;2606.100098
14832000;2756.827881;2376.897217;1538.199463;3402.100342
14835600;2690.972656;1672.876831;582.4821777;2612.98877
14839200;695.583313;757.0942993;30.93909454;1469.564697
14842800;530.9063721;363.4980774;0;1046.729126
14846400;162.5705261;58.69131088;298.725769;447.8177185
14850000;0;0;0;29.018507
14853600;0;0;508.2418213;82.66381073
14857200;0;167.0954132;936.8112183;267.1968384
14860800;0;0;0;47.43154907
14864400;0;69.56788635;1380.189209;195.2971039
14868000;0;127.0340195;867.5581055;427.7024231
14871600;169.742218;406.1051025;0;0
14875200;202.0672607;229.5255127;0;0
14878800;293.3435364;295.5023193;0;0
14882400;369.7219543;351.0752869;0;226.647049
14886000;369.4697876;414.2147827;113.4023285;228.6790009
14889600;1371.884766;481.3207703;110.8015518;227.6357727
14893200;318.6668091;355.1136169;41.97463608;217.3445892
14896800;4104.133301;2338.736084;2512.395996;3465.724609
14900400;2413.12793;4134.54834;3309.192139;2005.620117
14904000;1224.172241;1241.955811;1108.581299;1508.057129
14907600;0;0;0;0
14911200;0;0;0;0
14914800;266.7895203;0;0;477.8484802
14918400;266.6257324;0;0;533.8007202
14922000;0;0;0;0
14925600;0;0;0;0
14929200;0;0;0;0
14932800;0;0;0;0
14936400;0;0;0;0
14940000;0;0;0;0
14943600;0;0;0;0
14947200;0;0;0;0
14950800;0;0;0;0
14954400;0;0;0;0
14958000;0;0;0;0
14961600;0;0;0;0
14965200;0;0;0;0
14968800;0;0;0;0
14972400;0;0;0;0
14976000;0;0;0;0
14979600;0;0;0;0
14983200;1596.370239;1704.32959;1909.674561;2031.910034
14986800;2196.908691;2226.578369;1686.926025;2549.934082
14990400;0;466.1914368;0;517.7003784
14994000;0;0;0;0
14997600;0;0;0;0
15001200;0;0;0;0
15004800;0;0;0;0
15008400;0;0;0;0
15012000;0;0;0;0
15015600;0;0;0;0
15019200;0;0;0;0
15022800;0;0;0;0
15026400;0;0;0;0
15030000;0;0;0;0
15033600;0;0;0;0
15037200;0;0;0;0
15040800;0;0;0;0
15044400;0;0;0;0
15048000;0;0;0;0
15051600;0;0;0;0
15055200;0;0;0;0
15058800;0;0;0;0
15062400;0;0;0;0
15066000;0;0;0;148.4047546
15069600;1775.052612;1915.098511;1895.218384;2102.24707
15073200;2863.910889;1893.514526;2959.283936;3482.723145
15076800;1734.636475;1614.355225;1173.42627;2801.451416
15080400;366.0127258;333.4758911;365.0083618;453.5069275
15084000;0;27.19516182;161.7325897;110.4599075
15087600;57.1347847;0;34.07795334;0
15091200;0;0;0;0
15094800;0;0;0;0
15098400;0;0;0;0
15102000;0;0;0;0
15105600;0;0;0;0
15109200;0;0;0;0
15112800;0;0;0;0
15116400;0;0;0;0
15120000;0;0;0;0
15123600;0;0;0;0
15127200;0;0;0;0
15130800;0;0;0;0
15134400;0;0;0;0
15138000;0;0;0;0
15141600;0;0;0;0
15145200;0;0;0;0
15148800;0;0;0;0
15152400;262.6469421;0;112.9640274;160.8712921
15156000;2732.997803;1715.93103;2228.61084;2430.346436
15159600;1735.190308;1569.407837;2663.115967;1515.289307
15163200;962.421814;1116.717773;1028.990112;1797.260742
15166800;327.4674377;285.878418;295.5604553;633.5742798
15170400;0;265.6523743;187.7437592;429.7246704
15174000;18.8230114;9.304785728;110.7736664;369.2846985
15177600;509.0138245;0;53.20851517;836.2592163
15181200;356.6485596;0;99.836586;614.732666
15184800;418.2424011;134.2886963;192.0121155;818.6994019
15188400;972.9053345;594.4561157;297.4031372;1443.450195
15192000;1323.614502;1862.168823;613.0639648;1568.763794
15195600;842.4202881;1143.055054;680.470459;1567.856323
15199200;2200.584229;286.8856506;1614.994385;1661.659668
15202800;1061.43457;1201.843628;2421.536133;2041.526611
15206400;1151.65332;536.2901611;1272.943848;1200.408325
15210000;734.8166504;639.8877563;2392.706787;1469.82605
15213600;2739.126465;1039.615723;2733.648438;2356.33374
15217200;1058.883911;1135.100342;410.6326599;1143.366577
15220800;591.0963135;571.0698242;525.321106;517.7452393
15224400;1260.408569;1163.675537;1218.199341;1169.726929
15228000;1086.165405;1517.473511;1479.328613;1121.99231
15231600;2247.854004;1598.524048;2510.05835;1925.137573
15235200;3225.13208;1649.534912;2116.422607;2561.303711
15238800;1932.669434;1692.670166;2191.41333;1855.61145
15242400;7108.721191;3992.312988;5243.55127;6329.179688
15246000;6280.025879;6971.599121;6669.37793;7100.643555
15249600;4642.654785;4100.760742;3999.246582;5816.851563
15253200;3162.984375;2342.44873;3774.461182;3924.872314
15256800;3177.791504;2420.766113;3306.157471;3581.08667
15260400;3080.216797;1251.797485;1545.903809;3238.290771
15264000;3468.405518;1657.201416;1839.263672;3706.535889
15267600;1368.454102;413.0186462;296.1278687;1530.1427
15271200;1410.581421;529.5119019;384.4708862;1638.020874
15274800;2233.652344;1103.817261;654.0214844;2279.637451
15278400;2389.772705;1591.606201;2774.810791;2999.105469
15282000;777.854248;577.8811646;562.1883545;1109.02002
15285600;851.9920654;0;804.4962769;535.1489258
15289200;0;212.5888367;245.5995483;403.8948059
15292800;0;0;0;0
15296400;0;0;1449.156128;1173.767334
15300000;1617.151245;0;2038.036377;1069.235718
15303600;1091.979614;939.7786865;510.6040039;1052.985962
15307200;389.0881042;386.1210022;432.9525452;0
15310800;559.2943115;950.4645996;819.2058716;463.5904541
15314400;1370.894653;1378.151611;1376.94458;1145.034546
15318000;2722.10791;2044.325562;3040.004639;2469.63208
15321600;3927.400635;2639.10083;3506.978027;3667.030029
15325200;4309.719727;3578.739258;4106.17334;3576.051025
15328800;8723.197266;5342.215332;7607.248047;7777.46875
15332400;5749.59375;8141.425293;8063.819824;6819.428711
15336000;3331.153809;3954.153564;3137.594482;4498.608887
15339600;582.7084961;670.3724365;720.006958;933.5985718
15343200;0;0;0;62.21947098
15346800;0;0;0;0
15350400;0;0;0;0
15354000;0;0;0;0
15357600;0;0;0;0
15361200;0;0;0;0
15364800;0;0;0;0
15368400;0;0;0;0
15372000;0;0;0;0
15375600;0;0;0;0
15379200;0;0;0;0
15382800;0;0;0;0
15386400;0;0;0;0
15390000;0;0;0;0
15393600;0;0;0;0
15397200;0;0;0;0
15400800;0;0;0;0
15404400;0;0;0;0
15408000;0;0;0;0
15411600;0;0;0;0
15415200;0;0;0;0
15418800;0;0;0;0
15422400;0;0;0;0
15426000;0;0;0;0
15429600;0;0;0;0
15433200;0;0;0;0
15436800;0;0;0;0
15440400;0;0;0;0
15444000;0;0;0;0
15447600;0;0;0;0
15451200;0;0;0;0
15454800;0;0;0;0
15458400;0;0;0;0
15462000;0;0;0;0
15465600;0;0;0;0
15469200;0;0;0;0
15472800;0;0;0;0
15476400;0;0;0;0
15480000;0;0;0;0
15483600;0;0;0;0
15487200;0;0;0;0
15490800;0;0;0;0
15494400;0;0;0;0
15498000;0;0;0;0
15501600;0;0;0;0
15505200;0;0;0;0
15508800;0;0;0;0
15512400;0;0;0;0
15516000;0;0;0;0
15519600;0;0;0;0
15523200;0;0;0;0
15526800;0;0;0;0
15530400;0;0;0;0
15534000;0;0;0;0
15537600;0;0;0;0
15541200;0;0;0;0
15544800;0;0;0;0
15548400;0;0;0;0
15552000;0;0;0;0
15555600;0;0;0;0
15559200;0;0;0;0
15562800;0;0;0;0
15566400;0;0;0;0
15570000;0;0;0;0
15573600;0;0;0;0
15577200;0;0;0;0
15580800;0;0;0;0
15584400;0;0;0;0
15588000;0;0;0;0
15591600;0;0;0;0
15595200;0;0;0;0
15598800;0;0;0;0
15602400;0;0;0;0
15606000;0;0;0;0
15609600;0;0;0;0
15613200;0;0;0;0
15616800;0;0;0;0
15620400;0;0;0;0
15624000;0;0;0;0
15627600;0;0;0;0
15631200;0;0;0;0
15634800;0;0;0;0
15638400;0;0;0;0
15642000;0;0;0;0
15645600;0;0;0;0
15649200;0;0;0;0
15652800;0;0;0;0
15656400;0;0;0;0
15660000;0;0;0;0
15663600;0;0;0;0
15667200;0;0;0;0
15670800;0;0;0;0
15674400;0;0;1249.640625;0
15678000;0;0;0;0
15681600;0;0;0;0
15685200;0;0;0;0
15688800;0;0;0;0
15692400;0;0;0;0
15696000;0;0;0;0
15699600;0;0;0;0
15703200;0;0;0;0
15706800;0;0;0;0
15710400;0;0;0;0
15714000;0;0;0;0
15717600;0;0;0;0
15721200;0;0;0;0
15724800;0;0;0;0
15728400;0;0;0;0
15732000;0;0;0;0
15735600;0;0;0;0
15739200;0;0;0;0
15742800;0;0;0;0
15746400;0;0;0;0
15750000;0;0;0;0
15753600;0;0;0;0
15757200;0;0;0;0
15760800;0;0;0;0
15764400;0;0;0;0
15768000;0;0;0;0
15771600;0;0;0;0
15775200;0;0;0;0
15778800;0;0;0;0
15782400;0;0;0;0
15786000;0;0;0;0
15789600;0;0;0;0
15793200;0;0;0;0
15796800;0;0;0;0
15800400;0;0;0;0
15804000;0;0;0;0
15807600;0;0;0;0
15811200;0;0;0;0
15814800;0;0;0;0
15818400;0;0;0;0
15822000;0;0;0;0
15825600;0;0;0;0
15829200;0;0;0;0
15832800;0;0;0;0
15836400;0;0;197.3779297;290.2589722
15840000;670.288147;168.7129059;264.6933899;363.0853577
15843600;589.6077271;277.7805176;353.6087952;770.2839966
15847200;4049.591064;2980.400146;2805.799072;3819.942139
15850800;3564.918945;4674.525391;3957.174561;4611.750488
15854400;1141.090576;1793.272949;990.0852051;1106.431641
15858000;62.92924881;236.28302;425.8954773;261.5780029
