#1;0;0;0;0;0;0;0;0
"#Heat demand profiles as used in the project IntegraNet (GWI/UMSICHT). Calculated based on different sources. For details see:  Gemeinsamer Abschlussbericht des Forschungsvorhabens IntegraNet: ""Integrierte Betrachtung von Strom-, Gas- und Wärmesystemen zur modellbasierten Optimierung des Energieausgleichs- und Transportbedarfs innerhalb der deutschen Energienetze"", Benthin et al. (2020)";;;;;;;;
#;6WE_26;6WE_14;6WE_32;6WE_8;6WE_9;6WE_16;6WE_20;6WE_18
double default(8761,9);;;;;;;;
885600;742.774231;1517.895386;1887.98877;13579.13184;14780.62207;2820.165039;3112.904053;1927.44165
889200;3025.75708;2583.846436;3669.072998;16512.56055;15856.27441;2684.476074;3219.081543;3257.241943
892800;4707.219238;2659.857422;2747.39209;18344.00586;17269.5625;3678.143066;4233.35791;4232.13916
896400;2989.927979;2161.138916;2550.331787;16711.67188;15906.63672;2780.495605;3491.171875;3899.899902
900000;8138.604492;9567.175781;6075.898926;23167.79492;25321.23828;5304.50293;5125.711426;6508.61377
903600;7574.575195;5832.62207;5559.487793;23343.30859;22245.51563;3800.775879;2141.162842;6335.996582
907200;6891.069824;8089.233398;6502.194824;23459.11133;24819.6875;7370.583496;4500.722168;3983.979736
910800;4089.655518;3923.454346;4454.614746;20204.05273;20792.39648;5310.776367;1930.061279;3592.811279
914400;4530.361328;4401.507813;3344.354004;20947.42383;21213.77148;3757.824463;3527.561035;3708.437744
918000;2563.294922;1828.255249;1631.5448;17861.70117;16652.94922;1864.470093;2427.42627;3575.510986
921600;3200.43457;1975.283325;1403.484375;20346.38867;18702.15625;2666.44751;2182.331299;3068.899414
925200;995.1978149;389.5540771;0;15665.27832;15116.75586;708.496582;639.6121826;640.692627
928800;663.7036133;358.469635;259.5054626;16773.83789;15693.89648;744.1505127;640.2362061;699.6950073
932400;1766.946655;1114.579346;88.67947388;16285.94824;17987.18359;608.0007324;579.5513916;1750.151367
936000;2149.914063;3655.466553;3363.484131;18531.57813;20197.34766;2037.029785;2185.55127;1810.811157
939600;315.1411743;1630.738159;1066.347656;16033.27148;15916.29785;1010.797852;1864.200684;1565.278687
943200;3834.006348;2055.934326;3698.841064;20495.03516;18649.61328;2553.386475;2137.612793;2548.237793
946800;1747.127319;2608.781494;3315.50293;16511.03125;16550.30078;2683.818359;1442.061157;1455.895752
950400;1498.894165;1370.040161;1879.3927;16979.43359;15919.47656;1545.359497;1334.010742;1078.949463
954000;2631.511963;2429.859131;2094.851807;17664.32813;18256.38477;2755.543213;2535.655029;576.6602783
957600;1507.88916;2537.767334;2439.753906;17435.23047;18456.35742;877.3295288;2332.751953;3164.985596
961200;1216.34729;550.3949585;219.3218842;15298.00977;11693.97559;1502.532471;1586.749268;1734.904541
964800;159.7336273;1351.844849;775.0523071;14176.74219;14776.76465;891.2584229;1960.447998;680.677063
968400;672.192627;976.8744507;1670.216309;6004.839844;11116.31738;2011.092529;2905.409424;1793.943115
972000;1136.255615;1855.358887;1822.140137;15395.37695;15996.71484;2619.107666;2559.07373;1753.19043
975600;2181.168213;2947.405273;3470.21167;17640.3418;17372.16406;2853.541748;3411.669678;3349.350586
979200;4047.333252;3120.536377;2495.707031;19034.97266;18270.81641;3384.7771;3827.44873;3485.041504
982800;2694.912598;2549.297607;2354.384277;17826.22461;17153.82813;2737.185547;3323.356445;3696.266602
986400;8251.508789;7712.316895;5984.151855;23971.17969;26258.28125;4554.302734;4908.222168;5872.458984
990000;6718.392578;6133.629883;5345.888184;23394.54492;23370.31836;4472.725098;1731.684204;6908.763184
993600;5793.530762;8180.546387;6907.354004;23584.69531;25835.25781;7691.805664;2289.931152;4336.698242
997200;3719.832275;3271.013672;4393.08252;21104.22852;20729.18555;5462.549316;3557.773682;4233.048828
1000800;4615.604004;4724.199707;3215.81543;22143.30859;22112.75586;4137.118652;3760.223389;3907.084473
1004400;2460.812256;2633.376709;2433.576172;18911.64648;19119.2793;2299.718262;2525.606689;1671.576416
1008000;4515.504883;3948.456543;2810.463379;20956.55859;20978.97461;3864.483643;2662.12207;2441.813721
1011600;1308.303223;981.0870361;412.2905579;16392.67188;17082.06055;1098.053589;1161.049438;655.333374
1015200;540.8550415;280.2914124;44.14239883;16537.23438;15298.28809;101.1209564;179.1355743;99.087677
1018800;938.9285278;263.3513794;0;16822.67383;16881.61719;288.9283447;89.97058868;0
1022400;2551.750488;2798.684814;2940.162109;19043.57617;21038.51563;1517.949585;918.477356;911.9267578
1026000;1391.879028;1208.542725;1058.218628;17405.97266;16980.98242;1068.756104;1229.102905;1020.377563
1029600;3578.662109;775.5939941;3851.553223;20791.59375;16935.32031;2350.818848;2284.371338;1800.98584
1033200;1900.172729;620.5632324;2464.034668;17655.16602;15929.05664;2699.704346;2323.332031;1742.574219
1036800;945.289856;1225.676636;2112.891846;16833.86133;16791.70117;2286.061768;2055.967529;1272.889648
1040400;3068.19458;1373.731201;2983.404053;18639.50586;18200.95898;3314.074951;2189.005127;1143.839966
1044000;1964.158325;2898.751465;3795.601074;18365.21289;19435.2168;1620.161377;2099.675293;3459.100586
1047600;909.9483032;587.4372559;1476.596436;14958.36719;10911.45801;1582.551758;1995.168945;2030.930176
1051200;0.895460665;329.1868896;805.1565552;11902.58496;14404.75293;948.0474854;2002.217773;560.3272705
1054800;658.9992065;628.5526733;1962.968262;4900.437012;11721.26367;1585.751343;2793.449219;1578.876709
1058400;1133.275024;1856.297485;1921.851074;15243.75977;16580.57813;2831.689453;2530.248291;1946.741333
1062000;2325.678467;3241.172607;3136.659912;18046.19336;17793.97461;2794.805908;2982.37915;3210.154541
1065600;4014.350342;3216.793213;2715.921143;20224.05273;19450.06055;3720.089355;3788.16626;2832.950439
1069200;2798.812256;2537.67041;3266.424561;19205.58203;18861.76758;3201.68042;3679.262695;4723.294922
1072800;8855.944336;11304.29883;6462.305664;26737.82813;29373.89844;5904.708496;6369.779297;7290.619629
1076400;8961.535156;7426.831543;6386.023926;27253.97266;26190.2207;5360.132324;3830.800781;7920.75
1080000;7945.19873;8533.568359;9106.270508;27407.57422;27823.57031;7279.46582;5422.959473;4807.362305
1083600;4096.80957;2966.339844;5351.104004;23364.33398;21872.70898;3614.576904;3183.725586;2645.744385
1087200;5116.348145;2905.601807;4660.56543;24418.23438;20468.50586;2721.533447;3990.11792;3038.166016
1090800;2377.99707;1429.829346;2438.848145;18224.45703;17310.28516;1043.428345;3196.62793;1304.82019
1094400;2991.489502;1397.936035;1813.882202;19090.86133;17190.80078;1141.463257;2055.931396;2173.753174
1098000;24.35169411;0;98.74840546;13482.18652;12171.74805;144.1986389;462.1042175;2.879850149
1101600;0;177.0836487;39.39824677;14956.48438;13898.58691;82.09400177;343.4452515;0
1105200;860.0619507;599.0508423;365.9621582;16186.2998;16529.28711;648.2149048;1474.880859;961.7531738
1108800;1287.036255;385.6821899;1888.088623;18041.78906;17856.69336;352.1795044;644.7120972;0
1112400;285.4337769;0;571.5960083;15473.51465;11519.9248;181.6084595;1244.567383;0
1116000;2475.407227;443.6808472;3334.727295;18942.50781;12925.80566;1526.970703;2377.916504;0
1119600;1151.121826;0;3264.514404;15027.93652;11296.125;0;1778.855347;235.5876312
1123200;2500.113281;556.390625;2301.902588;17021.35547;11171.54199;0;1610.216675;177.1670532
1126800;3396.677734;387.3998718;2969.108154;18622.21094;14284.53711;1279.362671;2359.759766;162.6821289
1130400;2541.751221;554.6675415;3221.830322;19531.63672;16999.7832;100.8660583;2052.026855;1933.020752
1134000;1576.817505;0;213.0547638;14912.08887;9864.46875;739.3962402;1572.7948;1358.06604
1137600;0;0;345.2736206;12218.80664;13275.45801;0;1569.002563;180.6858063
1141200;377.58255;439.270813;1311.668701;3872.856445;10225.07715;242.9629211;2044.107056;1046.783691
1144800;501.5023804;1134.645752;1507.798828;13883.81348;14532.4834;1705.689331;2246.422852;1618.297607
1148400;1707.234009;1945.31958;2327.416504;15567.1875;15368.35156;1763.103638;2184.722168;2374.76123
1152000;3086.649414;1634.985229;1797.102295;17395.06836;16583.79102;2650.044434;2855.092773;2230.822998
1155600;2025.493896;1849.09436;2360.015137;16203.08887;16260.16016;1787.928223;2490.088379;3603.512939
1159200;6507.443848;7711.052246;5276.155762;21990.41797;25025.28125;4662.183594;5098.429688;5591.198242
1162800;7498.43457;6510.090332;5065.890137;23354.46094;23164.20898;4411.778809;3641.209717;6950.356934
1166400;6969.35498;7574.578125;8811.763672;23362.60742;24342.88867;6638.785645;5023.203613;4250.470215
1170000;4358.342773;2285.582275;5129.521484;20921.29297;18428.65625;2648.995361;3490.928467;2117.044922
1173600;3803.802246;1645.861938;3754.061035;19840.33594;18367.05273;1321.050171;3425.833008;2733.563232
1177200;1977.550415;499.9385986;1827.515381;16926.77148;15388.79297;822.8076782;2368.086426;1110.43811
1180800;2134.395752;656.916748;1430.370972;18005.05273;14986.95996;1257.945557;2498.10498;1166.741333
1184400;870.796814;566.7004395;836.8389282;12477.36914;15250.69141;678.3297119;2657.346191;119.2860794
1188000;869.3015747;236.7150879;1426.018677;16578.6875;15571.60547;1061.807861;2319.631592;555.7310181
1191600;2810.545654;1980.255615;1059.838501;18605.41211;16944.30664;745.6749878;2276.211426;815.9403687
1195200;3337.848633;1488.073853;4371.474121;19558.72656;18741.14063;698.755127;1419.884766;1273.384521
1198800;1415.071411;1255.235474;1959.375;16192.93652;15750.53711;401.8864746;1639.207764;1118.358276
1202400;4235.478027;625.7332764;4707.757324;20642.04883;15208.12988;2038.353638;2595.655518;880.8268433
1206000;1476.568848;1123.444824;2985.513184;16294.41309;14921.91406;2161.74292;1341.900879;1157.798828
1209600;1115.64563;484.4668579;1877.772583;15605.26953;15519.10156;1120.559937;808.0722656;871.4763794
1213200;2627.308838;2231.778564;2514.626953;17370.01563;17499.67969;2779.941406;1719.659668;779.6282959
1216800;2422.370361;1948.22583;2494.332764;18280.07227;17804.75195;754.5675659;1905.514771;2139.437744
1220400;742.2567749;420.8674622;170.5449066;13879.09082;9227.422852;918.4935303;1647.282227;1764.872925
1224000;284.6506042;273.7786255;627.574646;12087.47754;12473.41504;21.50850677;1901.44519;378.5911255
1227600;610.9710693;777.8637085;1451.948242;5198.344727;9872.375;960.9450073;2396.959229;343.3933105
1231200;666.1955566;805.6365356;1503.049805;12462.01074;13741.45508;1520.046631;2525.091309;1506.618774
1234800;1754.001953;2226.255859;3532.386719;14694.62109;14776.02441;1864.206055;2522.73877;2630.568359
1238400;3736.765625;2393.941895;2335.843994;16907.14063;16019.71973;2475.417969;3132.685791;2196.845703
1242000;2413.903564;1991.513062;2293.69043;15467.27344;15099.61035;2053.042969;2472.076416;3234.830078
1245600;7111.312988;7340.405273;5390.548828;21289.22266;24152.18945;4159.76123;4608.83252;5417.776855
1249200;6243.699707;5483.148926;4328.652832;20990.45313;20923.51563;3405.903564;2469.42749;5734.720703
1252800;5660.253418;6959.392578;7737.01123;21189.95898;22769.45117;5900.770996;4102.610352;3608.089844
1256400;3824.044434;2406.496338;3867.168457;19460.79297;18111.32813;4490.115234;2903.880127;3000.298828
1260000;4294.427246;3894.877441;3069.001465;19793.12305;18726.41016;3277.644531;3160.060791;3692.039063
1263600;2484.595459;2059.406494;1577.231201;16967.64648;16886.70898;2236.789795;2275.106689;2404.635986
1267200;3331.884277;2645.192871;1622.345459;18060.56445;17765.28516;2701.033691;1906.364136;2385.107178
1270800;688.1357422;933.9210205;117.2873917;12370.08105;14400.0918;882.2138062;610.3511963;739.3392334
1274400;795.5639038;1282.474365;596.4018555;14901.75781;15458.26855;1643.310791;1078.478516;940.3967896
1278000;2432.817139;2155.380615;671.9801025;16728.91211;16516.36719;1320.922729;1555.436035;1404.354248
1281600;3709.981934;4926.379883;3381.779541;18747.44336;19339.94727;3160.73584;1924.345215;1404.256104
1285200;1422.810669;1564.005737;1355.637451;14642.06445;14865.60254;1371.835327;1519.768555;1113.343262
1288800;3252.311768;2155.330322;2846.74585;16607.33008;14226.1543;2614.70874;1205.338623;1685.331055
1292400;1080.193359;1960.024292;2281.444336;13080.33594;13553.54004;2126.206055;1038.487671;1428.45874
1296000;917.4176636;974.0068359;1540.85144;13013.52441;12017.8252;812.46521;1297.388794;395.067688
1299600;1805.639282;1821.588013;2518.927979;14625.2959;14615.21777;2271.212402;1482.049805;601.335144
1303200;1553.230469;2154.335938;2330.176514;16271.25293;14965.33008;634.1987915;1788.115601;1622.950928
1306800;325.3508911;442.7885742;293.4219666;11471.78613;8256.71582;1102.593994;1452.272949;1840.62085
1310400;0;218.3134918;322.7251587;10057.01758;11362.7627;51.07078552;1492.756104;672.9257813
1314000;560.8141479;1005.123474;1218.446655;5001.010254;9155.249023;1395.367798;2102.576904;1623.495728
1317600;658.9434814;1193.07251;1463.051392;12761.51367;12942.70215;1876.161499;2450.82251;1228.55127
1321200;1994.401245;2087.902588;2317.777344;14463.22559;14144.85645;1485.634888;2537.300049;2822.543945
1324800;3785.080811;2623.413818;2112.656738;16377.30859;15441.07227;2671.874512;3062.720947;3313.21875
1328400;2283.651367;2293.781494;2334.270752;15365.52148;14729.28809;2540.95459;2578.870361;3964.582275
1332000;7505.781738;7523.776367;5050.718262;21606.11133;23577.46875;4547.412598;4744.257813;5551.633301
1335600;7098.886719;4611.057617;5565.927734;22083.60156;20802.75391;4257.21875;2224.23584;6177.050293
1339200;4593.362793;7840.506348;5095.566895;20402.61328;23928.64063;6693.476563;4281.01416;3702.62915
1342800;2806.587646;3515.796143;3347.494629;18245.24023;19670.67188;5130.636719;2581.01416;2440.913574
1346400;3495.667725;4163.229492;2138.506104;20270.70508;20763.81445;3388.748047;4082.814697;4537.781738
1350000;2589.08252;2161.735596;1561.291382;18310.23242;17918.31445;1593.18335;3452.511719;3607.619385
1353600;3470.111328;2512.693848;1892.046265;20661.67383;18310.8418;2503.933105;2693.345947;3228.459229
1357200;303.3894958;106.9707336;0;13041.4873;14378.80664;0;184.6845245;108.6235733
1360800;0;0;0;11820.58105;12690.01465;0;0;0
1364400;0;0;0;12357.13867;14723.82129;0;0;0
1368000;0;1137.270142;0;13634.09668;16817.26172;0;0;0
1371600;0;370.3516541;0;13416.11523;14454.84473;0;0;541.0153809
1375200;1934.925293;2192.356934;1428.884277;17860.09375;17339.27734;1838.128418;1156.539673;714.8748779
1378800;233.9193726;1115.059204;2172.792236;15247.97363;14657.4834;1153.10376;1392.944824;0
1382400;869.1338501;232.6585693;1991.199951;15678.95313;12852.27734;503.0937195;1621.012817;461.1191406
1386000;2206.279541;794.1461792;2241.66626;17260.4707;16661.17578;2256.316406;2112.608398;616.6124878
1389600;2047.430908;2072.536377;2497.084473;17807.25977;17043.58203;86.20489502;1815.139771;1334.05835
1393200;513.8027954;399.6166382;368.4960327;13904.32324;10618.88672;915.6082764;1467.613403;1659.284302
1396800;0;1095.876709;320.5184631;12114.41504;13058.3877;150.5462646;2482.617432;312.1808167
1400400;520.3000488;1014.418274;1439.043091;5613.567383;10443.7168;1018.190918;2101.220947;1148.220703
1404000;622.5952148;1180.113647;1094.628784;13913.56348;14161.72363;1924.647583;2188.366455;1669.808228
1407600;1644.270142;2418.84082;2217.424561;16060.92773;16059.09961;1877.442261;2597.771973;2630.223633
1411200;2913.092285;2590.635498;1747.726685;17982.25781;17492.86914;2866.15625;3253.479248;2192.716064
1414800;1954.542725;2263.479492;2072.072266;16815.41602;16351.94141;2268.08374;2884.077637;3606.4021
1418400;7552.414063;7928.848145;4643.654297;23244.58008;25760.67383;4255.625;4834.902344;5637.489258
1422000;6676.233398;4608.208984;5277.92334;23031.82813;22440.94727;2904.770264;2488.018555;5784.819336
1425600;5475.837402;7584.424805;6394.495117;22720.43359;24750.50586;5565.143555;4110.657227;3558.43457
1429200;3536.655273;2303.227295;4452.725586;20857.05078;19167.46289;3990.239258;3380.436768;3911.774902
1432800;2844.69458;3976.225098;2529.300049;20628.96875;21240.39258;3219.719971;4010.801514;4212.197754
1436400;890.9642334;1569.180664;1139.772827;15215.29004;17957.44922;1102.481445;2474.110352;2671.286865
1440000;594.9630127;411.4007263;86.41936493;17036.46289;17713.75781;673.1112671;348.127594;1139.42627
1443600;0;0;0;11564.87598;13665.29492;0;0;0
1447200;0;0;0;11861.36816;12436.27051;0;0;0
1450800;0;0;0;13390.4209;13755.94141;0;0;0
1454400;0;0;0;14770.54297;15582.50391;0;0;0
1458000;0;255.4590912;0;13459.73145;12903.40918;0;0;0
1461600;0;378.9539185;0;16865.05273;12771.92188;0;688.6425171;0
1465200;980.461853;484.5558167;1585.467285;13641.92188;12041.2666;1211.836304;640.9567871;691.2995605
1468800;338.0391541;380.9859009;1020.839661;12965.82715;11431.8418;725.4723511;1021.04126;657.9257813
1472400;1586.771973;513.5093994;1556.85083;13988.97461;13537.94824;1878.36084;1107.510254;476.1448975
1476000;320.7133484;630.9005737;933.8620605;14019.33008;14344.37402;0;916.7267456;659.53302
1479600;338.6261902;204.764389;0;10409.54297;6444.270996;0;1099.666504;231.5379181
1483200;0;81.24415588;0;8303.321289;9380.90918;0;1103.058594;135.0295563
1486800;343.8205261;656.4353638;206.8304749;3167.851807;7820.048828;430.9128113;971.2312622;212.5617371
1490400;437.3159485;819.1436768;480.0909729;9595.342773;10781.82617;352.4675903;1267.659668;274.1810913
1494000;450.8478088;793.3961182;519.4013672;11823.50781;11565.98047;656.1338501;1284.864258;1688.800659
1497600;1673.562988;1014.940002;969.3616943;13216.36035;12645.21582;1896.264648;1643.754761;1281.938354
1501200;688.9215088;1205.135376;1186.650269;11684.27637;10874.47852;1147.756348;1065.573364;1584.476318
1504800;5289.424316;6531.402344;3826.87207;17625.69336;20402.71875;1651.467407;2487.677734;3762.636963
1508400;4661.715332;3207.795898;2852.151855;17321.41211;15924.65234;1938.248169;1060.788086;4484.249023
1512000;3884.492676;4978.374023;3693.099854;17598.95703;18701.80859;4883.753418;1519.741333;2125.412354
1515600;2496.16626;2499.642334;2984.368164;14253.09277;15487.49121;3201.129883;1693.145996;1941.273193
1519200;3020.262207;2941.341064;2017.892944;16367.83301;15891.03516;2431.28833;2126.835205;2062.485107
1522800;1571.974487;1409.767822;600.6273804;13702.17676;13802.29785;1065.419312;1777.731445;1681.017212
1526400;2573.839355;2292.456055;1148.619019;15267.11914;15946.34082;2709.339111;1211.508545;2112.064941
1530000;1293.413696;1545.847412;269.1294861;12263.06836;13102.97754;1391.046753;1344.617188;1099.369995
1533600;1321.248535;1932.046265;878.487854;14263.80371;13618.09961;1580.042603;2034.262085;1390.687744
1537200;2145.90918;1835.261353;1007.870422;13225.29688;15676.83301;1524.167603;1976.491089;1084.290649
1540800;3019.130859;5908.874023;3873.760986;15755.4873;18917.16016;3462.781006;1875.203491;1103.062134
1544400;940.6678467;1546.689331;1593.882935;13775.69238;14584.71777;1757.19873;2179.782715;1027.997559
1548000;2714.459717;2186.681396;3525.049072;16875.1543;13887.46973;2357.717285;2543.705566;832.4369507
1551600;584.2263794;1862.918823;2002.297729;12156.26465;13187.13672;2526.238037;1443.5354;1726.869385
1555200;215.0045471;1229.330811;1979.847778;11437.77441;11928.31445;1438.540894;1458.9021;1146.396973
1558800;1339.077026;2757.370361;2562.634766;15489.90039;14852.01563;2667.685791;1913.628174;879.7598267
1562400;1229.969727;2746.452148;3657.947998;16044.34863;14664.68945;447.3175354;2014.36792;1753.460327
1566000;121.2959747;469.8606873;385.3888855;11916.72852;6984.793457;724.8908081;1589.964233;1540.260376
1569600;0;475.708374;215.9063263;10523.41309;10944.4502;0;1624.661133;350.2093201
1573200;330.5428772;1022.578064;1317.149048;4879.709961;9573.879883;999.755249;2677.592529;410.0683594
1576800;413.4408264;1538.678223;1093.654053;12672.23047;13447.26855;1822.523804;2396.973877;1383.932251
1580400;1597.159546;2429.268066;2728.236084;14849.50879;14521.31348;1927.244263;2509.508057;2339.249023
1584000;2950.081787;2535.594238;1949.804932;16446.47852;15565.28516;2987.593018;3064.007324;2134.088867
1587600;1517.086792;1785.357788;2198.249268;14152;14903.09961;2045.372437;2771.065186;3447.730957
1591200;7420.841309;7495.51709;5428.72998;21718.33984;24627.94336;4642.600098;4524.948242;5588.114746
1594800;6354.701172;4668.884277;5971.725098;21682.02734;20910.32227;3699.627441;2375.963623;5708.909668
1598400;5440.02832;6966.476074;7265.941406;21754.62695;23546.51953;6390.205566;3757.676514;4193.453125
1602000;3446.650879;3562.80542;4772.535156;19260.91797;19896.05664;5073.314453;3538.370605;3518.78125
1605600;3782.583496;4204.081543;3366.571533;20297.13672;19563.01953;3492.923828;4241.049805;2504.277832
1609200;1465.349121;1497.592285;726.5032349;16570.24023;17263.68359;1599.185425;2394.412109;1809.672119
1612800;1598.674683;1598.075562;1051.094238;17471.60352;17189.09961;2162.019531;1503.217529;1108.727661
1616400;0;0;0;11645.0166;11956.5127;0;0;0
1620000;0;0;0;11299.88281;11038.73633;0;0;0
1623600;0;0;0;9434.491211;12643.4873;0;0;0
1627200;0;0;0;13029.22852;14867.75;0;0;0
1630800;0;142.4620056;0;12011.63672;12256.31348;0;0;663.6995239
