#1;0;0;0;0;0;0;0;0
"#DHW profiles as used in the project IntegraNet (GWI/UMSICHT) based on different sources. For details see:  Gemeinsamer Abschlussbericht des Forschungsvorhabens IntegraNet: ""Integrierte Betrachtung von Strom-, Gas- und Wärmesystemen zur modellbasierten Optimierung des Energieausgleichs- und Transportbedarfs innerhalb der deutschen Energienetze"", Benthin et al. (2020)";;;;;;;;
#Kind_ID;6WE_27;6WE_24;6WE_19;6WE_1;6WE_29;6WE_15;6WE_11;6WE_10
double default(105121,9);;;;;;;;
17685900;0;0;0;0;0;0;0;838.02
17686200;0;0;0;11173.6;0;0;0;551.69
17686500;0;0;0;0;0;0;0;949.74
17686800;0;0;0;0;0;0;0;279.34
17687100;0;0;2095;0;0;0;0;942.75
17687400;0;0;0;0;0;0;0;377.1
17687700;0;0;0;0;0;0;0;3708.15
17688000;0;0;0;0;0;0;0;104.75
17688300;0;0;0;0;0;0;0;977.67
17688600;0;0;0;2095;0;0;0;691.36
17688900;0;0;0;0;0;0;0;9050.4
17689200;0;0;0;0;0;0;0;21892.75
17689500;0;0;0;0;0;0;0;20950
17689800;0;0;0;0;0;0;0;29434.75
17690100;6704;0;0;0;0;0;0;670.4
17690400;10056;2095;0;0;0;0;0;586.61
17690700;0;0;0;0;11173.6;0;0;244.42
17691000;0;0;0;0;0;0;0;2199.75
17691300;2095;0;0;0;0;0;0;0
17691600;0;0;0;0;0;0;0;0
17691900;0;0;0;0;0;0;0;3205.35
17692200;0;0;0;0;2095;0;0;670.4
17692500;0;0;0;0;0;0;0;0
17692800;0;13408;0;0;0;0;0;104.75
17693100;0;3352;0;0;0;0;0;0
17693400;0;0;0;0;0;0;0;0
17693700;0;0;0;0;0;0;0;0
17694000;0;0;0;0;0;0;0;0
17694300;0;0;0;0;0;0;0;0
17694600;0;0;0;0;0;11173.6;0;0
17694900;0;0;0;0;0;0;0;558.68
17695200;0;10056;0;0;0;0;0;0
17695500;0;8799;0;0;0;0;0;670.4
17695800;0;0;0;0;0;0;0;167.6
17696100;2095;0;0;0;0;2095;0;0
17696400;0;0;0;0;0;16760;0;0
17696700;0;0;0;0;0;41900;0;104.75
17697000;11173.6;0;0;0;0;43995;0;0
17697300;0;2095;0;0;0;29330;2095;0
17697600;0;0;0;0;0;28911;0;0
17697900;0;0;0;0;0;6704;0;0
17698200;0;13408;0;0;0;0;13408;279.34
17698500;0;3352;0;0;0;0;3352;279.34
17698800;0;0;0;0;0;0;0;0
17699100;6704;0;0;0;0;0;0;0
17699400;12151;0;0;0;0;2095;0;0
17699700;2095;0;0;0;0;0;0;0
17700000;0;0;0;0;0;0;0;0
17700300;3352;0;0;0;0;0;0;0
17700600;13408;0;0;0;0;0;0;0
17700900;0;0;0;0;0;0;0;0
17701200;2095;0;0;0;0;2095;0;0
17701500;0;0;0;0;0;0;2095;0
17701800;0;0;0;0;0;0;0;0
17702100;0;0;0;0;0;0;0;0
17702400;0;0;0;0;0;0;0;0
17702700;0;3352;0;0;0;0;3352;0
17703000;0;13408;0;0;0;0;13408;0
17703300;0;12570;0;0;0;0;0;0
17703600;2095;23045;0;0;0;0;2095;2199.75
17703900;6704;20950;0;0;0;0;0;335.2
17704200;10056;20950;0;0;0;0;0;502.8
17704500;0;12570;0;0;4190;0;0;0
17704800;0;0;0;0;0;0;0;0
17705100;0;2095;0;0;0;2095;2095;104.75
17705400;2095;0;0;4190;0;10056;0;104.75
17705700;0;0;39805;0;0;6704;20950;4190
17706000;0;0;20950;0;0;7542;23045;0
17706300;0;0;20950;0;0;25559;20950;0
17706600;0;0;0;0;0;6704;18855;0
17706900;0;2095;0;0;0;0;2095;0
17707200;0;0;0;0;0;0;0;104.75
17707500;0;0;0;0;2095;2095;0;2095
17707800;0;0;0;0;0;0;0;0
17708100;0;0;0;0;0;0;0;0
17708400;11173.6;2095;0;0;2095;0;0;0
17708700;0;0;0;0;0;2095;0;0
17709000;0;0;0;0;2095;0;0;0
17709300;0;0;2095;0;0;0;2095;0
17709600;0;0;0;0;0;0;0;104.75
17709900;0;0;0;0;0;0;0;0
17710200;0;2095;0;0;0;0;2095;0
17710500;2095;0;0;0;0;0;0;0
17710800;0;0;0;0;0;0;0;0
17711100;0;0;0;0;0;0;0;0
17711400;0;0;0;0;0;0;0;0
17711700;0;0;0;0;0;0;0;0
17712000;0;0;0;0;0;0;0;0
17712300;0;0;0;0;0;0;0;0
17712600;0;0;0;0;0;0;0;0
17712900;0;0;0;0;0;0;0;0
17713200;0;0;0;0;0;0;0;0
17713500;0;0;0;0;0;0;0;0
17713800;0;0;0;0;0;0;0;0
17714100;0;0;2095;0;0;0;2095;0
17714400;0;0;0;0;0;0;0;0
17714700;0;0;0;0;0;0;0;0
17715000;0;0;0;0;0;0;0;0
17715300;0;0;0;0;0;0;0;0
17715600;0;0;0;0;0;0;0;0
17715900;0;0;0;0;0;0;0;0
17716200;0;0;0;0;0;0;0;0
17716500;0;0;0;0;0;0;0;0
17716800;0;0;2095;0;6704;0;0;0
17717100;0;0;0;0;10056;0;0;0
17717400;0;0;0;0;2095;0;0;0
17717700;0;0;0;0;0;0;0;0
17718000;0;0;0;0;0;0;0;0
17718300;0;0;0;0;0;0;0;0
17718600;0;0;0;0;0;0;0;0
17718900;0;0;0;0;0;0;0;0
17719200;0;0;0;0;0;0;0;0
17719500;0;0;0;0;0;0;0;0
17719800;0;0;0;0;0;0;0;0
17720100;0;0;0;0;0;0;0;0
17720400;0;0;0;0;0;0;0;0
17720700;0;0;0;0;0;0;0;0
17721000;0;0;0;0;0;0;0;0
17721300;0;0;0;0;0;0;0;0
17721600;0;0;0;0;0;0;0;0
17721900;0;0;0;0;0;0;0;0
17722200;0;0;0;0;0;0;0;0
17722500;0;0;0;0;0;0;0;0
17722800;0;0;0;0;0;0;0;0
17723100;0;0;0;0;0;0;0;0
17723400;0;0;0;0;0;0;0;0
17723700;0;0;0;0;0;0;0;0
17724000;0;0;0;0;0;0;0;0
17724300;0;0;0;0;0;0;0;0
17724600;0;0;0;0;0;0;0;0
17724900;0;0;0;0;0;0;0;0
17725200;0;0;0;0;0;0;0;0
17725500;0;0;0;0;0;0;0;0
17725800;0;0;0;0;0;0;0;0
17726100;0;0;0;0;0;0;0;0
17726400;0;0;0;0;0;0;0;0
17726700;0;0;0;0;0;0;0;0
17727000;0;0;0;0;0;0;0;0
17727300;0;0;0;0;0;0;0;0
17727600;0;0;0;0;0;0;0;0
17727900;0;0;0;0;0;0;0;0
17728200;0;0;0;0;0;0;0;0
17728500;0;0;0;0;0;0;0;0
17728800;0;0;0;0;0;0;0;0
17729100;0;0;0;0;0;0;0;0
17729400;0;0;0;0;0;0;0;0
17729700;0;0;15503;15503;0;0;0;104.75
17730000;0;0;3352;3352;0;0;0;0
17730300;0;0;0;0;0;0;0;0
17730600;0;0;0;0;0;0;0;0
17730900;0;0;0;0;0;0;0;0
17731200;0;0;0;0;0;0;0;0
17731500;0;0;0;0;0;0;0;0
17731800;0;0;0;0;0;0;0;0
17732100;0;0;0;0;0;0;0;0
17732400;2095;0;0;0;0;0;0;0
17732700;0;0;0;0;0;3352;0;0
17733000;0;0;0;0;0;13408;0;0
17733300;0;0;0;0;0;0;0;0
17733600;0;0;0;0;0;0;0;0
17733900;0;13408;0;0;0;0;0;0
17734200;0;3352;0;2095;0;2095;0;2095
17734500;0;5447;0;0;0;0;3352;0
17734800;0;13408;0;0;0;0;13408;0
17735100;0;2095;2095;0;6704;0;2095;0
17735400;0;0;0;0;12151;0;0;0
17735700;0;2095;0;0;0;0;4190;11208.25
17736000;0;0;0;0;0;2095;0;8799
17736300;0;0;0;0;0;2095;0;0
17736600;0;0;2095;0;0;0;0;167.6
17736900;0;0;0;2793.4;0;6704;8380.2;775.15
17737200;0;0;2095;8380.2;2095;12151;2793.4;209.5
17737500;0;0;0;0;0;0;0;279.34
17737800;2095;2095;8799;0;0;0;10894;384.09
17738100;2095;0;10056;0;0;2095;10056;104.75
17738400;13408;0;0;0;0;0;0;335.2
17738700;3352;20950;11173.6;0;0;0;11173.6;502.8
17739000;0;0;0;2095;0;0;0;209.5
17739300;0;13268.6;0;6704;0;0;0;335.2
17739600;0;0;0;10056;0;2095;0;502.8
17739900;0;2095;0;2095;0;0;0;858.95
17740200;0;2095;0;5586.8;0;0;0;2283.55
17740500;0;0;0;5586.8;0;0;0;2346.4
17740800;0;0;0;0;4190;0;0;384.09
17741100;0;0;0;2095;12151;0;6704;488.84
17741400;0;10475.2;0;2095;6704;0;12151;104.75
17741700;2095;2793.4;0;6704;5586.8;0;0;335.2
17742000;16760;0;0;10056;5586.8;0;0;1110.35
17742300;0;0;0;0;0;0;0;335.2
17742600;0;0;0;0;0;0;0;104.75
17742900;0;0;0;0;0;0;0;0
17743200;0;0;0;0;0;0;0;0
17743500;0;0;0;15503;0;0;0;879.9
17743800;0;0;0;7542;0;0;0;377.1
17744100;0;0;0;3352;0;0;0;502.8
17744400;0;0;0;13408;0;0;0;1277.95
17744700;0;0;0;0;0;0;0;0
17745000;0;0;0;0;0;0;0;139.67
17745300;0;0;0;0;0;0;2095;419.01
17745600;0;0;0;0;0;0;0;0
17745900;0;0;2095;0;0;0;0;0
17746200;2793.4;0;0;0;0;0;0;0
17746500;8380.2;0;0;0;0;0;0;0
17746800;8380.2;0;0;0;0;0;0;104.75
17747100;2793.4;0;0;0;0;0;0;0
17747400;0;0;0;0;0;0;0;2095
17747700;0;0;0;0;11173.6;0;0;523.76
17748000;2095;0;0;0;0;0;0;2933.07
17748300;0;0;0;0;0;0;0;8938.88
17748600;2095;0;0;0;0;0;0;0
17748900;0;0;0;0;0;0;0;0
17749200;15503;0;0;0;0;0;0;0
17749500;3352;0;0;0;0;0;0;0
17749800;0;0;0;0;0;0;0;0
17750100;0;0;0;0;0;0;0;104.75
17750400;0;0;0;0;0;0;0;670.4
17750700;0;0;0;0;0;0;0;167.6
17751000;0;0;0;4888.4;0;0;0;139.67
17751300;0;0;0;8380.2;0;0;0;803.1
17751600;0;0;0;0;0;0;0;279.34
17751900;0;0;0;0;0;0;0;0
17752200;0;0;0;0;0;0;0;0
17752500;0;0;0;0;0;0;0;0
17752800;0;0;0;0;0;0;0;558.68
17753100;0;0;0;0;0;0;0;2095
17753400;0;0;0;0;0;0;0;0
17753700;0;0;0;0;0;0;0;0
17754000;0;0;0;0;0;0;0;0
17754300;0;0;0;0;0;0;0;104.75
17754600;0;0;0;0;0;0;0;0
17754900;0;0;0;6704;0;0;0;335.2
17755200;0;0;0;10056;0;0;0;607.55
17755500;0;0;0;2095;0;0;0;104.75
17755800;0;0;0;0;0;0;0;419.01
17756100;0;0;0;0;0;0;0;139.67
17756400;0;0;0;0;0;0;0;0
17756700;0;0;0;0;0;0;0;0
17757000;0;0;0;0;0;0;0;0
17757300;0;0;0;0;0;0;0;0
17757600;0;0;0;0;0;0;0;0
17757900;0;0;0;0;0;0;0;0
17758200;0;0;0;0;0;0;0;0
17758500;0;0;0;0;0;0;0;0
17758800;0;0;11173.6;0;0;0;0;0
17759100;0;0;0;2095;0;0;0;104.75
17759400;0;8799;0;0;0;0;0;104.75
17759700;0;10056;0;0;0;0;0;0
17760000;0;0;0;0;0;0;0;0
17760300;0;0;0;0;0;0;0;0
17760600;0;2095;0;0;0;0;0;1676.04
17760900;0;0;0;0;0;0;0;0
17761200;0;0;0;0;0;0;2095;0
17761500;0;0;0;2095;0;0;0;0
17761800;0;0;0;0;0;0;0;0
17762100;0;0;0;0;0;0;0;0
17762400;5586.8;0;0;0;0;0;0;279.34
17762700;5586.8;0;0;0;0;0;0;279.34
17763000;0;0;0;0;2095;0;0;558.68
17763300;0;0;0;0;0;0;0;1005.6
17763600;0;0;0;0;0;0;0;1508.4
17763900;0;0;0;0;0;0;0;0
17764200;0;0;0;0;0;0;0;0
17764500;0;0;0;0;0;0;0;0
17764800;0;0;0;0;0;0;11173.6;628.5
17765100;0;0;0;0;0;0;0;0
17765400;0;0;0;0;13408;0;0;0
17765700;0;0;0;0;3352;0;0;0
17766000;0;0;2095;11173.6;0;0;2095;0
17766300;0;0;0;0;0;0;0;558.68
17766600;0;0;0;0;0;0;0;2793.4
17766900;0;0;0;0;0;0;0;8380.2
17767200;0;0;0;0;0;0;0;0
17767500;0;0;0;0;0;2095;0;419.01
17767800;0;0;0;0;0;0;0;139.67
17768100;0;0;0;0;0;0;0;0
17768400;0;0;0;0;0;0;2095;0
17768700;0;0;0;0;0;0;0;0
17769000;0;0;0;0;0;0;0;0
17769300;0;0;0;0;0;0;0;0
17769600;0;0;0;0;0;0;0;0
17769900;0;0;0;5586.8;0;0;0;279.34
17770200;0;0;0;5586.8;0;0;0;279.34
17770500;0;5586.8;0;0;0;0;0;104.75
17770800;0;5586.8;0;0;0;0;0;0
17771100;0;0;0;0;0;0;0;838
17771400;0;11173.6;0;2095;0;0;11173.6;0
17771700;0;5586.8;0;0;0;0;5586.8;0
17772000;11173.6;5586.8;5586.8;0;0;0;11173.6;0
17772300;0;0;5586.8;0;0;0;5586.8;0
17772600;0;0;0;0;0;0;0;0
17772900;0;0;0;0;0;0;0;0
17773200;0;0;0;0;0;0;0;0
17773500;0;0;0;0;0;0;0;0
17773800;0;0;0;0;0;0;0;0
17774100;0;0;0;2095;0;0;0;104.75
17774400;0;5586.8;0;13408;0;0;0;670.4
17774700;0;5586.8;0;3352;0;0;0;167.6
17775000;0;0;0;0;0;0;2095;0
17775300;0;0;0;0;0;0;16760;0
17775600;0;0;0;0;2095;5586.8;0;0
17775900;0;0;0;0;6704;5586.8;0;5586.8
17776200;0;0;0;0;10056;0;0;5586.8
17776500;0;0;0;0;0;0;0;0
17776800;3352;0;0;11173.6;0;0;0;558.68
17777100;15503;0;0;0;0;0;0;0
17777400;0;3352;0;8380.2;0;0;3352;0
17777700;0;13408;0;2793.4;0;0;13408;0
17778000;0;0;0;0;0;0;0;0
17778300;0;2095;0;0;0;0;2095;2234.67
17778600;0;0;0;0;0;0;0;1194.16
17778900;0;0;0;0;0;0;0;167.6
17779200;0;0;0;0;0;0;0;104.75
17779500;0;0;0;0;0;0;0;0
17779800;0;0;0;0;0;0;0;0
17780100;0;0;0;0;5586.8;0;0;0
17780400;0;11173.6;0;0;5586.8;0;0;558.68
17780700;11173.6;0;0;0;0;0;0;0
17781000;0;0;0;11173.6;0;0;0;558.68
17781300;0;2095;0;0;0;0;0;0
17781600;0;0;0;0;11173.6;0;0;0
17781900;0;0;0;0;0;0;0;0
17782200;0;8799;0;0;0;0;2095;0
17782500;0;20112;0;0;0;0;10056;0
17782800;0;6704;2095;0;0;0;6704;2095
17783100;0;0;0;0;0;0;0;0
17783400;0;0;0;0;0;0;0;104.75
17783700;0;0;0;0;0;0;0;0
17784000;0;0;0;0;0;0;0;502.8
17784300;0;0;0;0;0;0;0;1452.56
17784600;0;0;0;0;0;0;0;2095
17784900;0;0;0;0;0;0;0;104.75
17785200;0;0;0;0;0;0;0;139.67
17785500;0;0;0;0;0;0;0;419.01
17785800;0;0;0;0;0;0;0;0
17786100;0;0;0;0;0;0;0;0
17786400;0;0;0;0;0;0;0;0
17786700;0;0;5586.8;0;16760;0;0;0
17787000;0;0;5586.8;0;0;0;0;0
17787300;0;0;0;0;2095;0;0;12570
17787600;0;0;0;0;0;0;0;23045
17787900;0;0;0;0;0;0;8380;20950
17788200;0;0;0;0;0;0;20950;8380
17788500;0;0;0;0;0;0;20950;0
17788800;4190;0;10475.2;0;0;0;20950;0
17789100;10056;0;2793.4;0;0;0;14665;104.75
17789400;6704;0;2095;0;0;0;10056;104.75
17789700;0;0;0;0;0;0;8799;838
17790000;0;0;21788.2;13408;0;2095;0;0
17790300;2095;0;8240.4;5447;0;2095;0;775.15
17790600;0;0;0;0;0;10056;0;607.55
17790900;0;0;0;2793.4;0;6704;0;642.47
17791200;0;0;0;8380.2;0;0;0;419.01
17791500;0;2095;0;0;0;0;0;0
17791800;2095;2095;0;0;0;2095;0;104.75
17792100;0;0;0;0;0;0;0;0
17792400;0;0;0;0;0;0;0;0
17792700;0;0;0;0;0;0;0;0
17793000;2095;0;0;0;0;0;0;2095
17793300;0;0;0;0;0;0;0;0
17793600;0;0;0;0;0;0;0;2095
17793900;0;0;0;0;0;0;0;0
17794200;0;0;0;0;0;0;0;0
17794500;0;0;0;0;3352;0;2095;544.7
17794800;0;0;0;2095;13408;0;0;1005.6
17795100;0;0;0;4190;0;0;0;942.75
17795400;0;0;0;2095;0;0;0;914.82
17795700;0;2095;0;0;2095;0;0;586.61
17796000;0;0;0;0;0;0;0;104.75
17796300;0;2095;0;0;0;0;0;0
17796600;0;0;0;0;0;0;0;0
17796900;0;0;0;0;0;0;0;0
17797200;0;0;0;0;0;0;0;0
17797500;0;0;0;0;0;0;0;104.75
17797800;0;2095;0;0;0;0;2095;0
17798100;0;0;0;0;0;0;0;0
17798400;0;0;0;0;0;0;0;0
17798700;0;0;0;0;0;0;0;0
17799000;0;0;0;0;0;2095;0;0
17799300;0;0;0;0;0;0;0;0
17799600;0;0;0;0;0;0;0;0
17799900;0;0;0;0;0;0;0;104.75
17800200;0;0;0;0;0;0;0;0
17800500;0;0;0;0;0;0;0;0
17800800;0;0;0;0;0;0;0;0
17801100;0;0;0;0;0;0;0;104.75
17801400;0;0;0;0;0;0;0;0
17801700;0;0;0;0;0;0;0;0
17802000;0;0;0;0;0;0;0;0
17802300;0;0;0;0;0;0;0;0
17802600;0;0;0;0;0;0;0;0
17802900;0;0;0;0;0;18855;0;0
17803200;0;0;0;0;0;0;0;0
17803500;0;0;0;0;0;0;0;0
17803800;0;0;0;0;0;2095;0;0
17804100;0;0;0;0;0;0;0;0
17804400;0;0;0;0;0;0;0;0
17804700;0;0;0;0;0;0;0;0
17805000;0;0;0;0;0;0;0;0
17805300;0;0;0;0;0;0;0;0
17805600;0;0;0;0;0;0;0;0
17805900;0;0;0;0;0;0;0;0
17806200;0;0;0;0;0;0;0;0
17806500;0;0;0;0;0;0;0;0
17806800;0;0;0;0;0;0;0;0
17807100;0;0;0;0;0;0;0;0
17807400;0;0;0;0;0;0;0;0
17807700;0;0;0;0;0;0;0;0
17808000;0;0;0;0;0;0;0;0
17808300;0;0;0;0;0;0;0;0
17808600;0;0;0;0;0;0;0;0
17808900;0;0;0;0;0;0;0;0
17809200;0;0;0;0;0;0;0;0
17809500;0;0;0;0;0;0;0;0
17809800;0;0;0;0;0;0;0;0
17810100;0;0;0;0;0;0;0;0
17810400;0;0;0;0;0;0;0;0
17810700;0;0;0;0;0;0;0;0
17811000;0;0;0;0;0;0;0;0
17811300;0;0;0;0;0;0;0;0
17811600;0;0;0;0;0;0;0;0
17811900;0;0;0;0;0;0;0;0
17812200;0;0;0;0;0;0;0;0
17812500;0;8380.2;0;0;0;0;0;0
17812800;0;2793.4;0;0;0;0;0;0
17813100;0;0;0;0;0;0;0;0
17813400;0;0;0;0;0;0;0;0
17813700;0;0;0;0;0;0;0;0
17814000;0;0;0;0;0;0;0;0
17814300;0;0;0;0;0;0;0;0
17814600;0;0;0;0;0;0;0;0
17814900;0;0;0;0;0;0;0;0
17815200;0;0;0;0;0;0;0;0
17815500;0;0;0;0;0;0;0;0
17815800;0;0;0;0;0;0;0;0
17816100;0;0;0;0;0;2095;0;0
17816400;0;0;0;0;0;0;0;0
17816700;0;0;0;0;0;0;0;2095
17817000;0;0;0;0;0;2095;0;0
17817300;0;0;0;0;0;0;0;0
17817600;0;0;0;0;0;2095;0;0
17817900;0;0;0;2095;0;0;0;0
17818200;10056;0;0;0;0;0;0;0
17818500;8799;0;0;0;0;0;0;0
17818800;0;0;0;0;6704;13408;0;0
17819100;0;2095;2095;0;14246;3352;0;0
17819400;0;16760;0;0;0;0;0;104.75
17819700;0;12151;0;0;0;0;0;104.75
17820000;0;6704;0;6704;2095;0;2095;439.95
17820300;0;0;0;12151;0;0;0;2702.55
17820600;0;2095;0;0;0;0;0;0
17820900;0;0;0;11173.6;2095;0;0;2653.68
17821200;0;0;0;2095;2095;0;0;104.75
17821500;0;0;0;0;0;0;0;10894
17821800;0;0;0;0;16760;0;0;10160.75
17822100;0;0;0;0;20950;0;0;0
17822400;0;0;12151;3352;33101;0;0;209.5
17822700;0;0;6704;15503;27654;0;0;1843.6
17823000;2095;0;0;0;4190;0;0;2178.8
17823300;2095;2095;2095;0;2095;0;0;1257
17823600;0;0;2095;0;2095;0;2095;167.6
17823900;0;0;17877.6;0;11173.6;0;6704;104.75
17824200;0;0;10056;10056;0;0;10056;104.75
17824500;0;0;0;6704;0;0;0;167.6
17824800;16760;0;0;2095;2095;2095;0;28708.75
17825100;20950;2095;0;0;0;2095;0;272.35
17825400;20950;11173.6;2793.4;0;2793.4;0;0;3184.4
17825700;23045;0;18855.2;10475;8380.2;0;0;14455.5
17826000;4190;0;31006;20950;0;0;0;5447
17826300;15503;0;31844;23045;0;2095;0;2618.75
17826600;3352;0;12570;12570;0;0;2095;607.55
17826900;2095;0;0;2095;2095;0;16760;335.2
17827200;2095;12290.8;2095;2095;3352;2095;0;775.15
17827500;2095;18994.8;0;16760;13408;0;11732.2;1676
17827800;0;18855;0;2095;0;0;18296.4;377.1
17828100;0;15503;0;2793.4;0;0;0;139.67
17828400;8799;2095;0;10475.2;0;13268.6;0;13428.96
17828700;10056;0;11173.6;0;11173.6;0;0;22793.6
17829000;0;6704;0;0;0;2095;6704;27046.45
17829300;0;12151;0;2095;0;0;12151;25140.03
17829600;0;0;0;0;0;0;0;523.76
17829900;2095;0;0;0;0;0;0;209.5
17830200;0;0;0;0;0;0;0;0
17830500;5447;0;0;0;0;0;0;775.15
17830800;13408;0;0;0;0;0;0;1005.6
17831100;5586.8;0;0;0;0;0;0;0
17831400;5586.8;0;0;0;0;0;0;0
17831700;0;0;2095;0;0;5586.8;0;0
17832000;0;0;0;0;0;5586.8;12570;0
17832300;0;0;0;0;0;0;20950;0
17832600;0;0;0;0;0;0;20950;558.68
17832900;0;0;0;0;0;0;25838.4;0
17833200;0;2095;0;0;0;0;16760.2;0
17833500;0;2095;0;0;0;0;0;2199.75
17833800;11173.6;0;0;5586.8;0;0;0;558.68
17834100;0;0;0;5586.8;0;0;0;244.42
17834400;0;0;0;0;0;0;0;1257.01
17834700;0;0;0;0;0;0;2095;104.75
17835000;0;0;6704;0;0;0;0;104.75
17835300;0;0;10056;0;0;0;0;0
17835600;0;0;0;0;0;0;2793.4;0
17835900;0;0;0;0;0;0;8380.2;0
17836200;0;2095;0;0;0;0;0;0
17836500;0;0;0;0;0;0;5586.8;0
17836800;0;0;2095;0;0;0;5586.8;0
17837100;0;0;0;0;0;0;0;0
17837400;0;0;0;0;0;0;0;0
17837700;0;0;0;0;0;0;0;0
17838000;0;0;0;0;0;2793.4;0;0
17838300;0;0;0;0;0;8380.2;0;335.2
17838600;0;0;11173.6;0;11173.6;0;0;11676.4
17838900;0;0;0;0;0;0;0;0
17839200;0;0;0;0;0;0;0;0
17839500;0;0;0;0;0;0;0;104.75
17839800;0;0;0;0;0;0;0;0
17840100;0;0;0;0;0;0;0;0
17840400;0;0;0;0;0;0;0;0
17840700;0;0;0;0;0;0;0;0
17841000;0;0;0;0;0;0;0;0
17841300;0;0;0;0;0;0;0;0
17841600;0;0;0;0;0;0;0;0
17841900;0;0;0;0;0;0;0;0
17842200;0;0;0;0;0;0;0;0
17842500;2095;0;0;0;0;0;0;104.75
17842800;0;0;0;0;0;0;0;0
17843100;0;0;0;0;0;0;0;558.68
17843400;0;0;0;0;0;0;0;0
17843700;0;0;0;0;0;0;0;0
17844000;0;0;0;0;0;5586.8;0;0
17844300;0;0;0;0;0;5586.8;0;0
17844600;11173.6;0;0;0;0;0;0;0
17844900;0;11173.6;0;0;0;0;0;0
17845200;0;0;0;0;0;0;0;0
17845500;0;0;0;0;0;0;0;0
17845800;0;0;0;0;0;11173.6;0;0
17846100;0;0;0;0;0;0;0;0
17846400;0;0;0;0;0;0;0;0
17846700;2095;2095;0;0;0;0;0;104.75
17847000;0;2095;0;0;0;0;0;104.75
17847300;0;0;0;0;0;0;0;0
17847600;0;0;0;0;0;0;0;0
17847900;0;0;0;0;0;0;0;0
17848200;0;0;0;0;0;0;0;0
17848500;0;0;0;0;0;0;0;0
17848800;0;0;0;0;0;0;0;0
17849100;0;0;0;0;0;0;0;0
17849400;0;0;0;0;0;0;0;0
17849700;0;0;0;0;0;2095;16760.4;0
17850000;0;0;0;0;0;0;5586.8;0
17850300;0;0;0;0;0;6704;0;0
17850600;2793.4;0;0;0;0;10056;0;139.67
17850900;8380.2;0;0;0;11173.6;0;0;419.01
17851200;0;0;0;0;0;0;0;0
17851500;0;0;0;0;0;0;0;0
17851800;0;0;0;0;0;2793.4;0;0
17852100;0;0;0;0;0;8380.2;0;0
17852400;0;0;0;0;0;0;0;0
17852700;0;0;0;0;0;0;0;0
17853000;0;0;0;0;0;0;0;0
17853300;0;0;0;0;0;0;0;607.55
17853600;0;0;0;0;0;0;0;335.2
17853900;0;0;0;0;0;0;0;0
17854200;0;0;0;0;0;0;0;0
17854500;0;0;0;0;0;0;0;0
17854800;0;0;0;0;0;0;0;0
17855100;0;0;0;0;0;0;0;0
17855400;0;0;0;0;0;0;0;0
17855700;0;0;0;0;0;0;0;0
17856000;0;0;0;0;0;0;0;0
17856300;0;11173.6;0;0;0;0;11173.6;0
17856600;0;0;0;0;8380.2;0;0;0
17856900;0;0;0;0;2793.4;0;0;0
17857200;0;0;0;0;0;0;0;0
17857500;0;0;0;0;0;0;0;0
17857800;0;2095;0;0;0;0;0;0
17858100;0;0;0;0;0;0;0;0
17858400;0;0;0;0;0;0;0;104.75
17858700;0;0;0;0;0;0;0;0
17859000;0;11173.6;0;0;0;0;0;0
17859300;0;0;0;0;0;0;0;0
17859600;0;0;0;0;0;0;0;558.68
17859900;0;0;0;0;0;0;0;0
17860200;0;0;0;0;0;0;4888.4;0
17860500;2095;0;0;0;0;0;8380.2;104.75
17860800;0;0;0;0;0;0;0;0
17861100;0;0;0;0;0;0;10056;2199.75
17861400;0;2793.4;0;0;0;0;6704;335.2
17861700;16760;8380.2;0;0;0;0;0;1340.8
17862000;0;0;0;0;0;0;0;167.6
17862300;0;0;0;0;8380.2;0;0;775.15
17862600;0;0;0;0;2793.4;0;0;104.75
17862900;0;0;0;0;0;0;0;0
17863200;0;0;0;0;0;0;0;0
17863500;0;0;0;0;0;0;0;11173.6
17863800;0;0;0;0;0;0;0;0
17864100;0;0;0;0;0;0;0;0
17864400;0;0;0;0;0;13408;0;0
17864700;0;0;0;0;0;3352;0;0
17865000;0;0;0;0;0;0;0;104.75
17865300;11173.6;0;0;0;0;2095;0;0
17865600;0;0;0;0;0;0;0;0
17865900;0;2793.4;5586.8;5586.8;0;0;2793.4;0
17866200;0;8380.2;5586.8;5586.8;0;0;8380.2;0
17866500;0;0;0;0;0;0;0;558.68
17866800;0;0;0;0;2793.4;0;0;0
17867100;0;0;11173.6;0;19553.8;0;0;0
17867400;0;0;0;0;0;10056;0;0
17867700;0;0;0;0;0;6704;0;0
17868000;0;5586.8;0;0;0;0;0;0
17868300;0;5586.8;0;0;0;0;0;0
17868600;0;0;0;0;0;0;0;0
17868900;0;0;0;0;0;2095;0;0
17869200;0;0;0;0;0;0;0;0
17869500;2095;0;0;0;0;0;0;0
17869800;6704;0;0;0;0;0;0;0
17870100;10056;0;0;0;0;0;0;16760
17870400;0;0;0;0;11173.6;0;0;2095
17870700;0;0;0;0;0;0;0;0
17871000;0;0;2095;0;2095;0;0;0
17871300;0;0;0;0;0;0;0;13408
17871600;0;0;0;0;0;0;0;5447
17871900;0;2095;0;0;0;0;0;104.75
17872200;0;2095;0;0;0;0;0;0
17872500;0;0;0;0;0;0;0;502.8
17872800;0;13408;2095;0;2095;0;0;335.2
