#1
# Typical meterological year Source: DOE/ASHRAE2015
double	default(8760, 2) # Time [s], GHI [W/m2], from IWEC file (EnergyPlus weather files, published in eere.energy.gov
25164000	0
25167600	7
25171200	61
25174800	62
25178400	155
25182000	179
25185600	181
25189200	161
25192800	122
25196400	142
25200000	39
25203600	1
25207200	0
25210800	0
25214400	0
25218000	0
25221600	0
25225200	0
25228800	0
25232400	0
25236000	0
25239600	0
25243200	0
25246800	0
25250400	0
25254000	26
25257600	98
25261200	186
25264800	211
25268400	242
25272000	179
25275600	86
25279200	65
25282800	37
25286400	9
25290000	0
25293600	0
25297200	0
25300800	0
25304400	0
25308000	0
25311600	0
25315200	0
25318800	0
25322400	0
25326000	0
25329600	0
25333200	0
25336800	0
25340400	16
25344000	57
25347600	110
25351200	151
25354800	174
25358400	175
25362000	156
25365600	117
25369200	65
25372800	15
25376400	0
25380000	0
25383600	0
25387200	0
25390800	0
25394400	0
25398000	0
25401600	0
25405200	0
25408800	0
25412400	0
25416000	0
25419600	0
25423200	0
25426800	6
25430400	30
25434000	58
25437600	148
25441200	171
25444800	172
25448400	83
25452000	89
25455600	63
25459200	17
25462800	0
25466400	0
25470000	0
25473600	0
25477200	0
25480800	0
25484400	0
25488000	0
25491600	0
25495200	0
25498800	0
25502400	0
25506000	0
25509600	0
25513200	17
25516800	53
25520400	144
25524000	201
25527600	232
25531200	171
25534800	151
25538400	112
25542000	61
25545600	18
25549200	0
25552800	0
25556400	0
25560000	0
25563600	0
25567200	0
25570800	0
25574400	0
25578000	0
25581600	0
25585200	0
25588800	0
25592400	0
25596000	0
25599600	9
25603200	70
25606800	141
25610400	143
25614000	166
25617600	168
25621200	148
25624800	149
25628400	80
25632000	12
25635600	0
25639200	0
25642800	0
25646400	0
25650000	0
25653600	0
25657200	0
25660800	0
25664400	0
25668000	0
25671600	0
25675200	0
25678800	0
25682400	0
25686000	9
25689600	49
25693200	100
25696800	141
25700400	163
25704000	165
25707600	240
25711200	145
25714800	77
25718400	12
25722000	0
25725600	0
25729200	0
25732800	0
25736400	0
25740000	0
25743600	0
25747200	0
25750800	0
25754400	0
25758000	0
25761600	0
25765200	0
25768800	0
25772400	8
25776000	47
25779600	98
25783200	138
25786800	160
25790400	162
25794000	142
25797600	56
25801200	54
25804800	11
25808400	0
25812000	0
25815600	0
25819200	0
25822800	0
25826400	0
25830000	0
25833600	0
25837200	0
25840800	0
25844400	0
25848000	0
25851600	0
25855200	0
25858800	7
25862400	45
25866000	131
25869600	254
25873200	320
25876800	299
25880400	261
25884000	139
25887600	71
25891200	14
25894800	0
25898400	0
25902000	0
25905600	0
25909200	0
25912800	0
25916400	0
25920000	0
25923600	0
25927200	0
25930800	0
25934400	0
25938000	0
25941600	0
25945200	4
25948800	24
25952400	51
25956000	72
25959600	84
25963200	85
25966800	74
25970400	54
25974000	27
25977600	5
25981200	0
25984800	0
25988400	0
25992000	0
25995600	0
25999200	0
26002800	0
26006400	0
26010000	0
26013600	0
26017200	0
26020800	0
26024400	0
26028000	0
26031600	3
26035200	22
26038800	90
26042400	130
26046000	209
26049600	211
26053200	185
26056800	196
26060400	97
26064000	18
26067600	0
26071200	0
26074800	0
26078400	0
26082000	0
26085600	0
26089200	0
26092800	0
26096400	0
26100000	0
26103600	0
26107200	0
26110800	0
26114400	0
26118000	12
26121600	85
26125200	188
26128800	128
26132400	150
26136000	252
26139600	286
26143200	204
26146800	100
26150400	17
26154000	0
26157600	0
26161200	0
26164800	0
26168400	0
26172000	0
26175600	0
26179200	0
26182800	0
26186400	0
26190000	0
26193600	0
26197200	0
26200800	0
26204400	10
26208000	63
26211600	187
26215200	172
26218800	148
26222400	81
26226000	177
26229600	92
26233200	44
26236800	7
26240400	0
26244000	0
26247600	0
26251200	0
26254800	0
26258400	0
26262000	0
26265600	0
26269200	0
26272800	0
26276400	0
26280000	0
26283600	0
26287200	0
26290800	8
26294400	71
26298000	172
26301600	255
26305200	302
26308800	304
26312400	262
26316000	182
26319600	82
26323200	12
26326800	0
26330400	0
26334000	0
26337600	0
26341200	0
26344800	0
26348400	0
26352000	0
26355600	0
26359200	0
26362800	0
26366400	0
26370000	0
26373600	0
26377200	7
26380800	67
26384400	167
26388000	250
26391600	297
26395200	300
26398800	223
26402400	174
26406000	79
26409600	5
26413200	0
26416800	0
26420400	0
26424000	0
26427600	0
26431200	0
26434800	0
26438400	0
26442000	0
26445600	0
26449200	0
26452800	0
26456400	0
26460000	0
26463600	2
26467200	16
26470800	41
26474400	155
26478000	223
26481600	225
26485200	236
26488800	109
26492400	19
26496000	2
26499600	0
26503200	0
26506800	0
26510400	0
26514000	0
26517600	0
26521200	0
26524800	0
26528400	0
26532000	0
26535600	0
26539200	0
26542800	0
26546400	0
26550000	6
26553600	60
26557200	158
26560800	241
26564400	286
26568000	289
26571600	243
26575200	166
26578800	55
26582400	6
26586000	0
26589600	0
26593200	0
26596800	0
26600400	0
26604000	0
26607600	0
26611200	0
26614800	0
26618400	0
26622000	0
26625600	0
26629200	0
26632800	0
26636400	5
26640000	57
26643600	118
26647200	108
26650800	130
26654400	131
26658000	61
26661600	41
26665200	32
26668800	4
26672400	0
26676000	0
26679600	0
26683200	0
26686800	0
26690400	0
26694000	0
26697600	0
26701200	0
26704800	0
26708400	0
26712000	0
26715600	0
26719200	0
26722800	2
26726400	25
26730000	69
26733600	106
26737200	128
26740800	177
26744400	110
26748000	74
26751600	30
26755200	3
26758800	0
26762400	0
26766000	0
26769600	0
26773200	0
26776800	0
26780400	0
26784000	0
26787600	0
26791200	0
26794800	0
26798400	0
26802000	0
26805600	0
26809200	3
26812800	39
26816400	67
26820000	104
26823600	125
26827200	193
26830800	202
26834400	99
26838000	29
26841600	3
26845200	0
26848800	0
26852400	0
26856000	0
26859600	0
26863200	0
26866800	0
26870400	0
26874000	0
26877600	0
26881200	0
26884800	0
26888400	0
26892000	0
26895600	3
26899200	36
26902800	131
26906400	220
26910000	249
26913600	170
26917200	105
26920800	70
26924400	15
26928000	1
26931600	0
26935200	0
26938800	0
26942400	0
26946000	0
26949600	0
26953200	0
26956800	0
26960400	0
26964000	0
26967600	0
26971200	0
26974800	0
26978400	0
26982000	1
26985600	11
26989200	34
26992800	54
26996400	66
27000000	66
27003600	56
27007200	37
27010800	14
27014400	1
27018000	0
27021600	0
27025200	0
27028800	0
27032400	0
27036000	0
27039600	0
27043200	0
27046800	0
27050400	0
27054000	0
27057600	0
27061200	0
27064800	0
27068400	0
27072000	10
27075600	33
27079200	53
27082800	64
27086400	65
27090000	55
27093600	36
27097200	13
27100800	1
27104400	0
27108000	0
27111600	0
27115200	0
27118800	0
27122400	0
27126000	0
27129600	0
27133200	0
27136800	0
27140400	0
27144000	0
27147600	0
27151200	0
27154800	0
27158400	10
27162000	32
27165600	52
27169200	63
27172800	118
27176400	54
27180000	65
27183600	23
27187200	2
27190800	0
27194400	0
27198000	0
27201600	0
27205200	0
27208800	0
27212400	0
27216000	0
27219600	0
27223200	0
27226800	0
27230400	0
27234000	0
27237600	0
27241200	1
27244800	35
27248400	122
27252000	204
27255600	249
27259200	251
27262800	210
27266400	135
27270000	42
27273600	3
27277200	0
27280800	0
27284400	0
27288000	0
27291600	0
27295200	0
27298800	0
27302400	0
27306000	0
27309600	0
27313200	0
27316800	0
27320400	0
27324000	0
27327600	1
27331200	32
27334800	106
27338400	174
27342000	214
27345600	216
27349200	161
27352800	111
27356400	40
27360000	3
27363600	0
27367200	0
27370800	0
27374400	0
27378000	0
27381600	0
27385200	0
27388800	0
27392400	0
27396000	0
27399600	0
27403200	0
27406800	0
27410400	0
27414000	1
27417600	32
27421200	118
27424800	197
27428400	238
27432000	246
27435600	207
27439200	132
27442800	44
27446400	2
27450000	0
27453600	0
27457200	0
27460800	0
27464400	0
27468000	0
27471600	0
27475200	0
27478800	0
27482400	0
27486000	0
27489600	0
27493200	0
27496800	0
27500400	0
27504000	30
27507600	115
27511200	193
27514800	239
27518400	242
27522000	203
27525600	129
27529200	41
27532800	2
27536400	0
27540000	0
27543600	0
27547200	0
27550800	0
27554400	0
27558000	0
27561600	0
27565200	0
27568800	0
27572400	0
27576000	0
27579600	0
27583200	0
27586800	0
27590400	7
27594000	28
27597600	47
27601200	59
27604800	60
27608400	50
27612000	32
27615600	10
27619200	0
27622800	0
27626400	0
27630000	0
27633600	0
27637200	0
27640800	0
27644400	0
27648000	0
27651600	0
27655200	0
27658800	0
27662400	0
27666000	0
27669600	0
27673200	0
27676800	13
27680400	49
27684000	85
27687600	106
27691200	108
27694800	49
27698400	31
27702000	9
27705600	0
27709200	0
27712800	0
27716400	0
27720000	0
27723600	0
27727200	0
27730800	0
27734400	0
27738000	0
27741600	0
27745200	0
27748800	0
27752400	0
27756000	0
27759600	0
27763200	6
27766800	26
27770400	45
27774000	56
27777600	57
27781200	48
27784800	30
27788400	9
27792000	0
27795600	0
27799200	0
27802800	0
27806400	0
27810000	0
27813600	0
27817200	0
27820800	0
27824400	0
27828000	0
27831600	0
27835200	0
27838800	0
27842400	0
27846000	0
27849600	6
27853200	25
27856800	44
27860400	55
27864000	104
27867600	86
27871200	54
27874800	16
27878400	0
27882000	0
27885600	0
27889200	0
27892800	0
27896400	0
27900000	0
27903600	0
27907200	0
27910800	0
27914400	0
27918000	0
27921600	0
27925200	0
27928800	0
27932400	0
27936000	6
27939600	44
27943200	43
27946800	100
27950400	102
27954000	85
27957600	28
27961200	8
27964800	0
27968400	0
27972000	0
27975600	0
27979200	0
27982800	0
27986400	0
27990000	0
27993600	0
27997200	0
28000800	0
28004400	0
28008000	0
28011600	0
28015200	0
28018800	0
28022400	10
28026000	23
28029600	42
28033200	53
28036800	54
28040400	45
28044000	28
28047600	8
28051200	0
28054800	0
28058400	0
28062000	0
28065600	0
28069200	0
28072800	0
28076400	0
28080000	0
28083600	0
28087200	0
28090800	0
28094400	0
28098000	0
28101600	0
28105200	0
28108800	9
28112400	41
28116000	41
28119600	52
28123200	53
28126800	44
28130400	27
28134000	8
28137600	0
28141200	0
28144800	0
28148400	0
28152000	0
28155600	0
28159200	0
28162800	0
28166400	0
28170000	0
28173600	0
28177200	0
28180800	0
28184400	0
28188000	0
28191600	0
28195200	9
28198800	40
28202400	100
28206000	129
28209600	132
28213200	132
28216800	48
28220400	19
28224000	0
28227600	0
28231200	0
28234800	0
28238400	0
28242000	0
28245600	0
28249200	0
28252800	0
28256400	0
28260000	0
28263600	0
28267200	0
28270800	0
28274400	0
28278000	0
28281600	8
28285200	52
28288800	99
28292400	127
28296000	130
28299600	159
28303200	89
28306800	18
28310400	0
28314000	0
28317600	0
28321200	0
28324800	0
28328400	0
28332000	0
28335600	0
28339200	0
28342800	0
28346400	0
28350000	0
28353600	0
28357200	0
28360800	0
28364400	0
28368000	16
28371600	75
28375200	117
28378800	151
28382400	128
28386000	129
28389600	64
28393200	21
28396800	0
28400400	0
28404000	0
28407600	0
28411200	0
28414800	0
28418400	0
28422000	0
28425600	0
28429200	0
28432800	0
28436400	0
28440000	0
28443600	0
28447200	0
28450800	0
28454400	7
28458000	36
28461600	115
28465200	90
28468800	92
28472400	76
28476000	62
28479600	12
28483200	0
28486800	0
28490400	0
28494000	0
28497600	0
28501200	0
28504800	0
28508400	0
28512000	0
28515600	0
28519200	0
28522800	0
28526400	0
28530000	0
28533600	0
28537200	0
28540800	4
28544400	19
28548000	68
28551600	121
28555200	91
28558800	75
28562400	35
28566000	7
28569600	0
28573200	0
28576800	0
28580400	0
28584000	0
28587600	0
28591200	0
28594800	0
28598400	0
28602000	0
28605600	0
28609200	0
28612800	0
28616400	0
28620000	0
28623600	0
28627200	6
28630800	34
28634400	67
28638000	88
28641600	91
28645200	75
28648800	44
28652400	12
28656000	0
28659600	0
28663200	0
28666800	0
28670400	0
28674000	0
28677600	0
28681200	0
28684800	0
28688400	0
28692000	0
28695600	0
28699200	0
28702800	0
28706400	0
28710000	0
28713600	3
28717200	18
28720800	36
28724400	47
28728000	89
28731600	100
28735200	59
28738800	11
28742400	0
28746000	0
28749600	0
28753200	0
28756800	0
28760400	0
28764000	0
28767600	0
28771200	0
28774800	0
28778400	0
28782000	0
28785600	0
28789200	0
28792800	0
28796400	0
28800000	9
28803600	43
28807200	64
28810800	85
28814400	121
28818000	148
28821600	86
28825200	24
28828800	0
28832400	0
28836000	0
28839600	0
28843200	0
28846800	0
28850400	0
28854000	0
28857600	0
28861200	0
28864800	0
28868400	0
28872000	0
28875600	0
28879200	0
28882800	0
28886400	6
28890000	46
28893600	68
28897200	188
28900800	199
28904400	126
28908000	98
28911600	12
28915200	0
28918800	0
28922400	0
28926000	0
28929600	0
28933200	0
28936800	0
28940400	0
28944000	0
28947600	0
28951200	0
28954800	0
28958400	0
28962000	0
28965600	0
28969200	0
28972800	5
28976400	18
28980000	36
28983600	87
28987200	90
28990800	75
28994400	24
28998000	7
29001600	0
29005200	0
29008800	0
29012400	0
29016000	0
29019600	0
29023200	0
29026800	0
29030400	0
29034000	0
29037600	0
29041200	0
29044800	0
29048400	0
29052000	0
29055600	0
29059200	3
29062800	17
29066400	36
29070000	47
29073600	49
29077200	40
29080800	24
29084400	6
29088000	0
29091600	0
29095200	0
29098800	0
29102400	0
29106000	0
29109600	0
29113200	0
29116800	0
29120400	0
29124000	0
29127600	0
29131200	0
29134800	0
29138400	0
29142000	0
29145600	5
29149200	31
29152800	65
29156400	86
29160000	89
29163600	40
29167200	24
29170800	6
29174400	0
29178000	0
29181600	0
29185200	0
29188800	0
29192400	0
29196000	0
29199600	0
29203200	0
29206800	0
29210400	0
29214000	0
29217600	0
29221200	0
29224800	0
29228400	0
29232000	2
29235600	16
29239200	35
29242800	46
29246400	48
29250000	73
29253600	43
29257200	11
29260800	0
29264400	0
29268000	0
29271600	0
29275200	0
29278800	0
29282400	0
29286000	0
29289600	0
29293200	0
29296800	0
29300400	0
29304000	0
29307600	0
29311200	0
29314800	0
29318400	4
29322000	29
29325600	34
29329200	46
29332800	48
29336400	39
29340000	43
29343600	11
29347200	0
29350800	0
29354400	0
29358000	0
29361600	0
29365200	0
29368800	0
29372400	0
29376000	0
29379600	0
29383200	0
29386800	0
29390400	0
29394000	0
29397600	0
29401200	0
29404800	8
29408400	53
29412000	131
29415600	169
29419200	144
29422800	153
29426400	86
29430000	22
29433600	0
29437200	0
29440800	0
29444400	0
29448000	0
29451600	0
29455200	0
29458800	0
29462400	0
29466000	0
29469600	0
29473200	0
29476800	0
29480400	0
29484000	0
29487600	0
29491200	7
29494800	59
29498400	132
29502000	179
29505600	86
29509200	71
29512800	42
29516400	11
29520000	0
29523600	0
29527200	0
29530800	0
29534400	0
29538000	0
29541600	0
29545200	0
29548800	0
29552400	0
29556000	0
29559600	0
29563200	0
29566800	0
29570400	0
29574000	0
29577600	6
29581200	37
29584800	113
29588400	82
29592000	86
29595600	71
29599200	42
29602800	11
29606400	0
29610000	0
29613600	0
29617200	0
29620800	0
29624400	0
29628000	0
29631600	0
29635200	0
29638800	0
29642400	0
29646000	0
29649600	0
29653200	0
29656800	0
29660400	0
29664000	2
29667600	14
29671200	32
29674800	44
29678400	46
29682000	70
29685600	41
29689200	10
29692800	0
29696400	0
29700000	0
29703600	0
29707200	0
29710800	0
29714400	0
29718000	0
29721600	0
29725200	0
29728800	0
29732400	0
29736000	0
29739600	0
29743200	0
29746800	0
29750400	6
29754000	55
29757600	126
29761200	173
29764800	178
29768400	148
29772000	88
29775600	22
29779200	0
29782800	0
29786400	0
29790000	0
29793600	0
29797200	0
29800800	0
29804400	0
29808000	0
29811600	0
29815200	0
29818800	0
29822400	0
29826000	0
29829600	0
29833200	0
29836800	5
29840400	50
29844000	117
29847600	160
29851200	138
29854800	130
29858400	82
29862000	22
29865600	0
29869200	0
29872800	0
29876400	0
29880000	0
29883600	0
29887200	0
29890800	0
29894400	0
29898000	0
29901600	0
29905200	0
29908800	0
29912400	0
29916000	0
29919600	0
29923200	1
29926800	13
29930400	31
29934000	43
29937600	45
29941200	38
29944800	22
29948400	6
29952000	0
29955600	0
29959200	0
29962800	0
29966400	0
29970000	0
29973600	0
29977200	0
29980800	0
29984400	0
29988000	0
29991600	0
29995200	0
29998800	0
30002400	0
30006000	0
30009600	1
30013200	23
30016800	56
30020400	78
30024000	83
30027600	69
30031200	40
30034800	10
30038400	0
30042000	0
30045600	0
30049200	0
30052800	0
30056400	0
30060000	0
30063600	0
30067200	0
30070800	0
30074400	0
30078000	0
30081600	0
30085200	0
30088800	0
30092400	0
30096000	1
30099600	12
30103200	30
30106800	42
30110400	45
30114000	37
30117600	22
30121200	6
30124800	0
30128400	0
30132000	0
30135600	0
30139200	0
30142800	0
30146400	0
30150000	0
30153600	0
30157200	0
30160800	0
30164400	0
30168000	0
30171600	0
30175200	0
30178800	0
30182400	1
30186000	12
30189600	30
30193200	42
30196800	44
30200400	37
30204000	22
30207600	5
30211200	0
30214800	0
30218400	0
30222000	0
30225600	0
30229200	0
30232800	0
30236400	0
30240000	0
30243600	0
30247200	0
30250800	0
30254400	0
30258000	0
30261600	0
30265200	0
30268800	1
30272400	12
30276000	29
30279600	41
30283200	44
30286800	37
30290400	21
30294000	5
30297600	0
30301200	0
30304800	0
30308400	0
30312000	0
30315600	0
30319200	0
30322800	0
30326400	0
30330000	0
30333600	0
30337200	0
30340800	0
30344400	0
30348000	0
30351600	0
30355200	1
30358800	11
30362400	29
30366000	40
30369600	79
30373200	36
30376800	39
30380400	10
30384000	0
30387600	0
30391200	0
30394800	0
30398400	0
30402000	0
30405600	0
30409200	0
30412800	0
30416400	0
30420000	0
30423600	0
30427200	0
30430800	0
30434400	0
30438000	0
30441600	1
30445200	11
30448800	29
30452400	40
30456000	43
30459600	36
30463200	39
30466800	10
30470400	0
30474000	0
30477600	0
30481200	0
30484800	0
30488400	0
30492000	0
30495600	0
30499200	0
30502800	0
30506400	0
30510000	0
30513600	0
30517200	0
30520800	0
30524400	0
30528000	1
30531600	11
30535200	28
30538800	40
30542400	43
30546000	36
30549600	21
30553200	6
30556800	0
30560400	0
30564000	0
30567600	0
30571200	0
30574800	0
30578400	0
30582000	0
30585600	0
30589200	0
30592800	0
30596400	0
30600000	0
30603600	0
30607200	0
30610800	0
30614400	1
30618000	20
30621600	52
30625200	40
30628800	43
30632400	36
30636000	21
30639600	6
30643200	0
30646800	0
30650400	0
30654000	0
30657600	0
30661200	0
30664800	0
30668400	0
30672000	0
30675600	0
30679200	0
30682800	0
30686400	0
30690000	0
30693600	0
30697200	0
30700800	1
30704400	20
30708000	97
30711600	145
30715200	161
30718800	136
30722400	81
30726000	22
30729600	0
30733200	0
30736800	0
30740400	0
30744000	0
30747600	0
30751200	0
30754800	0
30758400	0
30762000	0
30765600	0
30769200	0
30772800	0
30776400	0
30780000	0
30783600	0
30787200	2
30790800	20
30794400	52
30798000	74
30801600	43
30805200	37
30808800	40
30812400	11
30816000	0
30819600	0
30823200	0
30826800	0
30830400	0
30834000	0
30837600	0
30841200	0
30844800	0
30848400	0
30852000	0
30855600	0
30859200	0
30862800	0
30866400	0
30870000	0
30873600	1
30877200	20
30880800	52
30884400	74
30888000	80
30891600	68
30895200	41
30898800	11
30902400	0
30906000	0
30909600	0
30913200	0
30916800	0
30920400	0
30924000	0
30927600	0
30931200	0
30934800	0
30938400	0
30942000	0
30945600	0
30949200	0
30952800	0
30956400	0
30960000	1
30963600	19
30967200	52
30970800	74
30974400	80
30978000	37
30981600	22
30985200	6
30988800	0
30992400	0
30996000	0
30999600	0
31003200	0
31006800	0
31010400	0
31014000	0
31017600	0
31021200	0
31024800	0
31028400	0
31032000	0
31035600	0
31039200	0
31042800	0
31046400	1
31050000	19
31053600	70
31057200	101
31060800	80
31064400	37
31068000	22
31071600	6
31075200	0
31078800	0
31082400	0
31086000	0
31089600	0
31093200	0
31096800	0
31100400	0
31104000	0
31107600	0
31111200	0
31114800	0
31118400	0
31122000	0
31125600	0
31129200	0
31132800	1
31136400	10
31140000	28
31143600	40
31147200	43
31150800	37
31154400	23
31158000	6
31161600	0
31165200	0
31168800	0
31172400	0
31176000	0
31179600	0
31183200	0
31186800	0
31190400	0
31194000	0
31197600	0
31201200	0
31204800	0
31208400	0
31212000	0
31215600	0
31219200	1
31222800	19
31226400	51
31230000	74
31233600	80
31237200	37
31240800	23
31244400	7
31248000	0
31251600	0
31255200	0
31258800	0
31262400	0
31266000	0
31269600	0
31273200	0
31276800	0
31280400	0
31284000	0
31287600	0
31291200	0
31294800	0
31298400	0
31302000	0
31305600	1
31309200	10
31312800	28
31316400	40
31320000	44
31323600	69
31327200	42
31330800	12
31334400	0
31338000	0
31341600	0
31345200	0
31348800	0
31352400	0
31356000	0
31359600	0
31363200	0
31366800	0
31370400	0
31374000	0
31377600	0
31381200	0
31384800	0
31388400	0
31392000	2
31395600	34
31399200	71
31402800	124
31406400	44
31410000	116
31413600	43
31417200	13
31420800	0
31424400	0
31428000	0
31431600	0
31435200	0
31438800	0
31442400	0
31446000	0
31449600	0
31453200	0
31456800	0
31460400	0
31464000	0
31467600	0
31471200	0
31474800	0
31478400	1
31482000	19
31485600	52
31489200	75
31492800	82
31496400	71
31500000	89
31503600	22
31507200	0
31510800	0
31514400	0
31518000	0
31521600	0
31525200	0
31528800	0
31532400	0
