#1
# Test reference year Source: DWD								
double	tab1(8761,9)	
						
# Latitude 50.94  Longitude 6.96
# I_BN is not part of the TRY weather file and was calculated based on angular relationships
								
#Time	T	phi	I_GH	I_BN	I_DH	C_B	T_Tau	v_Win
22521600	15.3	0.62	180	336.49716	52	6	6256	3.5
22525200	14.9	0.62	100	253.47414	41	6	6257	1.9
22528800	14.3	0.64	13	30	10	7	6258	0.7
22532400	14.2	0.66	0	0	0	7	6259	1.6
22536000	13.9	0.68	0	0	0	7	6260	0.8
22539600	13.6	0.71	0	0	0	7	6261	0.9
22543200	13.6	0.73	0	0	0	7	6262	1.2
22546800	13.6	0.75	0	0	0	7	6263	1.4
22550400	13.3	0.77	0	0	0	8	6264	2
22554000	13.1	0.8	0	0	0	8	6265	2.4
22557600	13	0.81	0	0	0	8	6266	2.5
22561200	12.7	0.82	0	0	0	8	6267	2.2
22564800	12.6	0.84	0	0	0	8	6268	1.6
22568400	12.4	0.85	0	0	0	8	6269	1.5
22572000	12.4	0.87	15	0	15	7	6270	2.1
22575600	12.6	0.88	60	6.385473	59	7	6271	2.1
22579200	13.1	0.86	192	157.09116	143	5	6272	2.3
22582800	13.5	0.82	331	341.819	178	4	6273	2.3
22586400	14.3	0.77	445	464.82666	187	6	6274	2.6
22590000	15.3	0.71	378	197.90855	254	4	6275	2.1
22593600	16.4	0.67	221	16.737783	210	5	6276	2.4
22597200	16	0.66	413	275.73593	235	4	6277	3.6
22600800	17.9	0.58	474	641.15753	95	2	6278	3.3
22604400	17.7	0.52	304	318.71637	145	4	6279	2.9
22608000	17.3	0.53	156	117.495735	112	5	6280	2.3
22611600	17.4	0.55	96	216.32683	47	4	6281	1.2
22615200	15.2	0.6	9	0	9	4	6282	1.3
22618800	13.9	0.69	0	0	0	3	6283	0.3
22622400	14.4	0.72	0	0	0	2	6284	0.9
22626000	13.9	0.73	0	0	0	3	6285	1.3
22629600	13.5	0.74	0	0	0	1	6286	1.4
22633200	13.9	0.72	0	0	0	0	6287	1.1
22636800	13.4	0.72	0	0	0	0	6288	1.3
22640400	13.1	0.74	0	0	0	0	6289	1.5
22644000	13.1	0.74	0	0	0	0	6290	2
22647600	13.2	0.74	0	0	0	0	6291	2.3
22651200	13.5	0.73	0	0	0	3	6292	2.3
22654800	13.6	0.72	0	0	0	5	6293	2
22658400	13.9	0.72	10	0	10	7	6294	2.2
22662000	13.9	0.73	54	0	54	7	6295	1.8
22665600	14.6	0.73	105	0	105	8	6296	2.4
22669200	15.6	0.72	174	6.7645483	171	7	6297	2.9
22672800	16.6	0.71	174	1.8169276	173	7	6298	3.2
22676400	17.4	0.69	153	0	153	7	6299	2.8
22680000	17.3	0.67	151	0	151	7	6300	1.7
22683600	17.4	0.68	101	0	101	7	6301	1.3
22687200	17.7	0.67	78	0	78	7	6302	2
22690800	17.9	0.65	67	0	67	8	6303	2.2
22694400	17.7	0.66	55	0	55	8	6304	1.6
22698000	17.9	0.66	36	0	36	7	6305	1.3
22701600	17.2	0.67	1	0	1	7	6306	1.1
22705200	17.2	0.67	0	0	0	7	6307	1.4
22708800	17.1	0.68	0	0	0	7	6308	1.4
22712400	17	0.68	0	0	0	7	6309	1.4
22716000	16.4	0.67	0	0	0	6	6310	1.5
22719600	15.7	0.66	0	0	0	6	6311	1.6
22723200	14.9	0.65	0	0	0	5	6312	1.9
22726800	14.3	0.63	0	0	0	4	6313	2.1
22730400	14	0.62	0	0	0	4	6314	2.1
22734000	14.2	0.61	0	0	0	6	6315	2
22737600	14	0.61	0	0	0	6	6316	2.1
22741200	14.7	0.6	0	0	0	7	6317	2.1
22744800	13.1	0.64	7	0	7	6	6318	1.4
22748400	14.3	0.67	74	33.74033	69	8	6319	2
22752000	15.3	0.65	212	171.4737	160	7	6320	2.2
22755600	16.4	0.64	349	289.4201	222	6	6321	2.4
22759200	18.5	0.6	492	446.78833	248	5	6322	2.6
22762800	19.5	0.55	555	468.52777	266	6	6323	3
22766400	20.3	0.52	597	542.31805	246	4	6324	3.1
22770000	19.9	0.51	575	556.218	222	4	6325	2.9
22773600	21.5	0.48	530	591.4227	187	2	6326	3.6
22777200	21.6	0.42	418	533.40643	158	1	6327	3.9
22780800	21.5	0.4	271	413.93607	121	1	6328	3
22784400	19.8	0.42	118	242.7341	66	2	6329	1.9
22788000	17.4	0.5	8	0	8	3	6330	1.8
22791600	17.4	0.54	0	0	0	3	6331	1.7
22795200	16.9	0.55	0	0	0	3	6332	1.4
22798800	15.7	0.58	0	0	0	3	6333	1.4
22802400	15.3	0.62	0	0	0	3	6334	1.8
22806000	14	0.66	0	0	0	5	6335	1.8
22809600	14.9	0.67	0	0	0	3	6336	1.2
22813200	14.1	0.66	0	0	0	3	6337	1.2
22816800	13.1	0.69	0	0	0	3	6338	2
22820400	12.6	0.71	0	0	0	2	6339	1.2
22824000	12.9	0.72	0	0	0	2	6340	0.4
22827600	12.2	0.74	0	0	0	3	6341	1.1
22831200	11	0.78	23	30	20	3	6342	0.9
22834800	13.5	0.77	134	423.8362	73	3	6343	1.3
22838400	15.9	0.72	294	625.55414	107	3	6344	1.1
22842000	18.1	0.66	438	725.0389	123	2	6345	1.1
22845600	19.6	0.58	552	792.748	123	1	6346	1.3
22849200	20.9	0.52	615	796.9321	127	1	6347	1.7
22852800	21.8	0.48	635	802.2104	120	0	6348	1.7
22856400	23.2	0.45	609	792.9862	110	0	6349	2
22860000	23.4	0.42	527	729.40735	108	0	6350	1.9
22863600	23.8	0.4	412	652.43835	98	0	6351	2
22867200	23.5	0.4	263	499.243	85	0	6352	1.9
22870800	22.1	0.44	105	264.43552	50	1	6353	1.8
22874400	20	0.5	5	0	5	1	6354	1.4
22878000	18.3	0.55	0	0	0	1	6355	1.1
22881600	16.5	0.61	0	0	0	0	6356	1.1
22885200	16.2	0.65	0	0	0	0	6357	0.6
22888800	15.8	0.66	0	0	0	0	6358	1.3
22892400	15.8	0.65	0	0	0	0	6359	0.7
22896000	15.5	0.66	0	0	0	1	6360	1.3
22899600	15.1	0.68	0	0	0	1	6361	1.3
22903200	14	0.7	0	0	0	0	6362	0.6
22906800	14.6	0.71	0	0	0	0	6363	1.6
22910400	14.2	0.71	0	0	0	2	6364	1.2
22914000	14.5	0.71	0	0	0	2	6365	0.9
22917600	14.6	0.72	23	40	19	2	6366	1.2
22921200	15.7	0.74	98	157.43135	76	3	6367	0.7
22924800	18.5	0.71	265	502.47137	117	1	6368	1.2
22928400	20.1	0.65	385	539.55804	153	2	6369	1
22932000	20.4	0.6	496	618.7015	164	2	6370	1.6
22935600	22	0.55	615	858.2159	94	1	6371	2
22939200	23.7	0.49	639	875.6719	81	0	6372	2.8
22942800	24.8	0.44	589	788.81415	97	0	6373	2.8
22946400	25	0.43	368	288.33908	204	4	6374	3.3
22950000	24.7	0.43	204	92.53937	160	5	6375	2.4
22953600	24.9	0.42	207	319.77362	95	3	6376	2.3
22957200	24.1	0.43	100	267.4428	46	1	6377	1.5
22960800	21.3	0.5	3	0	3	2	6378	0.8
22964400	19.6	0.58	0	0	0	2	6379	0.7
22968000	19.6	0.6	0	0	0	2	6380	0.7
22971600	20.9	0.57	0	0	0	5	6381	1.3
22975200	19.6	0.57	0	0	0	5	6382	1.5
22978800	19.7	0.59	0	0	0	4	6383	1.1
22982400	19.1	0.61	0	0	0	4	6384	1
22986000	17.8	0.67	0	0	0	3	6385	1.7
22989600	18.7	0.68	0	0	0	4	6386	2.4
22993200	18.3	0.66	0	0	0	5	6387	1.9
22996800	16.7	0.69	0	0	0	3	6388	1.4
23000400	15.9	0.73	0	0	0	2	6389	1.6
23004000	15.8	0.74	21	30	18	0	6390	2.1
23007600	17	0.73	142	539.2233	69	0	6391	2.1
23011200	19.2	0.68	308	726.66895	97	0	6392	2.6
23014800	19.7	0.63	460	836.86945	104	1	6393	3.8
23018400	21.1	0.56	542	772.69116	131	1	6394	5
23022000	21.9	0.48	538	537.9631	214	2	6395	4.8
23025600	22.4	0.45	507	405.29495	251	2	6396	6.1
23029200	21.6	0.45	252	42.026085	226	3	6397	5.5
23032800	20.4	0.49	48	0	48	7	6398	3.8
23036400	19.1	0.56	55	0	55	8	6399	3.3
23040000	17.9	0.64	51	0	51	8	6400	2.9
23043600	15.7	0.71	22	0	22	8	6401	3.5
23047200	15	0.72	0	0	0	8	6402	1.7
23050800	14.9	0.71	0	0	0	8	6403	1.1
23054400	14.9	0.73	0	0	0	8	6404	0.8
23058000	15.1	0.73	0	0	0	8	6405	1.2
23061600	14.9	0.73	0	0	0	8	6406	1.6
23065200	14.6	0.74	0	0	0	8	6407	2.1
23068800	14.1	0.74	0	0	0	5	6408	1.6
23072400	13.1	0.74	0	0	0	3	6409	1.8
23076000	13.3	0.72	0	0	0	2	6410	1.9
23079600	12.7	0.7	0	0	0	0	6411	1.9
23083200	11.5	0.69	0	0	0	0	6412	2
23086800	11.2	0.72	0	0	0	0	6413	1.9
23090400	10.6	0.74	18	20	16	2	6414	2.1
23094000	12.2	0.73	154	846.5538	43	0	6415	2.3
23097600	13.6	0.69	334	958.7129	60	0	6416	3.1
23101200	14.5	0.65	471	956.9449	68	1	6417	3.6
23104800	15.3	0.62	454	599.54205	138	2	6418	4.4
23108400	16.1	0.59	318	123.88996	244	3	6419	4.3
23112000	16.3	0.55	306	98.95456	244	3	6420	4.2
23115600	17	0.51	330	164.81966	229	3	6421	3.5
23119200	16.6	0.5	216	53.8036	186	6	6422	3
23122800	15.9	0.52	184	79.824875	147	5	6423	3.6
23126400	14.8	0.58	76	5.915131	74	6	6424	2.8
23130000	13.8	0.63	46	63.36142	34	6	6425	0.6
23133600	13.1	0.65	0	0	0	7	6426	0.9
23137200	13.3	0.67	0	0	0	7	6427	1.7
23140800	14.2	0.66	0	0	0	8	6428	1.4
23144400	14.3	0.64	0	0	0	8	6429	1
23148000	14.2	0.65	0	0	0	7	6430	1
23151600	13.3	0.67	0	0	0	4	6431	0.8
23155200	13.1	0.7	0	0	0	1	6432	1.3
23158800	12.1	0.73	0	0	0	1	6433	1.5
23162400	12.3	0.75	0	0	0	3	6434	1
23166000	12.1	0.75	0	0	0	5	6435	0.7
23169600	11.5	0.78	0	0	0	5	6436	0.8
23173200	10.8	0.8	0	0	0	5	6437	0.5
23176800	11.1	0.83	1	0	1	7	6438	0.9
23180400	11.7	0.83	37	0	37	8	6439	0.6
23184000	11.7	0.83	105	21.317293	99	8	6440	1.1
23187600	11.9	0.85	178	52.846138	156	7	6441	1.3
23191200	12.5	0.85	235	76.53408	195	6	6442	1.2
23194800	13.2	0.8	337	234.72598	198	5	6443	1
23198400	14.4	0.72	295	131.98256	213	6	6444	0.8
23202000	14.8	0.67	286	148.17093	196	5	6445	1
23205600	14.5	0.67	175	29.013134	159	7	6446	1.8
23209200	13	0.7	51	0	51	8	6447	1.1
23212800	11.1	0.77	78	12.051309	74	7	6448	2.4
23216400	11.5	0.83	62	191.08086	27	6	6449	1
23220000	11.2	0.81	0	0	0	5	6450	0.3
23223600	10.9	0.81	0	0	0	5	6451	0.8
23227200	11.4	0.81	0	0	0	4	6452	0.9
23230800	11.4	0.79	0	0	0	5	6453	1.4
23234400	11	0.79	0	0	0	6	6454	1.6
23238000	10.6	0.8	0	0	0	6	6455	1.5
23241600	9.6	0.81	0	0	0	5	6456	1.3
23245200	9.5	0.83	0	0	0	5	6457	1.2
23248800	9.9	0.84	0	0	0	6	6458	1.4
23252400	9.9	0.83	0	0	0	7	6459	1.5
23256000	10	0.84	0	0	0	6	6460	1.8
23259600	10	0.84	0	0	0	7	6461	2.2
23263200	10.1	0.85	5	0	5	8	6462	2.5
23266800	10.3	0.86	35	0	35	7	6463	3.1
23270400	10.7	0.87	77	0	77	7	6464	2.8
23274000	10.7	0.87	78	0	78	8	6465	4.2
23277600	11.6	0.84	87	0	87	7	6466	4.4
23281200	11.7	0.82	79	0	79	8	6467	4.7
23284800	11.8	0.83	81	0	81	8	6468	5
23288400	11.8	0.84	78	0	78	8	6469	4.7
23292000	12.1	0.84	51	0	51	8	6470	5.4
23295600	12.1	0.84	42	0	42	8	6471	4.9
23299200	12.3	0.85	33	0	33	7	6472	4.4
23302800	12.7	0.84	16	0	16	8	6473	4.6
23306400	12.6	0.83	0	0	0	8	6474	4.2
23310000	12.6	0.83	0	0	0	8	6475	3.7
23313600	12.8	0.83	0	0	0	8	6476	3.5
23317200	12.8	0.83	0	0	0	8	6477	4
23320800	12.9	0.84	0	0	0	8	6478	3.4
23324400	12.8	0.85	0	0	0	8	6479	3.1
23328000	12.4	0.88	0	0	0	8	6480	3
23331600	12.6	0.89	0	0	0	8	6481	2.8
23335200	12.7	0.88	0	0	0	8	6482	2.5
23338800	12.6	0.87	0	0	0	8	6483	1.4
23342400	12.6	0.88	0	0	0	8	6484	1.1
23346000	12.4	0.89	0	0	0	7	6485	0.9
23349600	12.5	0.9	14	0	14	7	6486	1.3
23353200	12.6	0.89	83	76.142815	74	7	6487	1.1
23356800	12.7	0.88	116	14.677666	112	7	6488	0.8
23360400	13.5	0.84	175	19.64677	167	7	6489	2.3
23364000	14.6	0.78	323	122.85376	260	6	6490	1.8
23367600	14.8	0.72	326	84.18046	277	5	6491	0.3
23371200	14.8	0.69	233	19.641413	221	5	6492	1.8
23374800	14.9	0.69	221	20.12871	209	6	6493	1.2
23378400	15.4	0.67	187	14.814499	179	7	6494	0.2
23382000	15.4	0.65	145	15.706747	138	6	6495	0.3
23385600	14.8	0.67	51	0	51	7	6496	0
23389200	14.1	0.72	28	0	28	7	6497	0
23392800	13.7	0.76	0	0	0	8	6498	0.2
23396400	13.1	0.78	0	0	0	8	6499	0.2
23400000	13	0.79	0	0	0	7	6500	1
23403600	13.2	0.8	0	0	0	7	6501	1.4
23407200	13.7	0.8	0	0	0	8	6502	1.6
23410800	13.5	0.81	0	0	0	7	6503	1.8
23414400	13.8	0.82	0	0	0	7	6504	3.1
23418000	13.7	0.81	0	0	0	7	6505	3
23421600	13.6	0.81	0	0	0	8	6506	3
23425200	13.8	0.8	0	0	0	8	6507	3.1
23428800	13.8	0.79	0	0	0	7	6508	3
23432400	13.6	0.78	0	0	0	8	6509	4.1
23436000	13.4	0.79	4	0	4	8	6510	4.3
23439600	13.1	0.8	23	0	23	8	6511	3.1
23443200	12.9	0.82	37	0	37	8	6512	3.7
23446800	13.6	0.82	84	0	84	8	6513	4.9
23450400	14.4	0.77	66	0	66	8	6514	5.5
23454000	13.9	0.76	57	0	57	8	6515	4.2
23457600	14.3	0.76	52	0	52	8	6516	4.9
23461200	14.3	0.75	49	0	49	7	6517	4.5
23464800	13.4	0.8	42	0	42	8	6518	4
23468400	12.8	0.88	34	0	34	8	6519	3.2
23472000	13	0.91	32	0	32	8	6520	3.1
23475600	13.1	0.88	8	0	8	7	6521	3.6
23479200	13.2	0.87	0	0	0	7	6522	2.8
23482800	13.3	0.87	0	0	0	7	6523	3.3
23486400	13.5	0.87	0	0	0	7	6524	3.4
23490000	13.4	0.86	0	0	0	8	6525	3.2
23493600	13.4	0.86	0	0	0	8	6526	2.8
23497200	13.1	0.86	0	0	0	7	6527	2.5
23500800	12.9	0.87	0	0	0	6	6528	2.2
23504400	12.5	0.87	0	0	0	6	6529	2.4
23508000	11.8	0.88	0	0	0	6	6530	1.7
23511600	11.1	0.89	0	0	0	4	6531	1.6
23515200	11.3	0.9	0	0	0	3	6532	1.7
23518800	11	0.9	0	0	0	5	6533	1.5
23522400	11.4	0.88	5	0	5	5	6534	1.7
23526000	11.7	0.86	69	54.83453	63	6	6535	1.7
23529600	13.2	0.83	215	276.979	142	5	6536	2
23533200	14.4	0.78	367	482.32767	175	3	6537	3.1
23536800	15.1	0.72	392	300.22437	241	4	6538	3.1
23540400	16	0.67	357	148.60355	272	5	6539	2.6
23544000	16.6	0.64	413	225.01334	278	4	6540	2.4
23547600	17.2	0.61	425	290.62448	255	4	6541	2
23551200	17.5	0.61	391	344.3182	209	4	6542	1.7
23554800	17.3	0.6	338	459.01624	139	4	6543	1.1
23558400	16.9	0.59	199	328.55722	98	4	6544	1.3
23562000	15.3	0.64	56	107.42993	39	5	6545	1.5
23565600	13.5	0.71	0	0	0	4	6546	1.2
23569200	12.9	0.75	0	0	0	4	6547	0.8
23572800	13.5	0.75	0	0	0	6	6548	0.9
23576400	13.1	0.75	0	0	0	7	6549	1
23580000	12.9	0.75	0	0	0	7	6550	0.5
23583600	12.7	0.76	0	0	0	7	6551	0.8
23587200	12.1	0.76	0	0	0	6	6552	0.6
23590800	11.3	0.77	0	0	0	6	6553	1.2
23594400	11.1	0.78	0	0	0	7	6554	1.4
23598000	11.1	0.8	0	0	0	7	6555	1.8
23601600	11.2	0.81	0	0	0	7	6556	1.3
23605200	11.1	0.81	0	0	0	6	6557	1.1
23608800	10.5	0.81	10	0	10	6	6558	1
23612400	11.5	0.82	115	485.58176	64	3	6559	1.2
23616000	12.7	0.82	198	246.99619	134	6	6560	1.3
23619600	14.1	0.79	119	0	119	8	6561	1.3
23623200	14.5	0.76	175	6.019441	172	8	6562	1.7
23626800	15.7	0.72	266	42.349342	242	7	6563	2.1
23630400	16.1	0.69	182	5.0457273	179	8	6564	2.2
23634000	16.8	0.68	225	25.88736	210	6	6565	2.1
23637600	17	0.68	176	13.400455	169	7	6566	2
23641200	16.7	0.71	75	0	75	8	6567	1.6
23644800	16.5	0.75	48	0	48	8	6568	1.6
23648400	15.8	0.79	11	0	11	8	6569	1.7
23652000	15.5	0.82	0	0	0	8	6570	2
23655600	15.5	0.83	0	0	0	8	6571	1.4
23659200	15.7	0.81	0	0	0	8	6572	1.3
23662800	15.8	0.81	0	0	0	8	6573	1.1
23666400	15.9	0.82	0	0	0	8	6574	1.4
23670000	15.8	0.82	0	0	0	8	6575	0.7
23673600	15.6	0.83	0	0	0	8	6576	1.2
23677200	15.2	0.84	0	0	0	8	6577	1.7
23680800	15.2	0.85	0	0	0	7	6578	0.9
23684400	15.2	0.87	0	0	0	8	6579	1
23688000	15.3	0.86	0	0	0	6	6580	0.8
23691600	15	0.86	0	0	0	7	6581	1.2
23695200	15.1	0.86	4	0	4	7	6582	1.4
23698800	14.8	0.87	55	39.75868	51	6	6583	1.2
23702400	14.7	0.89	75	0	75	7	6584	1.3
23706000	15	0.9	80	0	80	7	6585	0.9
23709600	15.2	0.89	141	0	141	6	6586	0.2
23713200	16.2	0.87	161	0	161	7	6587	0.9
23716800	15.9	0.85	114	0	114	8	6588	1
23720400	17	0.82	162	1.7428511	161	6	6589	1.3
23724000	17.8	0.78	276	110.3339	219	5	6590	1.3
23727600	17.4	0.78	175	59.316612	150	6	6591	2.1
23731200	17.1	0.79	123	121.93698	87	6	6592	2.1
23734800	16	0.82	34	82.31481	22	7	6593	1.6
23738400	15.8	0.82	0	0	0	8	6594	1
23742000	15.6	0.82	0	0	0	7	6595	1.5
23745600	15.6	0.82	0	0	0	7	6596	1.2
23749200	15	0.82	0	0	0	8	6597	1.3
23752800	15	0.82	0	0	0	7	6598	1
23756400	15	0.83	0	0	0	6	6599	0.9
23760000	15	0.84	0	0	0	6	6600	0.9
23763600	14.9	0.85	0	0	0	7	6601	1.2
23767200	15.2	0.85	0	0	0	7	6602	0.8
23770800	15.4	0.83	0	0	0	7	6603	1.1
23774400	15.5	0.83	0	0	0	6	6604	0.9
23778000	15.2	0.84	0	0	0	6	6605	1.4
23781600	15.3	0.85	0	0	0	7	6606	1.8
23785200	15.3	0.84	47	20	45	7	6607	1.7
23788800	16.6	0.82	136	56.007454	122	6	6608	2
23792400	17.7	0.78	211	67.75385	185	5	6609	2.5
23796000	19.2	0.74	269	79.87458	230	5	6610	2.5
23799600	18.4	0.73	384	199.52098	273	5	6611	2.8
23803200	19.7	0.74	304	78.773346	258	5	6612	3.3
23806800	19	0.73	86	0	86	7	6613	2.2
23810400	19.5	0.74	102	0	102	7	6614	2.5
23814000	19	0.74	184	84.232285	149	5	6615	2.1
23817600	18.9	0.76	58	0	58	8	6616	1.6
23821200	18.2	0.77	3	0	3	7	6617	1.7
23824800	17.8	0.79	0	0	0	7	6618	1.5
23828400	17.3	0.81	0	0	0	7	6619	1.6
23832000	17.3	0.81	0	0	0	7	6620	1.1
23835600	17.2	0.81	0	0	0	7	6621	1.8
23839200	17.5	0.81	0	0	0	7	6622	1.8
23842800	17.4	0.81	0	0	0	6	6623	1.2
23846400	16.4	0.83	0	0	0	6	6624	0.8
23850000	16.2	0.86	0	0	0	6	6625	1.1
23853600	16.5	0.88	0	0	0	7	6626	1.1
23857200	16.6	0.87	0	0	0	7	6627	1.5
23860800	16.5	0.87	0	0	0	6	6628	1
23864400	16.3	0.89	0	0	0	7	6629	0.8
23868000	16.1	0.88	4	0	4	7	6630	0.9
23871600	15.9	0.87	30	0	30	6	6631	0.7
23875200	15.8	0.88	57	0	57	7	6632	1.6
23878800	16	0.88	70	0	70	8	6633	1.3
23882400	15.7	0.88	88	0	88	8	6634	2.3
23886000	16.5	0.85	195	7.256441	191	7	6635	2.3
23889600	17	0.81	260	50.165607	231	5	6636	2.3
23893200	18	0.75	421	383.8954	205	4	6637	1.7
23896800	18.4	0.7	379	459.65997	147	3	6638	2.5
23900400	18.5	0.68	282	434.6993	104	3	6639	2.2
23904000	17.9	0.68	150	289.95816	68	4	6640	2.1
23907600	16.7	0.72	32	112.43065	17	6	6641	1.7
23911200	15.2	0.76	0	0	0	5	6642	1.8
23914800	14.7	0.79	0	0	0	4	6643	1.3
23918400	13.8	0.8	0	0	0	5	6644	0.5
23922000	13.5	0.8	0	0	0	6	6645	0.7
23925600	12.8	0.8	0	0	0	5	6646	1.5
23929200	13.5	0.82	0	0	0	3	6647	1.8
23932800	12.2	0.82	0	0	0	4	6648	1.1
23936400	12.7	0.85	0	0	0	4	6649	1.2
23940000	13.1	0.85	0	0	0	5	6650	1.1
23943600	13.2	0.83	0	0	0	5	6651	1.3
23947200	11.9	0.84	0	0	0	2	6652	1.5
23950800	11.9	0.84	0	0	0	1	6653	1.3
23954400	10.4	0.83	7	0	7	5	6654	1.6
23958000	10.5	0.84	82	320	50	3	6655	1.3
23961600	12.4	0.86	233	643.6732	78	3	6656	0.8
23965200	13.6	0.82	374	774.609	84	3	6657	1.1
23968800	15.3	0.71	422	562.576	153	3	6658	1.3
23972400	15.5	0.65	349	190.48215	245	3	6659	1.9
23976000	16.2	0.6	272	66.34892	234	6	6660	1.9
23979600	16	0.57	252	62.88692	217	6	6661	2.9
23983200	15.9	0.58	231	84.139	189	7	6662	2.3
23986800	16.3	0.57	217	205.78474	134	5	6663	2
23990400	16.2	0.56	185	473.48053	54	4	6664	1.5
23994000	14.8	0.6	36	157.12083	16	2	6665	1.5
23997600	13.5	0.65	0	0	0	2	6666	0.9
24001200	13	0.69	0	0	0	2	6667	1
24004800	13	0.69	0	0	0	0	6668	0.9
24008400	12.4	0.68	0	0	0	0	6669	0.8
24012000	11.4	0.72	0	0	0	0	6670	1.2
24015600	10.6	0.73	0	0	0	0	6671	0.7
24019200	10.6	0.74	0	0	0	0	6672	0.5
24022800	9.9	0.78	0	0	0	0	6673	0.4
24026400	10.3	0.78	0	0	0	0	6674	0.6
24030000	9.9	0.77	0	0	0	1	6675	0.8
24033600	9	0.78	0	0	0	0	6676	1.7
24037200	10.3	0.78	0	0	0	0	6677	1.3
24040800	10.6	0.75	9	0	9	0	6678	1
24044400	11.4	0.74	93	460	47	0	6679	0.3
24048000	12.8	0.72	240	698.3598	75	0	6680	0.3
24051600	14.5	0.67	379	804.2143	82	0	6681	1.5
24055200	15.5	0.61	486	857.5083	80	0	6682	0.9
24058800	16	0.57	547	873.1245	75	0	6683	1.4
24062400	16.7	0.55	564	867.38306	72	0	6684	2.3
24066000	18.1	0.52	531	833.0908	72	0	6685	1.9
24069600	18.5	0.48	450	772.94666	69	0	6686	2.3
24073200	18.4	0.47	325	648.91516	67	0	6687	2.5
24076800	17.7	0.49	181	465.83725	55	0	6688	2.6
24080400	16	0.54	33	140.3088	16	0	6689	1.9
24084000	14.2	0.6	0	0	0	1	6690	1.7
24087600	14.1	0.63	0	0	0	1	6691	1.6
24091200	13.9	0.63	0	0	0	0	6692	1.8
24094800	13.9	0.62	0	0	0	0	6693	1.9
24098400	12.4	0.64	0	0	0	0	6694	1.1
24102000	11.6	0.67	0	0	0	0	6695	1
24105600	11	0.67	0	0	0	0	6696	1
24109200	9.9	0.68	0	0	0	1	6697	0.8
24112800	9.1	0.71	0	0	0	0	6698	0.7
24116400	8.9	0.72	0	0	0	0	6699	0.9
24120000	8.3	0.72	0	0	0	0	6700	1
24123600	8.1	0.73	0	0	0	0	6701	0.5
24127200	7.4	0.76	7	0	7	0	6702	0.5
24130800	8.2	0.79	86	370	49	0	6703	0.4
24134400	11.2	0.78	231	630.2909	85	0	6704	1.3
24138000	13.3	0.71	370	743.3291	99	0	6705	1.5
24141600	15.1	0.64	477	805.4287	100	0	6706	1.5
24145200	16.1	0.58	539	821.3874	99	0	6707	1.3
24148800	17.3	0.53	558	828.03656	93	0	6708	1.2
24152400	18.1	0.5	524	792.32605	92	0	6709	1.8
24156000	18.4	0.48	443	728.7631	88	0	6710	0.5
24159600	18.6	0.47	317	605.7287	80	0	6711	0.8
24163200	18.6	0.47	172	423.29852	60	0	6712	0.9
24166800	15.7	0.53	30	121.733604	16	0	6713	1
24170400	13.6	0.62	0	0	0	0	6714	1.2
24174000	13.2	0.63	0	0	0	0	6715	1
24177600	12.6	0.63	0	0	0	0	6716	0.9
24181200	11.5	0.66	0	0	0	0	6717	1.3
24184800	11.1	0.68	0	0	0	0	6718	1.3
24188400	11.2	0.67	0	0	0	0	6719	0.6
24192000	10.9	0.69	0	0	0	0	6720	1.1
24195600	10.4	0.73	0	0	0	0	6721	0.9
24199200	9.5	0.75	0	0	0	0	6722	1.2
24202800	9.2	0.75	0	0	0	0	6723	1.1
24206400	8.6	0.76	0	0	0	0	6724	1.2
24210000	8.6	0.78	0	0	0	1	6725	1
24213600	7.6	0.8	5	0	5	3	6726	1.4
24217200	8.9	0.82	69	120	57	4	6727	1.1
24220800	10.9	0.81	162	132.19168	132	5	6728	1.1
24224400	11.7	0.78	244	125.09454	199	7	6729	1
24228000	13	0.76	352	215.9272	252	7	6730	1.4
24231600	14.2	0.73	466	377.3655	266	5	6731	1.6
24235200	15.5	0.69	535	533.75745	238	2	6732	1.6
24238800	16.9	0.63	476	454.24188	231	2	6733	1.6
24242400	17.2	0.56	375	344.9536	209	3	6734	2.3
24246000	16.5	0.56	263	288.06268	152	3	6735	2.4
24249600	15.5	0.6	138	201.31964	86	6	6736	2
24253200	14.8	0.64	18	18.34253	16	7	6737	1.7
24256800	14.1	0.67	0	0	0	5	6738	1.7
24260400	14	0.69	0	0	0	6	6739	1.4
24264000	13.5	0.7	0	0	0	6	6740	1.4
24267600	13.1	0.72	0	0	0	6	6741	1.4
24271200	13.3	0.74	0	0	0	6	6742	1.5
24274800	13.7	0.76	0	0	0	6	6743	1.7
24278400	14.4	0.79	0	0	0	6	6744	1.9
24282000	15	0.81	0	0	0	7	6745	1.9
24285600	15.5	0.82	0	0	0	7	6746	1.9
24289200	15.3	0.82	0	0	0	7	6747	1.9
24292800	15.2	0.82	0	0	0	8	6748	2
24296400	14.7	0.83	0	0	0	8	6749	2.4
24300000	14.9	0.85	1	0	1	8	6750	2
24303600	14.8	0.86	18	0	18	7	6751	1.7
24307200	14.4	0.87	73	0	73	7	6752	1.8
24310800	14.5	0.89	150	36.642365	137	6	6753	2.3
24314400	14.1	0.91	99	0	99	7	6754	2.4
24318000	13.3	0.92	63	0	63	8	6755	2.7
24321600	12.9	0.92	51	0	51	8	6756	2.7
24325200	12.7	0.91	59	0	59	8	6757	2.5
24328800	12.9	0.9	70	0	70	7	6758	2.2
