#1;T_K
#Temperature for Duesseldorf 2017 1 m depth;
#Source: CDC DWD #DWD Climate Data Center (CDC): Hourly station observations of soil temperature at the depth of 100cm in
#°C for Germany, version v18.1 & recent
double default(8761,2);
6177600;280.05
6181200;280.05
6184800;280.05
6188400;280.05
6192000;280.05
6195600;280.05
6199200;280.05
6202800;280.05
6206400;280.05
6210000;280.05
6213600;280.05
6217200;280.05
6220800;280.05
6224400;280.05
6228000;280.05
6231600;280.05
6235200;280.05
6238800;280.05
6242400;280.05
6246000;280.05
6249600;280.05
6253200;280.05
6256800;280.05
6260400;280.05
6264000;280.15
6267600;280.15
6271200;280.15
6274800;280.15
6278400;280.15
6282000;280.15
6285600;280.15
6289200;280.15
6292800;280.15
6296400;280.15
6300000;280.15
6303600;280.15
6307200;280.15
6310800;280.15
6314400;280.15
6318000;280.15
6321600;280.15
6325200;280.15
6328800;280.15
6332400;280.15
6336000;280.25
6339600;280.25
6343200;280.25
6346800;280.25
6350400;280.25
6354000;280.25
6357600;280.25
6361200;280.25
6364800;280.25
6368400;280.25
6372000;280.35
6375600;280.35
6379200;280.35
6382800;280.35
6386400;280.35
6390000;280.35
6393600;280.35
6397200;280.35
6400800;280.35
6404400;280.35
6408000;280.45
6411600;280.45
6415200;280.45
6418800;280.45
6422400;280.45
6426000;280.45
6429600;280.45
6433200;280.55
6436800;280.55
6440400;280.55
6444000;280.55
6447600;280.55
6451200;280.55
6454800;280.55
6458400;280.55
6462000;280.55
6465600;280.55
6469200;280.55
6472800;280.55
6476400;280.55
6480000;280.55
6483600;280.55
6487200;280.55
6490800;280.55
6494400;280.55
6498000;280.65
6501600;280.65
6505200;280.65
6508800;280.65
6512400;280.65
6516000;280.65
6519600;280.65
6523200;280.65
6526800;280.65
6530400;280.65
6534000;280.65
6537600;280.65
6541200;280.75
6544800;280.75
6548400;280.75
6552000;280.75
6555600;280.75
6559200;280.75
6562800;280.75
6566400;280.75
6570000;280.75
6573600;280.75
6577200;280.75
6580800;280.75
6584400;280.75
6588000;280.75
6591600;280.75
6595200;280.75
6598800;280.75
6602400;280.75
6606000;280.75
6609600;280.85
6613200;280.85
6616800;280.85
6620400;280.85
6624000;280.85
6627600;280.85
6631200;280.85
6634800;280.85
6638400;280.85
6642000;280.85
6645600;280.85
6649200;280.85
6652800;280.85
6656400;280.85
6660000;280.85
6663600;280.85
6667200;280.85
6670800;280.85
6674400;280.85
6678000;280.85
6681600;280.85
6685200;280.85
6688800;280.85
6692400;280.85
6696000;280.85
6699600;280.85
6703200;280.95
6706800;280.95
6710400;280.95
6714000;280.95
6717600;280.95
6721200;280.95
6724800;280.95
6728400;280.95
6732000;280.95
6735600;280.95
6739200;280.95
6742800;280.95
6746400;280.95
6750000;280.95
6753600;281.05
6757200;281.05
6760800;281.05
6764400;281.05
6768000;281.05
6771600;281.05
6775200;281.05
6778800;281.05
6782400;281.05
6786000;281.05
6789600;281.05
6793200;281.05
6796800;281.15
6800400;281.15
6804000;281.15
6807600;281.15
6811200;281.15
6814800;281.15
6818400;281.15
6822000;281.15
6825600;281.15
6829200;281.15
6832800;281.15
6836400;281.15
6840000;281.15
6843600;281.15
6847200;281.15
6850800;281.25
6854400;281.25
6858000;281.25
6861600;281.25
6865200;281.25
6868800;281.25
6872400;281.25
6876000;281.25
6879600;281.25
6883200;281.25
6886800;281.25
6890400;281.25
6894000;281.25
6897600;281.25
6901200;281.25
6904800;281.25
6908400;281.25
6912000;281.25
6915600;281.25
6919200;281.25
6922800;281.35
6926400;281.35
6930000;281.35
6933600;281.35
6937200;281.35
6940800;281.35
6944400;281.35
6948000;281.35
6951600;281.35
6955200;281.35
6958800;281.35
6962400;281.35
6966000;281.35
6969600;281.35
6973200;281.25
6976800;281.25
6980400;281.25
6984000;281.25
6987600;281.25
6991200;281.25
6994800;281.25
6998400;281.25
7002000;281.25
7005600;281.25
7009200;281.25
7012800;281.15
7016400;281.15
7020000;281.15
7023600;281.15
7027200;281.15
7030800;281.15
7034400;281.15
7038000;281.15
7041600;281.15
7045200;281.15
7048800;281.15
7052400;281.15
7056000;281.15
7059600;281.15
7063200;281.15
7066800;281.15
7070400;281.05
7074000;281.05
7077600;281.05
7081200;281.05
7084800;281.05
7088400;281.05
7092000;281.05
7095600;281.05
7099200;281.05
7102800;281.05
7106400;281.05
7110000;281.05
7113600;281.05
7117200;281.05
7120800;281.05
7124400;281.15
7128000;281.15
7131600;281.15
7135200;281.15
7138800;281.15
7142400;281.15
7146000;281.15
7149600;281.15
7153200;281.15
7156800;281.15
7160400;281.15
7164000;281.15
7167600;281.15
7171200;281.15
7174800;281.15
7178400;281.15
7182000;281.15
7185600;281.15
7189200;281.15
7192800;281.15
7196400;281.15
7200000;281.15
7203600;281.15
7207200;281.15
7210800;281.15
7214400;281.25
7218000;281.25
7221600;281.25
7225200;281.25
7228800;281.25
7232400;281.25
7236000;281.25
7239600;281.25
7243200;281.25
7246800;281.25
7250400;281.25
7254000;281.25
7257600;281.25
7261200;281.25
7264800;281.25
7268400;281.25
7272000;281.25
7275600;281.25
7279200;281.25
7282800;281.25
7286400;281.25
7290000;281.25
7293600;281.25
7297200;281.35
7300800;281.35
7304400;281.35
7308000;281.35
7311600;281.35
7315200;281.35
7318800;281.35
7322400;281.35
7326000;281.35
7329600;281.35
7333200;281.35
7336800;281.35
7340400;281.35
7344000;281.35
7347600;281.35
7351200;281.35
7354800;281.35
7358400;281.35
7362000;281.35
7365600;281.45
7369200;281.45
7372800;281.45
7376400;281.45
7380000;281.45
7383600;281.45
7387200;281.45
7390800;281.45
7394400;281.45
7398000;281.55
7401600;281.55
7405200;281.55
7408800;281.55
7412400;281.55
7416000;281.55
7419600;281.55
7423200;281.55
7426800;281.55
7430400;281.55
7434000;281.55
7437600;281.55
7441200;281.55
7444800;281.55
7448400;281.55
7452000;281.55
7455600;281.65
7459200;281.65
7462800;281.65
7466400;281.65
7470000;281.65
7473600;281.65
7477200;281.65
7480800;281.65
7484400;281.75
7488000;281.75
7491600;281.75
7495200;281.75
7498800;281.75
7502400;281.75
7506000;281.75
7509600;281.75
7513200;281.75
7516800;281.75
7520400;281.75
7524000;281.75
7527600;281.85
7531200;281.85
7534800;281.85
7538400;281.85
7542000;281.85
7545600;281.85
7549200;281.95
7552800;281.95
7556400;281.95
7560000;281.95
7563600;281.95
7567200;281.95
7570800;282.05
7574400;282.05
7578000;282.05
7581600;282.05
7585200;282.05
7588800;282.05
7592400;282.05
7596000;282.15
7599600;282.15
7603200;282.15
7606800;282.15
7610400;282.15
7614000;282.15
7617600;282.15
7621200;282.15
7624800;282.15
7628400;282.25
7632000;282.25
7635600;282.25
7639200;282.25
7642800;282.25
7646400;282.25
7650000;282.25
7653600;282.25
7657200;282.35
7660800;282.35
7664400;282.35
7668000;282.35
7671600;282.35
7675200;282.35
7678800;282.35
7682400;282.35
7686000;282.35
7689600;282.45
7693200;282.45
7696800;282.45
7700400;282.45
7704000;282.45
7707600;282.45
7711200;282.55
7714800;282.55
7718400;282.55
7722000;282.55
7725600;282.55
7729200;282.65
7732800;282.65
7736400;282.65
7740000;282.65
7743600;282.65
7747200;282.75
7750800;282.75
7754400;282.75
7758000;282.75
7761600;282.75
7765200;282.75
7768800;282.75
7772400;282.85
7776000;282.85
7779600;282.85
7783200;282.85
7786800;282.85
7790400;282.95
7794000;282.95
7797600;282.95
7801200;282.95
7804800;283.05
7808400;283.05
7812000;283.05
7815600;283.05
7819200;283.15
7822800;283.15
7826400;283.15
7830000;283.15
7833600;283.15
7837200;283.15
7840800;283.25
7844400;283.25
7848000;283.25
7851600;283.25
7855200;283.25
7858800;283.25
7862400;283.25
7866000;283.35
7869600;283.35
7873200;283.35
7876800;283.35
7880400;283.35
7884000;283.35
7887600;283.45
7891200;283.45
7894800;283.45
7898400;283.45
7902000;283.45
7905600;283.45
7909200;283.45
7912800;283.55
7916400;283.55
7920000;283.55
7923600;283.55
7927200;283.55
7930800;283.55
7934400;283.55
7938000;283.55
7941600;283.55
7945200;283.55
7948800;283.55
7952400;283.55
7956000;283.55
7959600;283.55
7963200;283.55
7966800;283.65
7970400;283.65
7974000;283.65
7977600;283.65
7981200;283.65
7984800;283.65
7988400;283.65
7992000;283.65
7995600;283.65
7999200;283.75
8002800;283.75
8006400;283.75
8010000;283.75
8013600;283.75
8017200;283.75
8020800;283.75
8024400;283.75
8028000;283.75
8031600;283.75
8035200;283.75
8038800;283.75
8042400;283.75
8046000;283.75
8049600;283.75
8053200;283.75
8056800;283.75
8060400;283.75
8064000;283.75
8067600;283.75
8071200;283.75
8074800;283.75
8078400;283.75
8082000;283.75
8085600;283.75
8089200;283.75
8092800;283.75
8096400;283.75
8100000;283.75
8103600;283.75
8107200;283.75
8110800;283.75
8114400;283.75
8118000;283.75
8121600;283.75
8125200;283.75
8128800;283.75
8132400;283.75
8136000;283.75
8139600;283.75
8143200;283.75
8146800;283.75
8150400;283.75
8154000;283.75
8157600;283.75
8161200;283.75
8164800;283.75
8168400;283.75
8172000;283.75
8175600;283.75
8179200;283.75
8182800;283.75
8186400;283.75
8190000;283.75
8193600;283.75
8197200;283.75
8200800;283.75
8204400;283.75
8208000;283.75
8211600;283.75
8215200;283.75
8218800;283.75
8222400;283.75
8226000;283.75
8229600;283.75
8233200;283.75
8236800;283.75
8240400;283.75
8244000;283.75
8247600;283.75
8251200;283.75
8254800;283.75
8258400;283.65
8262000;283.65
8265600;283.65
8269200;283.65
8272800;283.65
8276400;283.65
8280000;283.65
8283600;283.65
8287200;283.65
8290800;283.65
8294400;283.65
8298000;283.65
8301600;283.65
8305200;283.55
8308800;283.55
8312400;283.55
8316000;283.55
8319600;283.55
8323200;283.55
8326800;283.55
8330400;283.55
8334000;283.55
8337600;283.55
8341200;283.55
8344800;283.55
8348400;283.55
8352000;283.55
8355600;283.55
8359200;283.55
8362800;283.45
8366400;283.45
8370000;283.45
8373600;283.45
8377200;283.45
8380800;283.45
8384400;283.45
8388000;283.45
8391600;283.45
8395200;283.45
8398800;283.45
8402400;283.45
8406000;283.45
8409600;283.45
8413200;283.45
8416800;283.45
8420400;283.45
8424000;283.45
8427600;283.45
8431200;283.45
8434800;283.45
8438400;283.45
8442000;283.45
8445600;283.45
8449200;283.45
8452800;283.45
8456400;283.45
8460000;283.45
8463600;283.45
8467200;283.45
8470800;283.45
8474400;283.45
8478000;283.45
8481600;283.45
8485200;283.45
8488800;283.45
8492400;283.45
8496000;283.45
8499600;283.45
8503200;283.55
8506800;283.55
8510400;283.55
8514000;283.55
8517600;283.55
8521200;283.55
8524800;283.55
8528400;283.55
8532000;283.55
8535600;283.55
8539200;283.55
8542800;283.55
8546400;283.55
8550000;283.55
8553600;283.55
8557200;283.55
8560800;283.55
8564400;283.55
8568000;283.55
8571600;283.55
8575200;283.65
8578800;283.65
8582400;283.65
8586000;283.65
8589600;283.65
8593200;283.65
8596800;283.75
8600400;283.75
8604000;283.75
8607600;283.75
8611200;283.75
8614800;283.75
8618400;283.75
8622000;283.75
8625600;283.75
8629200;283.75
8632800;283.85
8636400;283.85
8640000;283.85
8643600;283.85
8647200;283.85
8650800;283.85
8654400;283.85
8658000;283.85
8661600;283.85
8665200;283.85
8668800;283.85
8672400;283.85
8676000;283.85
8679600;283.95
8683200;283.95
8686800;283.95
8690400;283.95
8694000;283.95
8697600;283.95
8701200;283.95
8704800;283.95
8708400;283.95
8712000;283.95
8715600;283.95
8719200;283.95
8722800;283.85
8726400;283.85
8730000;283.85
8733600;283.85
8737200;283.85
8740800;283.85
8744400;283.85
8748000;283.85
8751600;283.85
8755200;283.85
8758800;283.85
8762400;283.85
8766000;283.85
8769600;283.85
8773200;283.85
8776800;283.85
8780400;283.85
8784000;283.85
8787600;283.85
8791200;283.85
8794800;283.85
8798400;283.85
8802000;283.85
8805600;283.85
8809200;283.85
8812800;283.85
8816400;283.85
8820000;283.85
8823600;283.85
8827200;283.85
8830800;283.85
8834400;283.85
8838000;283.85
8841600;283.85
8845200;283.85
8848800;283.85
8852400;283.85
8856000;283.85
8859600;283.85
8863200;283.85
8866800;283.85
8870400;283.85
8874000;283.85
8877600;283.85
8881200;283.85
8884800;283.85
8888400;283.85
8892000;283.75
8895600;283.75
8899200;283.75
8902800;283.75
8906400;283.75
8910000;283.75
8913600;283.75
8917200;283.75
8920800;283.75
8924400;283.75
8928000;283.75
8931600;283.75
8935200;283.75
8938800;283.75
8942400;283.75
8946000;283.75
8949600;283.75
8953200;283.75
8956800;283.75
8960400;283.75
8964000;283.75
8967600;283.75
8971200;283.75
8974800;283.65
8978400;283.65
8982000;283.65
8985600;283.65
8989200;283.65
8992800;283.65
8996400;283.65
9000000;283.65
9003600;283.65
9007200;283.65
9010800;283.65
9014400;283.55
9018000;283.55
9021600;283.55
9025200;283.55
9028800;283.55
9032400;283.55
9036000;283.55
9039600;283.55
9043200;283.55
9046800;283.55
9050400;283.55
9054000;283.45
9057600;283.45
9061200;283.45
9064800;283.45
9068400;283.45
9072000;283.45
9075600;283.45
9079200;283.45
9082800;283.45
9086400;283.45
9090000;283.45
9093600;283.45
9097200;283.45
9100800;283.35
9104400;283.35
9108000;283.35
9111600;283.35
9115200;283.35
9118800;283.35
9122400;283.35
9126000;283.35
9129600;283.35
9133200;283.35
9136800;283.35
9140400;283.35
9144000;283.25
9147600;283.25
9151200;283.25
9154800;283.25
9158400;283.25
9162000;283.25
9165600;283.25
9169200;283.25
9172800;283.25
9176400;283.25
9180000;283.25
9183600;283.15
9187200;283.15
9190800;283.15
9194400;283.15
9198000;283.15
9201600;283.15
9205200;283.15
9208800;283.15
9212400;283.15
9216000;283.15
9219600;283.15
9223200;283.15
9226800;283.15
9230400;283.05
9234000;283.05
9237600;283.05
9241200;283.05
9244800;283.05
9248400;283.05
9252000;283.05
9255600;283.05
9259200;283.05
9262800;283.05
9266400;283.05
9270000;283.05
9273600;283.05
9277200;283.05
9280800;283.05
9284400;283.05
9288000;282.95
9291600;282.95
9295200;282.95
9298800;282.95
9302400;282.95
9306000;282.95
9309600;282.95
9313200;282.95
9316800;282.95
9320400;282.95
9324000;282.85
9327600;282.85
9331200;282.85
9334800;282.85
9338400;282.85
9342000;282.85
9345600;282.85
9349200;282.85
9352800;282.85
9356400;282.85
9360000;282.85
9363600;282.85
9367200;282.75
9370800;282.75
9374400;282.75
9378000;282.75
9381600;282.75
9385200;282.75
9388800;282.75
9392400;282.75
9396000;282.75
9399600;282.75
9403200;282.75
9406800;282.65
9410400;282.65
9414000;282.65
9417600;282.65
9421200;282.65
9424800;282.65
9428400;282.65
9432000;282.65
9435600;282.55
9439200;282.55
9442800;282.55
9446400;282.55
9450000;282.55
9453600;282.55
9457200;282.55
9460800;282.55
9464400;282.55
9468000;282.55
9471600;282.55
9475200;282.55
9478800;282.55
9482400;282.55
9486000;282.45
9489600;282.45
9493200;282.45
9496800;282.45
9500400;282.45
9504000;282.45
9507600;282.45
9511200;282.45
9514800;282.45
9518400;282.45
9522000;282.45
9525600;282.45
9529200;282.45
9532800;282.45
9536400;282.45
9540000;282.45
9543600;282.45
9547200;282.45
9550800;282.45
9554400;282.45
9558000;282.45
9561600;282.45
9565200;282.45
9568800;282.45
9572400;282.45
9576000;282.45
9579600;282.45
9583200;282.45
9586800;282.45
9590400;282.45
9594000;282.45
9597600;282.45
9601200;282.45
9604800;282.55
9608400;282.55
9612000;282.55
9615600;282.55
9619200;282.55
9622800;282.55
9626400;282.55
9630000;282.55
9633600;282.55
9637200;282.55
9640800;282.55
9644400;282.55
9648000;282.55
9651600;282.55
9655200;282.55
9658800;282.55
9662400;282.55
9666000;282.55
9669600;282.65
9673200;282.65
9676800;282.65
9680400;282.65
9684000;282.65
9687600;282.65
9691200;282.65
9694800;282.65
9698400;282.65
9702000;282.65
9705600;282.65
9709200;282.65
9712800;282.65
9716400;282.65
9720000;282.65
9723600;282.65
9727200;282.65
9730800;282.65
9734400;282.65
9738000;282.65
9741600;282.65
9745200;282.65
9748800;282.65
9752400;282.65
9756000;282.65
9759600;282.65
9763200;282.65
9766800;282.65
9770400;282.65
9774000;282.65
9777600;282.65
9781200;282.65
9784800;282.65
9788400;282.65
9792000;282.65
9795600;282.65
9799200;282.65
9802800;282.75
9806400;282.75
9810000;282.75
9813600;282.75
9817200;282.75
9820800;282.75
9824400;282.75
9828000;282.75
9831600;282.75
9835200;282.65
9838800;282.65
9842400;282.65
9846000;282.65
9849600;282.65
9853200;282.65
9856800;282.65
9860400;282.65
9864000;282.65
9867600;282.75
9871200;282.75
9874800;282.75
9878400;282.75
9882000;282.75
9885600;282.75
9889200;282.75
9892800;282.75
9896400;282.75
9900000;282.75
9903600;282.75
9907200;282.85
9910800;282.85
9914400;282.85
9918000;282.85
9921600;282.85
9925200;282.85
9928800;282.85
9932400;282.85
9936000;282.85
9939600;282.85
9943200;282.85
9946800;282.85
9950400;282.85
9954000;282.85
9957600;282.85
9961200;282.85
9964800;282.85
9968400;282.95
9972000;282.95
9975600;282.95
9979200;282.95
9982800;282.95
9986400;282.95
9990000;282.95
9993600;282.95
9997200;282.95
10000800;282.95
10004400;282.85
10008000;282.85
10011600;282.85
10015200;282.85
10018800;282.85
10022400;282.85
10026000;282.85
10029600;282.85
10033200;282.85
10036800;282.85
10040400;282.85
10044000;282.85
10047600;282.85
10051200;282.85
10054800;282.85
10058400;282.85
10062000;282.85
10065600;282.85
10069200;282.85
10072800;282.85
10076400;282.85
10080000;282.85
10083600;282.85
10087200;282.85
10090800;282.85
10094400;282.85
10098000;282.85
10101600;282.85
10105200;282.85
10108800;282.85
10112400;282.85
10116000;282.85
10119600;282.85
10123200;282.85
10126800;282.85
10130400;282.95
10134000;282.95
10137600;282.95
10141200;282.95
10144800;282.95
10148400;282.95
10152000;282.95
10155600;282.95
10159200;282.95
10162800;282.95
10166400;283.05
10170000;283.05
10173600;283.05
10177200;283.05
10180800;283.05
10184400;283.05
10188000;283.05
10191600;283.05
10195200;283.05
10198800;283.05
10202400;283.05
10206000;283.05
10209600;283.05
10213200;283.05
10216800;283.05
10220400;283.05
10224000;283.05
10227600;283.05
10231200;283.05
10234800;283.05
10238400;283.05
10242000;283.05
10245600;283.05
10249200;283.05
10252800;283.05
10256400;283.05
10260000;283.05
10263600;283.05
10267200;283.05
10270800;283.05
10274400;283.05
10278000;283.05
10281600;283.05
10285200;283.05
10288800;283.05
10292400;283.05
10296000;283.15
10299600;283.15
10303200;283.15
10306800;283.15
10310400;283.15
10314000;283.15
10317600;283.15
10321200;283.25
10324800;283.25
10328400;283.25
10332000;283.25
10335600;283.25
10339200;283.25
10342800;283.25
10346400;283.25
10350000;283.25
10353600;283.25
10357200;283.25
10360800;283.25
10364400;283.25
10368000;283.35
10371600;283.35
10375200;283.35
10378800;283.35
10382400;283.35
10386000;283.35
10389600;283.35
10393200;283.35
10396800;283.45
10400400;283.45
10404000;283.45
10407600;283.45
10411200;283.45
10414800;283.45
10418400;283.55
10422000;283.55
10425600;283.55
10429200;283.55
10432800;283.55
10436400;283.55
10440000;283.65
10443600;283.65
10447200;283.65
10450800;283.65
10454400;283.65
10458000;283.65
10461600;283.65
10465200;283.65
10468800;283.65
10472400;283.65
10476000;283.65
10479600;283.75
10483200;283.75
10486800;283.75
10490400;283.75
10494000;283.75
10497600;283.75
10501200;283.75
10504800;283.75
10508400;283.75
10512000;283.75
10515600;283.75
10519200;283.75
10522800;283.75
10526400;283.75
10530000;283.75
10533600;283.75
10537200;283.75
10540800;283.75
10544400;283.75
10548000;283.75
10551600;283.75
10555200;283.75
10558800;283.75
10562400;283.75
10566000;283.75
10569600;283.75
10573200;283.75
10576800;283.75
10580400;283.75
10584000;283.75
10587600;283.75
10591200;283.75
10594800;283.75
10598400;283.75
10602000;283.75
10605600;283.75
10609200;283.75
10612800;283.75
10616400;283.65
10620000;283.65
10623600;283.65
10627200;283.65
10630800;283.75
10634400;283.75
10638000;283.75
10641600;283.75
10645200;283.75
10648800;283.75
10652400;283.75
10656000;283.75
10659600;283.75
10663200;283.75
10666800;283.75
10670400;283.75
10674000;283.75
10677600;283.75
10681200;283.75
10684800;283.75
10688400;283.75
10692000;283.75
10695600;283.75
10699200;283.75
10702800;283.75
10706400;283.75
10710000;283.75
10713600;283.75
10717200;283.75
10720800;283.75
10724400;283.75
10728000;283.75
10731600;283.85
10735200;283.85
10738800;283.85
10742400;283.85
10746000;283.85
10749600;283.85
10753200;283.85
10756800;283.85
10760400;283.85
10764000;283.85
10767600;283.85
10771200;283.85
10774800;283.85
10778400;283.85
10782000;283.85
10785600;283.85
10789200;283.85
10792800;283.85
10796400;283.85
10800000;283.85
10803600;283.85
10807200;283.85
10810800;283.85
10814400;283.85
10818000;283.85
10821600;283.85
10825200;283.85
10828800;283.85
10832400;283.85
10836000;283.85
10839600;283.85
10843200;283.85
10846800;283.85
10850400;283.85
10854000;283.85
10857600;283.85
10861200;283.85
10864800;283.85
10868400;283.75
10872000;283.75
10875600;283.75
10879200;283.75
10882800;283.75
10886400;283.75
10890000;283.75
10893600;283.75
10897200;283.85
10900800;283.85
10904400;283.85
10908000;283.85
10911600;283.85
10915200;283.85
10918800;283.85
10922400;283.85
10926000;283.95
10929600;283.95
10933200;283.95
10936800;283.95
10940400;283.95
10944000;283.95
10947600;283.95
10951200;283.95
10954800;283.95
10958400;284.05
10962000;284.05
10965600;284.05
10969200;284.05
10972800;284.05
10976400;284.05
10980000;284.05
10983600;284.05
10987200;284.15
10990800;284.15
10994400;284.15
10998000;284.15
11001600;284.15
11005200;284.15
11008800;284.15
11012400;284.25
11016000;284.25
11019600;284.25
11023200;284.25
11026800;284.25
11030400;284.25
11034000;284.25
11037600;284.25
11041200;284.35
11044800;284.35
11048400;284.35
11052000;284.35
11055600;284.35
11059200;284.35
11062800;284.35
11066400;284.35
11070000;284.35
11073600;284.35
11077200;284.35
11080800;284.35
11084400;284.35
11088000;284.35
11091600;284.35
11095200;284.35
11098800;284.35
11102400;284.35
11106000;284.35
11109600;284.35
11113200;284.35
11116800;284.35
11120400;284.35
11124000;284.35
11127600;284.35
11131200;284.35
11134800;284.35
11138400;284.35
11142000;284.35
11145600;284.35
11149200;284.35
11152800;284.35
11156400;284.35
11160000;284.35
11163600;284.35
11167200;284.35
11170800;284.35
11174400;284.35
11178000;284.35
11181600;284.35
11185200;284.35
11188800;284.35
11192400;284.35
11196000;284.35
11199600;284.35
11203200;284.35
11206800;284.35
11210400;284.35
11214000;284.35
11217600;284.35
11221200;284.35
11224800;284.35
11228400;284.35
11232000;284.35
11235600;284.35
11239200;284.45
11242800;284.45
11246400;284.45
11250000;284.45
11253600;284.45
11257200;284.45
11260800;284.55
11264400;284.55
11268000;284.55
11271600;284.55
11275200;284.55
11278800;284.55
11282400;284.65
11286000;284.65
11289600;284.65
11293200;284.65
11296800;284.65
11300400;284.65
11304000;284.65
11307600;284.65
11311200;284.75
11314800;284.75
11318400;284.75
11322000;284.75
11325600;284.75
11329200;284.75
11332800;284.75
11336400;284.85
11340000;284.85
11343600;284.85
11347200;284.85
11350800;284.95
11354400;284.95
11358000;284.95
11361600;284.95
11365200;284.95
11368800;285.05
11372400;285.05
11376000;285.05
11379600;285.05
11383200;285.05
11386800;285.15
11390400;285.15
11394000;285.15
11397600;285.15
11401200;285.15
11404800;285.15
11408400;285.25
11412000;285.25
11415600;285.25
11419200;285.25
11422800;285.25
11426400;285.35
11430000;285.35
11433600;285.35
11437200;285.35
11440800;285.45
11444400;285.45
11448000;285.45
11451600;285.45
11455200;285.55
11458800;285.55
11462400;285.55
11466000;285.55
11469600;285.55
11473200;285.65
11476800;285.65
11480400;285.65
11484000;285.65
11487600;285.65
11491200;285.65
11494800;285.75
11498400;285.75
11502000;285.75
11505600;285.75
11509200;285.85
11512800;285.85
11516400;285.85
11520000;285.85
11523600;285.95
11527200;285.95
11530800;285.95
11534400;285.95
11538000;286.05
11541600;286.05
11545200;286.05
11548800;286.05
11552400;286.15
11556000;286.15
11559600;286.15
11563200;286.15
11566800;286.15
11570400;286.15
11574000;286.25
11577600;286.25
11581200;286.25
11584800;286.25
11588400;286.25
11592000;286.25
11595600;286.35
11599200;286.35
11602800;286.35
11606400;286.35
11610000;286.35
11613600;286.45
11617200;286.45
11620800;286.45
11624400;286.45
11628000;286.45
11631600;286.45
11635200;286.45
11638800;286.45
11642400;286.55
11646000;286.55
11649600;286.55
11653200;286.55
11656800;286.55
11660400;286.55
11664000;286.55
11667600;286.55
11671200;286.55
11674800;286.65
11678400;286.65
11682000;286.65
11685600;286.65
11689200;286.65
11692800;286.75
11696400;286.75
11700000;286.75
11703600;286.75
11707200;286.85
11710800;286.85
11714400;286.85
11718000;286.85
11721600;286.85
11725200;286.95
11728800;286.95
11732400;286.95
11736000;286.95
11739600;286.95
11743200;286.95
11746800;287.05
11750400;287.05
11754000;287.05
11757600;287.05
11761200;287.15
11764800;287.15
11768400;287.15
11772000;287.25
11775600;287.25
11779200;287.25
11782800;287.35
11786400;287.35
11790000;287.35
11793600;287.35
11797200;287.45
11800800;287.45
11804400;287.45
11808000;287.55
11811600;287.55
11815200;287.55
11818800;287.55
11822400;287.65
11826000;287.65
11829600;287.65
11833200;287.65
11836800;287.75
11840400;287.75
11844000;287.75
11847600;287.85
11851200;287.85
11854800;287.85
11858400;287.95
11862000;287.95
11865600;287.95
11869200;288.05
11872800;288.05
11876400;288.05
11880000;288.15
11883600;288.15
11887200;288.15
11890800;288.15
11894400;288.25
11898000;288.25
11901600;288.25
11905200;288.25
11908800;288.35
11912400;288.35
11916000;288.35
11919600;288.35
11923200;288.35
11926800;288.45
11930400;288.45
11934000;288.45
11937600;288.45
11941200;288.45
11944800;288.45
11948400;288.45
11952000;288.55
11955600;288.55
11959200;288.55
11962800;288.55
11966400;288.55
11970000;288.55
11973600;288.55
11977200;288.55
11980800;288.55
11984400;288.55
11988000;288.55
11991600;288.55
11995200;288.55
11998800;288.55
12002400;288.55
12006000;288.55
12009600;288.55
12013200;288.55
12016800;288.55
12020400;288.55
12024000;288.55
12027600;288.55
12031200;288.45
12034800;288.45
12038400;288.45
12042000;288.45
12045600;288.45
12049200;288.45
12052800;288.45
12056400;288.45
12060000;288.35
12063600;288.35
12067200;288.35
12070800;288.35
12074400;288.35
12078000;288.35
12081600;288.25
12085200;288.25
12088800;288.25
12092400;288.25
12096000;288.25
12099600;288.15
12103200;288.15
12106800;288.15
12110400;288.15
12114000;288.15
12117600;288.15
12121200;288.15
12124800;288.15
12128400;288.15
12132000;288.05
12135600;288.05
12139200;288.05
12142800;288.05
12146400;288.05
12150000;288.05
12153600;288.05
12157200;288.05
12160800;287.95
12164400;287.95
12168000;287.95
12171600;287.95
12175200;287.95
12178800;287.95
12182400;287.95
12186000;287.95
12189600;287.95
12193200;287.95
12196800;287.95
12200400;287.95
12204000;287.95
12207600;287.95
12211200;287.95
12214800;287.95
12218400;287.95
12222000;287.95
12225600;287.95
12229200;287.95
12232800;287.95
12236400;287.95
12240000;287.95
12243600;287.95
12247200;287.95
12250800;287.95
12254400;287.95
12258000;287.95
12261600;287.95
12265200;287.95
12268800;287.95
12272400;287.95
12276000;288.05
12279600;288.05
12283200;288.05
12286800;288.05
12290400;288.05
12294000;288.05
12297600;288.15
12301200;288.15
12304800;288.15
12308400;288.15
12312000;288.15
12315600;288.25
12319200;288.25
12322800;288.25
12326400;288.25
12330000;288.25
12333600;288.25
12337200;288.35
12340800;288.35
12344400;288.35
12348000;288.35
12351600;288.35
12355200;288.35
12358800;288.45
12362400;288.45
12366000;288.45
12369600;288.45
12373200;288.45
12376800;288.55
12380400;288.55
12384000;288.55
12387600;288.55
12391200;288.65
12394800;288.65
12398400;288.65
12402000;288.65
12405600;288.65
12409200;288.75
12412800;288.75
12416400;288.75
12420000;288.75
12423600;288.75
