#1	
double	default(8784, 2) # Time [s], Wind Velocity [m/s], data from Hamburg-Fuhlsbuettel (Latitude:53.633; Longitude:9.988) in 2012, station height 11m. Source: WebWerdis
19098000	2.1
19101600	1.5
19105200	1.1
19108800	0.6
19112400	0.4
19116000	1.8
19119600	1.9
19123200	2.7
19126800	2.8
19130400	3.3
19134000	3.4
19137600	4.8
19141200	4.2
19144800	5
19148400	5.6
19152000	5.4
19155600	4.6
19159200	2.8
19162800	3.5
19166400	2.9
19170000	2.4
19173600	1.8
19177200	1.4
19180800	2
19184400	1.1
19188000	1.7
19191600	1.5
19195200	1.6
19198800	1.4
19202400	1.9
19206000	3.2
19209600	3.6
19213200	3.7
19216800	2.6
19220400	2.8
19224000	3.7
19227600	3.6
19231200	5.1
19234800	3.9
19238400	3.6
19242000	5.4
19245600	5.6
19249200	4
19252800	3
19256400	2.9
19260000	2
19263600	1.4
19267200	1.8
19270800	1.8
19274400	1.5
19278000	1.6
19281600	0.7
19285200	0.5
19288800	0.8
19292400	2.2
19296000	2.5
19299600	3.1
19303200	2.7
19306800	2.5
19310400	2.3
19314000	2.4
19317600	2.2
19321200	2.5
19324800	2.3
19328400	2.6
19332000	3.3
19335600	3.8
19339200	3
19342800	2.5
19346400	2.4
19350000	1.8
19353600	0.9
19357200	0.8
19360800	0.7
19364400	1.9
19368000	1.7
19371600	2
19375200	1.9
19378800	3.2
19382400	4.2
19386000	3.8
19389600	4.4
19393200	5.4
19396800	5.5
19400400	6.2
19404000	5.9
19407600	6.1
19411200	5.6
19414800	4.9
19418400	4.2
19422000	4
19425600	2.7
19429200	3
19432800	3.5
19436400	3.5
19440000	2.6
19443600	2.2
19447200	2
19450800	1.3
19454400	1.5
19458000	1.7
19461600	2.1
19465200	3.3
19468800	3.7
19472400	3.5
19476000	4.8
19479600	5.2
19483200	5.5
19486800	5.3
19490400	5.8
19494000	5.7
19497600	5.7
19501200	5.5
19504800	5.2
19508400	3.7
19512000	2.6
19515600	2.7
19519200	4.5
19522800	5.2
19526400	4.4
19530000	3.7
19533600	3
19537200	2.4
19540800	1.7
19544400	2.4
19548000	2.6
19551600	2.8
19555200	3.3
19558800	3.5
19562400	4.1
19566000	4.4
19569600	5
19573200	4.6
19576800	4.6
19580400	4.2
19584000	4.5
19587600	5.4
19591200	5.2
19594800	4.7
19598400	4
19602000	4
19605600	3
19609200	2.7
19612800	3.1
19616400	2.6
19620000	2.6
19623600	2.4
19627200	2
19630800	2.7
19634400	3.1
19638000	3.8
19641600	4.4
19645200	5.1
19648800	5.3
19652400	4.9
19656000	5.2
19659600	5.4
19663200	5.3
19666800	5.6
19670400	5.3
19674000	4.6
19677600	5
19681200	4.2
19684800	3.4
19688400	3.7
19692000	3.6
19695600	3.8
19699200	3.8
19702800	4.8
19706400	5
19710000	3.7
19713600	4
19717200	3.3
19720800	2.5
19724400	2.2
19728000	2.6
19731600	1.3
19735200	1.7
19738800	1.9
19742400	1.8
19746000	3.2
19749600	5.1
19753200	5.5
19756800	4.6
19760400	4.1
19764000	2.7
19767600	1
19771200	0.9
19774800	0.6
19778400	0.6
19782000	0.6
19785600	0.6
19789200	0.5
19792800	1
19796400	1
19800000	1.1
19803600	1.3
19807200	1.5
19810800	1.5
19814400	2.8
19818000	3.8
19821600	4.6
19825200	3.5
19828800	2.7
19832400	3
19836000	2.6
19839600	2.3
19843200	2.2
19846800	1.8
19850400	2.1
19854000	2.5
19857600	2.5
19861200	2.9
19864800	2.6
19868400	3
19872000	2.4
19875600	2.7
19879200	1.7
19882800	2.3
19886400	2
19890000	2.3
19893600	2.5
19897200	2.8
19900800	2.7
19904400	3.2
19908000	3.6
19911600	4.7
19915200	5
19918800	4.8
19922400	4.6
19926000	5.5
19929600	5.5
19933200	5.8
19936800	5.1
19940400	4.4
19944000	4.9
19947600	4.6
19951200	3.7
19954800	3.7
19958400	2.6
19962000	2.4
19965600	2.7
19969200	2.5
19972800	2.3
19976400	2.3
19980000	2.3
19983600	2.3
19987200	2.1
19990800	1.8
19994400	1.6
19998000	1.5
20001600	3.3
20005200	2.6
20008800	4.4
20012400	3.9
20016000	3.9
20019600	4.3
20023200	3.1
20026800	0.9
20030400	0.5
20034000	1.1
20037600	1.2
20041200	2.8
20044800	1.7
20048400	0.8
20052000	1.7
20055600	1.5
20059200	2.7
20062800	2
20066400	1.3
20070000	1.6
20073600	2.1
20077200	1.9
20080800	2.9
20084400	4.2
20088000	4.4
20091600	5.5
20095200	5.2
20098800	5.7
20102400	5.7
20106000	5.8
20109600	5.2
20113200	4.9
20116800	4.9
20120400	4.5
20124000	2.9
20127600	1.9
20131200	2.3
20134800	2
20138400	1.9
20142000	1.6
20145600	1.9
20149200	1.9
20152800	1.4
20156400	1.8
20160000	2.4
20163600	1.9
20167200	1.9
20170800	2
20174400	2
20178000	2
20181600	1.8
20185200	1.5
20188800	2.4
20192400	2.2
20196000	2.5
20199600	2.1
20203200	2.4
20206800	2
20210400	2.5
20214000	2.4
20217600	3.5
20221200	2.3
20224800	1.5
20228400	1
20232000	1.3
20235600	3.2
20239200	3.6
20242800	4.3
20246400	4.8
20250000	5.5
20253600	6.1
20257200	7
20260800	5.4
20264400	6.9
20268000	5.8
20271600	5.6
20275200	5.4
20278800	4.4
20282400	5.3
20286000	3.4
20289600	2.3
20293200	2
20296800	2.1
20300400	2.5
20304000	2.9
20307600	3.1
20311200	3.1
20314800	2.4
20318400	2.8
20322000	3.2
20325600	3.7
20329200	4.7
20332800	4.9
20336400	5.3
20340000	5.7
20343600	5.6
20347200	4.9
20350800	4.5
20354400	5.1
20358000	3.6
20361600	3.6
20365200	3.9
20368800	2
20372400	0.4
20376000	0.4
20379600	0.5
20383200	0.7
20386800	0.6
20390400	0.5
20394000	0.9
20397600	0.8
20401200	1.1
20404800	1.8
20408400	1.8
20412000	1.5
20415600	1.4
20419200	2.2
20422800	1.5
20426400	1.3
20430000	1.1
20433600	1.7
20437200	1.6
20440800	3.1
20444400	2.1
20448000	1.7
20451600	2
20455200	2.1
20458800	1.9
20462400	2
20466000	2.1
20469600	1.7
20473200	1.6
20476800	1.6
20480400	1.8
20484000	2.5
20487600	3
20491200	2.7
20494800	3.3
20498400	2.8
20502000	3.2
20505600	3
20509200	4.2
20512800	4.5
20516400	4.6
20520000	6
20523600	6.4
20527200	6.4
20530800	5.7
20534400	4.4
20538000	6.2
20541600	5.3
20545200	4.6
20548800	2.9
20552400	2.1
20556000	1.7
20559600	1.9
20563200	2.1
20566800	2.2
20570400	3.4
20574000	3.2
20577600	3.7
20581200	4.7
20584800	6.2
20588400	7.3
20592000	7.2
20595600	7.1
20599200	7.4
20602800	6.5
20606400	5.9
20610000	6.7
20613600	4.8
20617200	6.1
20620800	8.4
20624400	6.9
20628000	5.7
20631600	4.9
20635200	4.7
20638800	3.5
20642400	2.9
20646000	2.6
20649600	2.5
20653200	2.8
20656800	2.4
20660400	2.2
20664000	2.2
20667600	2.4
20671200	2.5
20674800	3.3
20678400	4.4
20682000	5
20685600	5.5
20689200	5.5
20692800	4.8
20696400	3.9
20700000	3.6
20703600	2.4
20707200	2.4
20710800	1.6
20714400	1
20718000	1.5
20721600	2.4
20725200	3
20728800	3.2
20732400	3.1
20736000	2.9
20739600	3.9
20743200	4.3
20746800	4.3
20750400	4.5
20754000	4.5
20757600	4
20761200	4.5
20764800	4.7
20768400	4.5
20772000	4.5
20775600	3.8
20779200	3.6
20782800	3.8
20786400	5.1
20790000	4.3
20793600	3.3
20797200	3.1
20800800	3.4
20804400	1.6
20808000	1.8
20811600	1.7
20815200	0.7
20818800	0.9
20822400	0.9
20826000	1
20829600	0.5
20833200	0.5
20836800	0.2
20840400	0.7
20844000	1.5
20847600	0.5
20851200	0.8
20854800	1.9
20858400	1.7
20862000	2.4
20865600	3.9
20869200	3.6
20872800	4
20876400	4.3
20880000	4.1
20883600	4.8
20887200	3.6
20890800	3.2
20894400	2.9
20898000	2.4
20901600	2.5
20905200	1.8
20908800	2
20912400	1.2
20916000	1.4
20919600	1.2
20923200	1.2
20926800	1.7
20930400	2.2
20934000	2.6
20937600	3.4
20941200	2.4
20944800	3.1
20948400	3.4
20952000	2.9
20955600	3.1
20959200	2.8
20962800	2.7
20966400	3.5
20970000	3.2
20973600	1.9
20977200	1
20980800	0.5
20984400	0.7
20988000	0.8
20991600	0.8
20995200	0.5
20998800	1
21002400	0.7
21006000	0.5
21009600	0.9
21013200	1
21016800	0.7
21020400	1.5
21024000	2.6
21027600	2.1
21031200	2.7
21034800	3.7
21038400	4.2
21042000	6.1
21045600	7.2
21049200	6.5
21052800	4.4
21056400	5.4
21060000	4.8
21063600	3.7
21067200	2.5
21070800	2.2
21074400	1.6
21078000	1.1
21081600	1.1
21085200	0.7
21088800	0.8
21092400	0.4
21096000	0.7
21099600	1.7
21103200	1.9
21106800	2.7
21110400	2.8
21114000	2.5
21117600	2.5
21121200	2.5
21124800	3.8
21128400	3.4
21132000	3.1
21135600	3.5
21139200	1.3
21142800	2.1
21146400	1.4
21150000	0.9
21153600	1.5
21157200	1
21160800	0.4
21164400	0.7
21168000	1.4
21171600	1.4
21175200	1.3
21178800	1
21182400	1.9
21186000	1.8
21189600	1.3
21193200	2.8
21196800	4.1
21200400	4.7
21204000	5.1
21207600	5.1
21211200	4.8
21214800	5.4
21218400	4.7
21222000	4.5
21225600	3.8
21229200	2.9
21232800	1.7
21236400	1.4
21240000	1.3
21243600	1.3
21247200	0.9
21250800	1.2
21254400	0.9
21258000	2
21261600	1.3
21265200	0.9
21268800	0.5
21272400	1
21276000	1.4
21279600	1.8
21283200	2.1
21286800	2.3
21290400	2.3
21294000	2.1
21297600	2.4
21301200	4.3
21304800	4.1
21308400	4.9
21312000	5
21315600	5.2
21319200	3.4
21322800	1.9
21326400	1.4
21330000	0.9
21333600	1.1
21337200	0.4
21340800	0.6
21344400	0.9
21348000	0.4
21351600	0.6
21355200	0.3
21358800	0.5
21362400	1.3
21366000	1.9
21369600	3.8
21373200	4.8
21376800	4.7
21380400	4.2
21384000	4.7
21387600	4.3
21391200	4.6
21394800	4.3
21398400	4.3
21402000	3.8
21405600	3.1
21409200	2.3
21412800	2.7
21416400	2.5
21420000	2.8
21423600	3.6
21427200	2.6
21430800	2.8
21434400	2.9
21438000	0.8
21441600	0.6
21445200	1
21448800	1.7
21452400	1.6
21456000	2.1
21459600	3.5
21463200	4.5
21466800	4.5
21470400	4.5
21474000	5
21477600	5
21481200	5.8
21484800	5.2
21488400	5.5
21492000	4.9
21495600	3.8
21499200	3.4
21502800	3.5
21506400	3.2
21510000	4.1
21513600	3.1
21517200	2.8
21520800	2.1
21524400	0.7
21528000	0.4
21531600	0.5
21535200	1.1
21538800	1.8
21542400	3
21546000	3.6
21549600	4.7
21553200	4.8
21556800	4.7
21560400	4.9
21564000	4.7
21567600	4.7
21571200	4.4
21574800	4.4
21578400	3.1
21582000	2.2
21585600	2.6
21589200	3.8
21592800	3.7
21596400	4.9
21600000	5.1
21603600	5.3
21607200	5.4
21610800	4.6
21614400	4.7
21618000	5
21621600	4.9
21625200	5.3
21628800	4.9
21632400	5.5
21636000	5.3
21639600	4.8
21643200	5.7
21646800	5
21650400	6.3
21654000	5.6
21657600	5.2
21661200	4.7
21664800	4
21668400	2.8
21672000	1.6
21675600	1.2
21679200	2.1
21682800	1
21686400	1.9
21690000	2.3
21693600	1.8
21697200	3
21700800	2.2
21704400	2.5
21708000	2.2
21711600	2.2
21715200	2.5
21718800	2.2
21722400	3.4
21726000	4.6
21729600	4.7
21733200	6.2
21736800	6.5
21740400	5.7
21744000	4.9
21747600	5
21751200	3.5
21754800	2.1
21758400	0.5
21762000	0.5
21765600	0.5
21769200	0.5
21772800	0.2
21776400	0.5
21780000	1
21783600	0.7
21787200	1.3
21790800	1.6
21794400	1.7
21798000	2.2
21801600	3
21805200	3.4
21808800	4.2
21812400	4.2
21816000	4.6
21819600	5.3
21823200	5.3
21826800	5.2
21830400	4.9
21834000	4.3
21837600	3.6
21841200	3.4
21844800	4.4
21848400	3.5
21852000	3.5
21855600	4.2
21859200	4.1
21862800	3.1
21866400	2.5
21870000	1.5
21873600	1.7
21877200	2.2
21880800	2.1
21884400	2.3
21888000	2.5
21891600	3.6
21895200	4.3
21898800	4.4
21902400	3.9
21906000	4.6
21909600	3.4
21913200	3
21916800	2.9
21920400	2.6
21924000	2.6
21927600	2.4
21931200	1.1
21934800	0.4
21938400	0.6
21942000	1.3
21945600	1.6
21949200	2.4
21952800	2.6
21956400	2.6
21960000	3.1
21963600	2.9
21967200	2.6
21970800	2.8
21974400	3.6
21978000	4.1
21981600	4
21985200	4.8
21988800	3.6
21992400	4.4
21996000	4.2
21999600	3.4
22003200	4.8
22006800	4.2
22010400	3.5
22014000	2
22017600	2.7
22021200	3
22024800	2.4
22028400	2.7
22032000	2.5
22035600	1.3
22039200	2.2
22042800	2.6
22046400	2.7
22050000	3
22053600	2.5
22057200	3
22060800	2.5
22064400	4.1
22068000	4.5
22071600	3.7
22075200	4.4
22078800	4.5
22082400	4.6
22086000	3
22089600	1.2
22093200	2.7
22096800	2.7
22100400	2.4
22104000	2
22107600	2.2
22111200	2.2
22114800	2.4
22118400	2.1
22122000	1.7
22125600	1.8
22129200	2
22132800	2.1
22136400	2
22140000	1.1
22143600	1.6
22147200	2.7
22150800	2
22154400	1.3
22158000	1.8
22161600	2.7
22165200	2.6
22168800	2.8
22172400	3.1
22176000	3
22179600	3.3
22183200	1.8
22186800	1.8
22190400	2.3
22194000	2.1
22197600	2.5
22201200	2.1
22204800	3.1
22208400	4.1
22212000	4.2
22215600	4.7
22219200	5.5
22222800	6.1
22226400	7
22230000	7.2
22233600	8.1
22237200	8.9
22240800	8.7
22244400	9
22248000	9
22251600	8.6
22255200	8.8
22258800	8.9
22262400	6.6
22266000	4.3
22269600	4.1
22273200	3.9
22276800	4
22280400	3.9
22284000	3.8
22287600	3.7
22291200	4.1
22294800	4.1
22298400	4.1
22302000	3.7
22305600	3.4
22309200	3.1
22312800	3.1
22316400	3.8
22320000	3.4
22323600	4.6
22327200	5
22330800	6.1
22334400	5.7
22338000	4.1
22341600	5.4
22345200	5.3
22348800	5.4
22352400	3.5
22356000	3
22359600	2.9
22363200	1.9
22366800	1.9
22370400	2.1
22374000	2.4
22377600	2.4
22381200	2.3
22384800	2.4
22388400	1.9
22392000	2.2
22395600	2.4
22399200	3.4
22402800	4.3
22406400	4.6
22410000	5.4
22413600	5.4
22417200	6.2
22420800	6.5
22424400	6.4
22428000	6.9
22431600	6.2
22435200	5.1
22438800	3.9
22442400	1.7
22446000	1.7
22449600	2.3
22453200	2.3
22456800	1.5
22460400	1.8
22464000	2
22467600	2.8
22471200	2.8
22474800	2.3
22478400	3.4
22482000	3.4
22485600	4.2
22489200	4
22492800	4.6
22496400	4.6
22500000	4.7
22503600	4.5
22507200	4.6
22510800	5.1
22514400	4.2
22518000	4
22521600	3.1
22525200	1.5
22528800	0.9
22532400	1.4
22536000	2.7
22539600	2.7
22543200	3.9
22546800	3.5
22550400	4.1
22554000	3.5
22557600	3.6
22561200	4.7
22564800	4.9
22568400	4.4
22572000	4.3
22575600	4.8
22579200	5.8
22582800	6.4
22586400	7.1
22590000	6.4
22593600	6.8
22597200	5.3
22600800	5.5
22604400	6.2
22608000	4.6
22611600	3.3
22615200	3.4
22618800	3.7
22622400	3.8
22626000	2.9
22629600	3.1
22633200	3.2
22636800	2.7
22640400	2.8
22644000	3
22647600	2.8
22651200	3.2
22654800	3.5
22658400	2.6
22662000	3.9
22665600	4.3
22669200	5
22672800	6
22676400	6.2
22680000	6.9
22683600	6.7
22687200	4.8
22690800	2.3
22694400	2.1
22698000	2
22701600	2.6
22705200	1.9
22708800	2.1
22712400	2.5
22716000	2.8
22719600	2.9
22723200	2.2
22726800	2.3
22730400	2.6
22734000	2.5
22737600	2
22741200	2.3
22744800	2.8
22748400	3.5
22752000	4.2
22755600	4.8
22759200	5.8
22762800	6.5
22766400	6.4
22770000	6
22773600	5.3
22777200	4.9
22780800	5.8
22784400	4.9
22788000	3.5
22791600	2.8
22795200	2.6
22798800	3.3
22802400	3.7
22806000	4
22809600	3.9
22813200	3.8
22816800	3.9
22820400	3.9
22824000	4.5
22827600	4.1
22831200	3.1
22834800	3.5
22838400	4.8
22842000	4.4
22845600	4.2
22849200	5.9
22852800	6.8
22856400	5.8
22860000	6.1
22863600	5.7
22867200	4.5
22870800	4
22874400	2
22878000	1.8
22881600	1.3
22885200	0.9
22888800	0.6
22892400	0.9
22896000	0.9
22899600	1.2
22903200	0.4
22906800	0.9
22910400	0.7
22914000	0.6
22917600	2
22921200	3.4
22924800	4.1
22928400	3.9
22932000	5.8
22935600	6
22939200	7.2
22942800	7.2
22946400	6.5
22950000	6.5
22953600	5.9
22957200	4.3
22960800	4
22964400	2.5
22968000	2.9
22971600	2.3
22975200	2.1
22978800	1.5
22982400	1.8
22986000	1
22989600	1.1
22993200	2.1
22996800	1.4
23000400	1.1
23004000	1.7
23007600	1.7
23011200	1.8
23014800	2.3
23018400	2.5
23022000	2.1
23025600	1.4
23029200	2.6
23032800	1.1
23036400	1.6
23040000	1.6
23043600	0.9
23047200	1.6
23050800	2.3
23054400	2.1
23058000	2.7
23061600	3.6
23065200	3.9
23068800	4.2
23072400	4.5
23076000	5.4
23079600	5.9
23083200	6.6
23086800	6.2
23090400	5.7
23094000	4.8
23097600	7.3
23101200	8.6
23104800	8.2
23108400	5.4
23112000	5.1
23115600	6.5
23119200	4.4
23122800	4.2
23126400	5.2
23130000	5.8
23133600	6.4
23137200	6.9
23140800	4.2
23144400	4.4
23148000	4.9
23151600	4.3
23155200	4.8
23158800	4.2
23162400	5
23166000	4.8
23169600	4.1
23173200	3.8
23176800	4.1
23180400	4.2
23184000	3.9
23187600	4.1
23191200	4.7
23194800	5.1
23198400	6.8
23202000	5.8
23205600	3.9
23209200	1.1
23212800	2.8
23216400	3.5
23220000	3.5
23223600	3.8
23227200	3.7
23230800	3.8
23234400	3.4
23238000	3
23241600	2.7
23245200	2.4
23248800	2.5
23252400	2.8
23256000	3.2
23259600	1.9
23263200	3
23266800	3.2
23270400	3.1
23274000	3.6
23277600	4.1
23281200	4
23284800	3.1
23288400	2.4
23292000	2.4
23295600	3.4
23299200	4
23302800	3.2
23306400	3.3
23310000	3.6
23313600	3.5
23317200	3.4
23320800	2.3
23324400	2.1
23328000	2.3
23331600	2.2
23335200	2.8
23338800	2.3
23342400	3.1
23346000	3.5
23349600	3.6
23353200	5.1
23356800	4.8
23360400	5.7
23364000	6.8
23367600	5.6
23371200	6
23374800	6.4
23378400	6.9
23382000	6.1
23385600	5.4
23389200	4
23392800	3.7
23396400	4
23400000	4.3
23403600	4.4
23407200	4.5
23410800	3.9
23414400	4.1
23418000	2.9
23421600	3.5
23425200	3.8
23428800	4.2
23432400	3.4
23436000	3.3
23439600	4.7
23443200	4.8
23446800	5.6
23450400	7.3
23454000	7.2
23457600	7.1
23461200	7
23464800	6.1
23468400	6
23472000	5.4
23475600	4.5
23479200	4.3
23482800	4.5
23486400	4.8
23490000	4.8
23493600	2.6
23497200	3
23500800	3.5
23504400	4.6
23508000	5.6
23511600	4.8
23515200	5.5
23518800	6
23522400	6.6
23526000	6.1
23529600	5.9
23533200	6.6
23536800	6.4
23540400	7.8
23544000	5.8
23547600	4.3
23551200	5
23554800	3.8
23558400	5.1
23562000	4.3
23565600	3.3
23569200	3.4
23572800	4.6
23576400	5.3
23580000	5.3
23583600	5.2
23587200	4.7
23590800	4.7
23594400	4.1
23598000	3.9
23601600	3.4
23605200	3.4
23608800	3.6
23612400	4.1
23616000	5.1
23619600	5.6
23623200	6
23626800	6.4
23630400	7.2
23634000	5.7
23637600	6.2
23641200	5.7
23644800	5.5
23648400	3.6
23652000	3.9
23655600	3.3
23659200	3.2
23662800	3.2
23666400	2.5
23670000	2.2
23673600	2.2
23677200	1.7
23680800	1.3
23684400	2
23688000	2
23691600	2.4
23695200	2.8
23698800	3.1
23702400	3.5
23706000	4
23709600	5.4
23713200	7.3
23716800	6.4
23720400	5.9
23724000	4.9
23727600	4.7
23731200	4.2
23734800	2.6
23738400	2.9
23742000	2.6
23745600	3.5
23749200	3.4
23752800	2.7
23756400	1.8
23760000	3.8
23763600	4.4
23767200	4.2
23770800	4.2
23774400	3.9
23778000	4
23781600	4.2
23785200	4.3
23788800	4.8
23792400	6
23796000	4.6
23799600	4.4
23803200	5.3
23806800	5.5
23810400	5.6
23814000	5.4
23817600	4.7
23821200	4.1
23824800	3.7
23828400	3.5
23832000	3
23835600	3.3
23839200	3
23842800	3.3
23846400	4.1
23850000	3.7
23853600	3.2
23857200	4.1
23860800	4.7
23864400	4.7
23868000	4.4
23871600	5.3
23875200	6.6
23878800	7.5
23882400	8.4
23886000	7
23889600	7.1
23893200	6.6
23896800	4
23900400	4.4
23904000	4.4
23907600	4.5
23911200	4
23914800	3.7
23918400	4.2
23922000	5
23925600	4.4
23929200	3.5
23932800	4.2
23936400	4.9
23940000	4.4
23943600	4
23947200	4.5
23950800	4.4
23954400	3.9
23958000	4.2
23961600	4
23965200	3.4
23968800	4
23972400	3.6
23976000	2.7
23979600	2.7
23983200	3.8
23986800	4.4
23990400	3.4
23994000	2
23997600	2.8
24001200	3.6
24004800	3.1
24008400	4.3
24012000	3.5
24015600	3.4
24019200	3.1
24022800	3.3
24026400	3.6
24030000	3.9
24033600	4
24037200	4.7
24040800	3.9
24044400	4.1
24048000	4.8
24051600	4.3
24055200	5.4
24058800	5.8
24062400	6.5
24066000	7.4
24069600	10.8
24073200	10
24076800	8.6
24080400	7.5
24084000	5.5
24087600	6
24091200	5.9
24094800	5.8
24098400	5.7
24102000	4.7
24105600	5.3
24109200	5.3
24112800	5.2
24116400	4.5
24120000	4.3
24123600	5.2
24127200	4.2
24130800	3.5
24134400	2.5
24138000	1.8
24141600	2.1
24145200	2.6
24148800	3.3
24152400	3.7
24156000	5.2
24159600	5
24163200	4.1
24166800	3.2
24170400	2.2
24174000	2.3
24177600	2.4
24181200	2.6
24184800	2.8
24188400	1.9
24192000	2.8
24195600	3.1
24199200	2.9
24202800	2.9
24206400	2.8
24210000	2.6
24213600	2.5
24217200	2.6
24220800	3
24224400	3.5
24228000	5.2
24231600	5.2
24235200	5.7
24238800	6.1
24242400	6
24246000	7.1
24249600	7.7
24253200	6.3
24256800	3.9
24260400	2.7
24264000	2.9
24267600	3.5
24271200	4
24274800	3.6
24278400	3.4
24282000	3.2
24285600	3.2
24289200	3.2
24292800	3.5
24296400	3.7
24300000	3.2
24303600	3.9
24307200	3.1
24310800	3.9
24314400	4.7
24318000	4.8
24321600	5
24325200	4.7
24328800	4.1
24332400	3.9
24336000	3.7
24339600	2.5
24343200	2.4
24346800	2
24350400	2.2
24354000	2.6
24357600	3.2
24361200	2.8
24364800	2.2
24368400	2
24372000	3.2
24375600	2.4
24379200	2.4
24382800	2.5
24386400	2.5
24390000	2.6
24393600	3.6
24397200	4.5
24400800	6
24404400	6.5
24408000	7.1
24411600	8.2
24415200	7
24418800	6.8
24422400	6
24426000	5.2
24429600	3.9
24433200	3.2
24436800	3.1
24440400	2.9
24444000	2.7
24447600	2.8
24451200	2.5
24454800	2.4
24458400	2.7
24462000	2.8
24465600	3
24469200	2.8
24472800	2.8
24476400	4
24480000	3
24483600	2.7
24487200	3.7
24490800	4.7
24494400	5.5
24498000	5.6
24501600	5.5
24505200	4.4
24508800	4.1
24512400	3.7
24516000	3.4
24519600	2.7
24523200	2.1
24526800	1.7
24530400	1.2
24534000	0.6
24537600	0.4
24541200	1
24544800	0.8
24548400	1.1
24552000	1.2
24555600	1.9
24559200	0.8
24562800	0.8
24566400	1.3
24570000	2.1
24573600	2.1
24577200	1.4
24580800	1.7
24584400	2.4
24588000	2
24591600	2
24595200	1.7
24598800	1.8
24602400	2.3
24606000	2.5
24609600	2.7
24613200	2.4
24616800	2.3
24620400	2.8
24624000	3
24627600	3.1
24631200	3.7
24634800	3.3
24638400	4
24642000	4.9
24645600	4.7
24649200	5
24652800	5.5
24656400	6.5
24660000	7
24663600	6.8
24667200	6.8
24670800	5.8
24674400	4
24678000	4.6
24681600	4.9
24685200	4.9
24688800	4.8
24692400	4.7
24696000	4.4
24699600	4.7
24703200	5.6
24706800	5.6
24710400	5.8
24714000	7.4
24717600	6.1
24721200	6
24724800	6.1
24728400	5.1
24732000	5
24735600	5.1
24739200	5.9
24742800	5.8
24746400	4.7
24750000	4.9
24753600	4.4
24757200	4.7
24760800	4.7
24764400	4.7
24768000	4.4
24771600	3.6
24775200	3.3
24778800	3.9
24782400	4.2
24786000	4.9
24789600	4.9
24793200	5.1
24796800	4.3
24800400	3.5
24804000	3.1
24807600	3.8
24811200	3.9
24814800	4.2
24818400	4.8
24822000	4.9
24825600	5.4
24829200	5.8
24832800	5.8
24836400	5.8
24840000	5.9
24843600	5.5
24847200	5
24850800	5.4
24854400	4
24858000	3.2
24861600	3.5
24865200	3.4
24868800	3.2
24872400	2.8
24876000	2.3
24879600	2.6
24883200	3
24886800	3.2
24890400	3.4
24894000	2.4
24897600	1.8
24901200	1.3
24904800	2.6
24908400	1.9
24912000	1.6
24915600	2.8
24919200	2.9
24922800	4.1
24926400	6.2
24930000	4.9
24933600	4
24937200	4.5
24940800	3.8
24944400	3.6
24948000	2.8
24951600	2.5
24955200	2.3
24958800	4
24962400	4
24966000	4.2
24969600	4.9
24973200	4.5
24976800	4.3
24980400	3.7
24984000	4
24987600	5.4
24991200	5
24994800	5.6
24998400	5.4
25002000	5.6
25005600	6.4
25009200	6.7
25012800	6.8
25016400	7.2
25020000	6.8
25023600	6.3
25027200	6.7
25030800	7
25034400	6.5
25038000	6.9
25041600	6.6
25045200	6.8
25048800	6.5
25052400	6.5
25056000	5.8
25059600	5.8
25063200	6.1
25066800	5.2
25070400	5.2
25074000	4.5
25077600	3.8
25081200	2.8
25084800	4.7
25088400	5
25092000	5.8
25095600	7
25099200	7
25102800	6.9
25106400	6.8
25110000	6.6
25113600	6.1
25117200	5
25120800	4.7
25124400	4.4
25128000	3.9
25131600	4.1
25135200	3.1
25138800	2.9
25142400	3.4
25146000	3.7
25149600	3.3
25153200	3.3
25156800	4.2
25160400	3.8
25164000	3.6
25167600	4.3
25171200	5.2
25174800	4.7
25178400	4.6
25182000	4
25185600	3.4
25189200	4.4
25192800	4.4
25196400	5.1
25200000	3.6
25203600	3.9
25207200	3.7
25210800	3.9
25214400	3.9
25218000	2.6
25221600	3
25225200	2.6
25228800	2.8
25232400	2.8
25236000	2.5
25239600	2.6
25243200	2.9
25246800	2.6
25250400	2.4
25254000	2.1
25257600	2.3
25261200	3.3
25264800	4.2
25268400	3.2
25272000	2.7
25275600	3.4
25279200	3.3
25282800	3.4
25286400	2.7
25290000	1.1
25293600	0.6
25297200	1.3
25300800	1.4
25304400	1.6
25308000	1.4
25311600	1.1
25315200	0.8
25318800	1.8
25322400	2.2
25326000	2
25329600	1.7
25333200	1.8
25336800	2
25340400	2
25344000	1.7
25347600	2
25351200	3.7
25354800	4
25358400	3.6
25362000	3.9
25365600	2.9
25369200	2.9
25372800	2
25376400	4
25380000	2.1
25383600	1
25387200	0.8
25390800	0.7
25394400	0.9
25398000	0.7
25401600	0.6
25405200	0.6
25408800	1.1
25412400	1.3
25416000	1.3
25419600	1.7
25423200	1
25426800	2
25430400	2.1
25434000	2.9
25437600	3.5
25441200	3.2
25444800	3
25448400	3.4
25452000	3.9
25455600	5.2
25459200	5.1
25462800	4.9
25466400	4.8
25470000	4.4
25473600	4.8
25477200	4.4
25480800	3.4
25484400	3.2
25488000	3.5
25491600	4.3
25495200	4
25498800	3.6
25502400	4
25506000	4.4
25509600	5.1
25513200	4.5
25516800	4.6
25520400	4.7
