#1	
#SLP with Hamburg TMY, scaled to 35 MWh yearly demand
double default(8761,2)	
3600000	8146.00808
3603600	8219.56121
3607200	8568.938525
3610800	8863.15101
3614400	9047.0338
3618000	9028.645535
3621600	8826.374445
3625200	8072.454985
3628800	6969.158175
3632400	5111.94187
3636000	4367.97725
3639600	4646.78431
3643200	4721.132885
3646800	5092.87562
3650400	6301.039535
3654000	9405.091465
3657600	9367.917195
3661200	9107.69727
3664800	9014.761595
3668400	8828.89021
3672000	8587.25742
3675600	8289.863225
3679200	8215.514685
3682800	8196.92755
3686400	8234.10182
3690000	8308.45036
3693600	8661.605995
3697200	8959.00019
3700800	9144.87154
3704400	9126.284405
3708000	8921.82592
3711600	8159.75328
3715200	7044.52504
3718800	5167.22416
3722400	4488.096375
3726000	4774.570605
3729600	4850.96374
3733200	5232.92938
3736800	6474.317745
3740400	9663.730895
3744000	9625.534345
3747600	9358.15839
3751200	9262.66698
3754800	9071.684125
3758400	8823.40648
3762000	8517.83394
3765600	8441.440805
3769200	8422.34253
3772800	8460.539115
3776400	8536.93225
3780000	8899.799615
3783600	9205.37212
3787200	9396.35494
3790800	9377.256665
3794400	9167.17557
3798000	8384.14598
3801600	7238.249025
3805200	5309.322515
3808800	4325.447595
3812400	4601.539985
3816000	4675.16462
3819600	5043.28783
3823200	6239.688245
3826800	9313.51694
3830400	9276.704605
3834000	9019.0184
3837600	8926.98758
3841200	8742.925975
3844800	8503.64592
3848400	8209.147345
3852000	8135.52271
3855600	8117.11656
3859200	8153.92886
3862800	8227.553495
3866400	8577.270555
3870000	8871.769095
3873600	9055.8307
3877200	9037.42455
3880800	8834.956795
3884400	8080.304225
3888000	6975.93463
3891600	5116.912465
3895200	3616.391765
3898800	3847.22527
3902400	3908.78089
3906000	4216.55892
3909600	5216.8375
3913200	7786.78397
3916800	7756.006195
3920400	7540.56156
3924000	7463.61707
3927600	7309.728055
3931200	7109.672325
3934800	6863.449915
3938400	6801.894295
3942000	6786.50539
3945600	6817.2832
3949200	6878.83882
3952800	7171.227945
3956400	7417.450355
3960000	7571.33937
3963600	7555.950465
3967200	7386.672545
3970800	6755.727615
3974400	5832.393525
3978000	4278.114505
3981600	3633.64848
3985200	3746.319745
3988800	3802.655395
3992400	4098.41747
3996000	4943.45201
3999600	7182.79352
4003200	7112.373975
4006800	6732.108425
4010400	6858.86362
4014000	6746.192355
4017600	6534.93372
4021200	6365.926805
4024800	6309.591155
4028400	6168.752065
4032000	6154.66817
4035600	6211.00382
4039200	6464.514175
4042800	6661.68888
4046400	6746.192355
4050000	6703.940635
4053600	6492.682
4057200	5957.493465
4060800	5309.63363
4064400	3901.242765
4068000	3742.431595
4071600	3858.475985
4075200	3916.49818
4078800	4221.114695
4082400	5091.447655
4086000	7397.829915
4089600	7325.302145
4093200	6933.652355
4096800	7064.202285
4100400	6948.157895
4104000	6730.574655
4107600	6556.50807
4111200	6498.485875
4114800	6353.43037
4118400	6338.92483
4122000	6396.947025
4125600	6658.04692
4129200	6861.124585
4132800	6948.157895
4136400	6904.64124
4140000	6687.058
4143600	6135.847165
4147200	5468.591905
4150800	4018.03703
4154400	3672.006835
4158000	3785.867505
4161600	3842.79784
4165200	4141.682125
4168800	4995.637185
4172400	7258.61815
4176000	7187.455205
4179600	6803.175435
4183200	6931.26868
4186800	6817.40801
4190400	6603.919245
4194000	6433.12824
4197600	6376.197905
4201200	6233.87205
4204800	6219.639475
4208400	6276.56981
4212000	6532.756335
4215600	6732.012525
4219200	6817.40801
4222800	6774.71025
4226400	6561.221485
4230000	6020.383285
4233600	5365.68438
4237200	3942.425935
4240800	3782.225335
4244400	3899.50365
4248000	3958.142825
4251600	4265.998345
4255200	5145.585655
4258800	7476.49196
4262400	7403.193035
4266000	7007.378735
4269600	7139.316835
4273200	7022.03852
4276800	6802.14171
4280400	6626.224255
4284000	6567.585115
4287600	6420.98723
4291200	6406.327445
4294800	6464.966585
4298400	6728.842785
4302000	6934.07981
4305600	7022.03852
4309200	6978.059165
4312800	6758.162355
4316400	6201.090385
4320000	5526.740135
4323600	4060.76132
4327200	4460.336055
4330800	4598.64104
4334400	4667.793515
4338000	5030.84414
4341600	6068.13158
4345200	8816.943345
4348800	8730.502725
4352400	8263.72337
4356000	8419.316465
4359600	8281.01148
4363200	8021.68962
4366800	7814.232125
4370400	7745.07965
4374000	7572.198375
4377600	7554.910265
4381200	7624.062775
4384800	7935.249
4388400	8177.28275
4392000	8281.01148
4395600	8229.147115
4399200	7969.825255
4402800	7312.876515
4406400	6517.622825
4410000	4788.81039
4413600	4520.89288
4417200	4661.07558
4420800	4731.166965
4424400	5099.146605
4428000	6150.51703
4431600	8936.6487
4435200	8849.034495
4438800	8375.917795
4442400	8533.62335
4446000	8393.440615
4449600	8130.598035
4453200	7920.32395
4456800	7850.232565
4460400	7675.004155
4464000	7657.481335
4467600	7727.572685
4471200	8042.98383
4474800	8288.30359
4478400	8393.440615
4482000	8340.87212
4485600	8078.029505
4489200	7412.161575
4492800	6606.11091
4496400	4853.826845
4500000	4418.319535
4503600	4700.33991
4507200	4775.545355
4510800	5151.572545
4514400	6373.66093
4518000	9513.488005
4521600	9475.885265
4525200	9212.666225
4528800	9118.659445
4532400	8930.64585
4536000	8686.22818
4539600	8385.4064
4543200	8310.20099
4546800	8291.39962
4550400	8329.002325
4554000	8404.20777
4557600	8761.433625
4561200	9062.25537
4564800	9250.268965
4568400	9231.467595
4572000	9024.65263
4575600	8253.79688
4579200	7125.71531
4582800	5226.77799
4586400	5070.25337
4590000	5227.4705
4593600	5306.0791
4597200	5718.774145
4600800	6897.90283
4604400	10022.59384
4608000	9924.333125
4611600	9393.725215
4615200	9570.59453
4618800	9413.377365
4622400	9118.595185
4626000	8882.769455
4629600	8804.160855
4633200	8607.639425
4636800	8587.987275
4640400	8666.59584
4644000	9020.33447
4647600	9295.4645
4651200	9413.377365
4654800	9354.420915
4658400	9059.63877
4662000	8312.857245
4665600	7408.85859
4669200	5443.644115
4672800	5069.74734
4676400	5226.948825
4680000	5305.54955
4683600	5718.2034
4687200	6897.214415
4690800	10021.59361
4694400	9923.342695
4698000	9392.78774
4701600	9569.63938
4705200	9412.437895
4708800	9117.68515
4712400	8881.88294
4716000	8803.282215
4719600	8606.780385
4723200	8587.130195
4726800	8665.73092
4730400	9019.434235
4734000	9294.536825
4737600	9412.437895
4741200	9353.48736
4744800	9058.734615
4748400	8312.02764
4752000	7408.11918
4755600	5443.100845
4759200	5297.128235
4762800	5461.380295
4766400	5543.50629
4770000	5974.667895
4773600	7206.558205
4777200	10471.06746
4780800	10368.40994
4784400	9814.059325
4788000	9998.84284
4791600	9834.590815
4795200	9526.618255
4798800	9280.2402
4802400	9198.11417
4806000	8992.79913
4809600	8972.267605
4813200	9054.393635
4816800	9423.960735
4820400	9711.40177
4824000	9834.590815
4827600	9772.99631
4831200	9465.023715
4834800	8684.826535
4838400	7740.37733
4842000	5687.226825
4845600	5177.737005
4849200	5338.286975
4852800	5418.56196
4856400	5840.005675
4860000	7044.130555
4863600	10235.06148
4867200	10134.71774
4870800	9592.861565
4874400	9773.48029
4878000	9612.930285
4881600	9311.899065
4885200	9071.07411
4888800	8990.799125
4892400	8790.111645
4896000	8770.04289
4899600	8850.317875
4903200	9211.555325
4906800	9492.517825
4910400	9612.930285
4914000	9552.724055
4917600	9251.692835
4921200	8489.080425
4924800	7565.91801
4928400	5559.04321
4932000	4819.64511
4935600	5127.28202
4939200	5209.318555
4942800	5619.50109
4946400	6952.594425
4950000	10377.61883
4953600	10336.60058
4957200	10049.47279
4960800	9946.92713
4964400	9741.835845
4968000	9475.217185
4971600	9147.07115
4975200	9065.034615
4978800	9044.52549
4982400	9085.543775
4986000	9167.580275
4989600	9557.25372
4993200	9885.399755
4996800	10090.49104
5000400	10069.98192
5004000	9844.381505
5007600	9003.50724
5011200	7772.959565
5014800	5701.537625
5018400	4242.403025
5022000	4513.194735
5025600	4585.405825
5029200	4946.461415
5032800	6119.89203
5036400	9134.706105
5040000	9098.60056
5043600	8845.861675
5047200	8755.59776
5050800	8575.069965
5054400	8340.383835
5058000	8051.539405
5061600	7979.32828
