#1
#SLP with Hamburg TMY, scaled to 10 MWh yearly demand	
double default(8761,2)	
10159200	1205.34641
10162800	1199.66082
10166400	1230.9316
10170000	1284.94476
10173600	1358.85751
10177200	1446.98426
10180800	1486.78343
10184400	1498.15462
10188000	1432.77026
10191600	1250.83118
10195200	855.68224
10198800	619.73
10202400	943.22974
10206000	971.93673
10209600	996.54272
10213200	1074.4617
10216800	1279.51165
10220400	1841.34849
10224000	2366.27634
10227600	2202.23639
10231200	2091.50942
10234800	2001.28745
10238400	1906.96447
10242000	1837.24749
10245600	1796.2375
10249200	1792.1365
10252800	1829.04549
10256400	1878.25748
10260000	1972.58045
10263600	2054.60043
10267200	2075.10543
10270800	2071.00443
10274400	1988.98445
10278000	1763.42951
10281600	1267.20865
10285200	1008.84572
10288800	756.18886
10292400	802.48614
10296000	837.2091
10299600	960.6685
10303200	1257.7427
10306800	1855.74919
10310400	2388.16788
10314000	2229.98552
10317600	2033.22209
10321200	1875.03973
10324800	1743.86411
10328400	1658.98577
10332000	1635.83713
10335600	1628.12092
10339200	1670.56009
10342800	1743.86411
10346400	1844.17488
10350000	1963.77618
10353600	2017.78967
10357200	2033.22209
10360800	1944.48564
10364400	1697.56683
10368000	1161.29004
10371600	841.0672
10375200	559.27773
10378800	593.51923
10382400	619.20035
10386000	710.511
10389600	930.22725
10393200	1372.51321
10396800	1766.29039
10400400	1649.29862
10404000	1503.77227
10407600	1386.7805
10411200	1289.76294
10414800	1226.98686
10418400	1209.86612
10422000	1204.1592
10425600	1235.54724
10429200	1289.76294
10432800	1363.95284
10436400	1452.41003
10440000	1492.35844
10443600	1503.77227
10447200	1438.14274
10450800	1255.52144
10454400	858.89081
10458000	622.05381
10461600	354.78443
10465200	376.50592
10468800	392.79705
10472400	450.72103
10476000	590.10063
10479600	870.66995
10483200	1120.46715
10486800	1046.25204
10490400	953.93568
10494000	879.72057
10497600	818.17633
10501200	778.35359
10504800	767.49285
10508400	763.8726
10512000	783.78397
10515600	818.17633
10519200	865.23958
10522800	921.35344
10526400	946.69518
10530000	953.93568
10533600	912.30282
10537200	796.45484
10540800	544.84752
10544400	394.60717
10548000	151.88756
10551600	161.1868
10555200	168.16123
10558800	192.9592
10562400	252.62931
10566000	372.74448
10569600	479.68572
10573200	447.91332
10576800	408.39156
10580400	376.61916
10584000	350.27132
10587600	333.22271
10591200	328.5731
10594800	327.02322
10598400	335.54752
10602000	350.27132
10605600	370.41967
10609200	394.4427
10612800	405.29181
10616400	408.39156
10620000	390.56802
10623600	340.97208
10627200	233.2559
10630800	168.93617
10634400	144.8803
10638000	153.75052
10641600	160.40319
10645200	184.05712
10648800	240.97438
10652400	355.54809
10656000	457.55565
10659600	427.24905
10663200	389.55061
10666800	359.24401
10670400	334.11172
10674000	317.84964
10677600	313.41453
10681200	311.93616
10684800	320.0672
10688400	334.11172
10692000	353.33053
10695600	376.24527
10699200	386.59387
10702800	389.55061
10706400	372.54935
10710000	325.24149
10713600	222.49475
10717200	161.14238
10720800	176.34441
10724400	187.14101
10728000	195.23845
10731600	224.02938
10735200	293.30754
10738800	432.76358
10742400	556.92443
10746000	520.03606
10749600	474.15053
10753200	437.26216
10756800	406.6718
10760400	386.87804
10764000	381.47974
10767600	379.68031
10771200	389.57719
10774800	406.6718
10778400	430.06443
10782000	457.95563
10785600	470.55166
10789200	474.15053
10792800	453.45705
10796400	395.8752
10800000	270.81463
10803600	196.13817
10807200	132.46414
10810800	144.59114
10814400	155.78529
10818000	186.56921
10821600	277.98812
10825200	503.73687
10828800	638.99955
10832400	633.40247
10836000	539.18502
10839600	491.60987
10843200	445.90042
10846800	405.78803
10850400	387.13111
10854000	375.00411
10857600	372.20558
10861200	386.19827
10864800	411.38511
10868400	444.96757
10872000	480.41572
10875600	514.93102
10879200	499.07264
10882800	442.16903
10886400	293.84651
10890000	165.11375
10893600	120.48837
10897200	131.51899
10900800	141.70111
10904400	169.70193
10908000	252.85587
10911600	458.19521
10915200	581.22911
10918800	576.13805
10922400	490.43857
10926000	447.16458
10929600	405.58761
10933200	369.10169
10936800	352.1315
10940400	341.10088
10944000	338.55535
10947600	351.28299
10951200	374.19275
10954800	404.7391
10958400	436.98247
10962000	468.37732
10965600	453.95266
10969200	402.19357
10972800	267.28054
10976400	150.18621
10980000	121.72325
10983600	132.86693
10987200	143.1534
10990800	171.4412
10994400	255.44738
10998000	462.89123
11001600	587.1861
11005200	582.04286
11008800	495.46506
11012400	451.74755
11016000	409.74446
11019600	372.8846
11023200	355.74048
11026800	344.59681
11030400	342.02519
11034000	354.88328
11037600	378.02784
11041200	408.88725
11044800	441.46108
11048400	473.1777
11052000	458.6052
11055600	406.31564
11059200	270.01988
11062800	151.72546
11066400	111.5795
11070000	121.79452
11073600	131.22377
11077200	157.15422
11080800	234.15979
11084400	424.31639
11088000	538.2532
11091600	533.53857
11095200	454.17569
11098800	414.10137
11102400	375.59858
11106000	341.81043
11109600	326.095
11113200	315.87998
11116800	313.52267
11120400	325.30923
11124000	346.52505
11127600	374.81281
11131200	404.67211
11134800	433.74565
11138400	420.38754
11142000	372.4555
11145600	247.5179
11149200	139.08148
11152800	141.623
11156400	154.58848
11160000	166.55662
11163600	199.46901
11167200	297.20882
11170800	538.56632
11174400	683.18135
11178000	677.19728
11181600	576.46543
11185200	525.60083
11188800	476.73093
11192400	433.84509
11196000	413.89819
11199600	400.9327
11203200	397.94067
11206800	412.90085
11210400	439.82916
11214000	475.73358
11217600	513.63269
11221200	550.53446
11224800	533.57959
11228400	472.74155
11232000	314.16369
11235600	176.53007
11239200	136.66305
11242800	149.17446
11246400	160.72345
11250000	192.48317
11253600	286.79993
11257200	519.70457
11260800	659.25487
11264400	653.48037
11268000	556.27637
11271600	507.19316
11275200	460.03478
11278800	418.6509
11282400	399.40258
11286000	386.89118
11289600	384.00393
11293200	398.44017
11296800	424.4254
11300400	459.07237
11304000	495.64417
11307600	531.25356
11311200	514.89249
11314800	456.18512
11318400	303.161
11322000	170.34761
11325600	144.83636
11329200	153.70389
11332800	160.35454
11336400	184.0013
11340000	240.90129
11343600	355.44025
11347200	457.41688
11350800	427.11947
11354400	389.43246
11358000	359.13506
11361600	334.01038
11365200	317.75324
11368800	313.31948
11372400	311.84155
11376000	319.97012
11379600	334.01038
11383200	353.22337
11386800	376.13116
11390400	386.47662
11394000	389.43246
11397600	372.43636
11401200	325.14285
11404800	222.42727
11408400	161.0935
11412000	190.0851
11415600	207.48726
11419200	223.55079
11422800	267.72549
11426400	398.91098
11430000	722.85883
11433600	916.95981
11437200	908.92805
11440800	773.72667
11444400	705.45667
11448000	639.86393
11451600	582.30295
11455200	555.5304
11458800	538.12824
11462400	534.11236
11466000	554.19177
11469600	590.33471
11473200	638.5253
11476800	689.39314
11480400	738.92236
11484000	716.16569
11487600	634.50942
11491200	421.66765
11494800	236.93706
11498400	220.27039
11502000	240.92074
11505600	256.98212
11509200	371.70628
11512800	663.10565
11516400	1518.94788
11520000	1883.77071
11523600	1736.92378
11527200	1397.34027
11530800	1378.9844
11534400	1177.06988
11538000	1108.23539
11541600	1014.16158
11545200	910.90983
11548800	867.31465
11552400	823.71947
11556000	917.79328
11559600	982.03881
11563200	1046.28434
11566800	1177.06988
11570400	1190.83678
11574000	1014.16158
11577600	708.99531
11581200	337.28903
11584800	255.04759
11588400	278.39701
11592000	299.95033
11595600	359.22195
11599200	535.24071
11602800	969.89927
11606400	1230.33518
11610000	1219.55852
11613600	1038.15144
11617200	946.54984
11620800	858.54046
11624400	781.30774
11628000	745.38555
11631600	722.03612
11635200	716.64779
11638800	743.58944
11642400	792.0844
11646000	856.74435
11649600	924.99652
11653200	991.45258
11656800	960.91872
11660400	851.35602
11664000	565.77457
11667600	317.91143
11671200	108.51301
11674800	118.4473
11678400	127.61742
11682000	152.83523
11685600	227.72449
11689200	412.65512
11692800	523.46067
11696400	518.87561
11700000	441.69382
11703600	402.72083
11707200	365.2762
11710800	332.41663
11714400	317.1331
11718000	307.19881
11721600	304.90629
11725200	316.36893
11728800	337.00168
11732400	364.51203
11736000	393.55072
11739600	421.82524
11743200	408.83424
11746800	362.2195
11750400	240.71549
11754000	135.25918
11757600	206.10616
11761200	224.97503
11764800	242.39245
11768400	290.29036
11772000	432.53264
11775600	783.78398
11779200	994.24449
11782800	985.53578
11786400	838.93915
11790000	764.9151
11793600	693.79397
11797200	631.38154
11800800	602.3525
11804400	583.48363
11808000	579.12927
11811600	600.90105
11815200	640.09025
11818800	692.34251
11822400	747.49768
11826000	801.2014
11829600	776.52672
11833200	687.98816
11836800	457.20732
11840400	256.90697
11844000	156.19285
11847600	170.4922
11851200	183.69159
11854800	219.98993
11858400	327.785
11862000	593.97281
11865600	753.46551
11869200	746.86581
11872800	635.7709
11876400	579.67347
11880000	525.77593
11883600	478.4781
11887200	456.47911
11890800	442.17976
11894400	438.87991
11898000	455.37916
11901600	485.0778
11905200	524.67598
11908800	566.47407
11912400	607.17221
11916000	588.47306
11919600	521.37614
11923200	346.48414
11926800	194.69109
11930400	242.6735
11934000	264.89009
11937600	285.39771
11941200	341.79366
11944800	509.27255
11948400	922.84288
11952000	1170.64329
11955600	1160.38948
11959200	987.78368
11962800	900.6263
11966400	816.88685
11970000	743.40121
11973600	709.22185
11977200	687.00526
11980800	681.87835
11984400	707.51288
11988000	753.65502
11991600	815.17788
11995200	880.11868
11998800	943.3505
12002400	914.29804
12006000	810.05098
12009600	538.32502
12013200	302.48739
12016800	302.60831
12020400	330.31189
12024000	355.88442
12027600	426.20889
12031200	635.05125
12034800	1150.76401
12038400	1459.76545
12042000	1446.97919
12045600	1231.7437
12049200	1123.06043
12052800	1018.63925
12056400	927.00434
12060000	884.38345
12063600	856.67987
12067200	850.28674
12070800	882.25241
12074400	939.79061
12078000	1016.50821
12081600	1097.4879
12085200	1176.33654
12088800	1140.10879
12092400	1010.11507
12096000	671.279
12099600	377.19487
12103200	169.16675
12106800	185.02613
12110400	197.3612
12114000	285.46888
12117600	509.26239
12121200	1166.54568
12124800	1446.72811
12128400	1333.95028
12132000	1073.15154
12135600	1059.05431
12139200	903.9848
12142800	851.12019
12146400	778.87189
12150000	699.57498
12153600	666.09406
12157200	632.61314
12160800	704.86144
12164400	754.20174
12168000	803.54204
12171600	903.9848
12175200	914.55772
12178800	778.87189
12182400	544.50546
12186000	259.03658
12189600	116.82001
12193200	127.77189
12196800	136.29001
12200400	197.13377
12204000	351.67691
12207600	805.57133
12211200	999.05448
12214800	921.17447
12218400	741.07695
12222000	731.34195
12225600	624.25694
12229200	587.75068
12232800	537.8588
12236400	483.09942
12240000	459.9788
12243600	436.85817
12247200	486.75005
12250800	520.82255
12254400	554.89506
12258000	624.25694
12261600	631.55819
12265200	537.8588
12268800	376.01441
12272400	178.88064
12276000	303.22934
12279600	330.98977
12283200	356.61478
12286800	427.08357
12290400	636.35453
12294000	1153.12565
12297600	1462.76124
12301200	1449.94874
12304800	1234.27153
12308400	1125.36522
12312000	1020.72974
12315600	928.90677
12319200	886.19842
12322800	858.43798
12326400	852.03173
12330000	884.063
12333600	941.71928
12337200	1018.59433
12340800	1099.7402
12344400	1178.75067
12348000	1142.44856
12351600	1012.18807
12355200	672.65663
12358800	377.96896
12362400	346.95246
12366000	378.71571
12369600	408.03564
12373200	488.66544
12376800	728.1115
12380400	1319.39668
12384000	1673.67912
12387600	1659.01916
12391200	1412.24311
12394800	1287.63342
12398400	1167.91039
12402000	1062.84732
12405600	1013.98078
12409200	982.21753
12412800	974.88755
12416400	1011.53745
12420000	1077.50729
12423600	1165.46707
12427200	1258.3135
12430800	1348.7166
12434400	1307.18004
12438000	1158.13708
12441600	769.64806
12445200	432.46891
12448800	242.54545
12452400	265.28408
12456000	282.96969
12459600	409.29544
12463200	730.16286
12466800	1672.55298
12470400	2074.26887
12474000	1912.57191
12477600	1538.64768
12481200	1518.43556
12484800	1296.10223
12488400	1220.30678
12492000	1116.71966
12495600	1003.02648
12499200	955.0227
12502800	907.01891
12506400	1010.60603
12510000	1081.34845
12513600	1152.09087
12517200	1296.10223
12520800	1311.26132
12524400	1116.71966
12528000	780.69316
12531600	371.39772
12535200	108.09891
12538800	129.71869
12542400	105.69671
12546000	194.57803
12549600	458.8198
12553200	1443.72094
12556800	2255.66383
12560400	1943.3781
12564000	1474.94951
12567600	1410.09017
12571200	1280.37148
12574800	1299.58906
12578400	1251.54511
12582000	1008.92312
12585600	968.08575
12589200	864.79124
12592800	1016.12971
12596400	1196.29455
12600000	1157.85939
12603600	1220.31653
12607200	1263.55609
12610800	1080.98905
12614400	629.37585
12618000	259.43737
12621600	66.67919
12625200	80.01502
12628800	65.19743
12632400	120.02254
12636000	283.0161
12639600	890.53757
12643200	1391.37235
12646800	1198.74359
12650400	909.80045
12654000	869.79294
12657600	789.77792
12661200	801.63199
12664800	771.9968
12668400	622.33907
12672000	597.14916
12675600	533.43349
12679200	626.78435
12682800	737.91633
12686400	714.20817
12690000	752.73392
12693600	779.4056
12697200	666.79186
12700800	388.22104
12704400	160.03005
12708000	184.4224
12711600	201.712
12715200	215.15946
12718800	311.21279
12722400	555.18826
12726000	1271.74611
12729600	1577.1957
12733200	1454.24744
12736800	1169.92958
12740400	1154.56104
12744000	985.50718
12747600	927.87518
12751200	849.11145
12754800	762.66345
12758400	726.16319
12762000	689.66292
12765600	768.42665
12769200	822.21652
12772800	876.00638
12776400	985.50718
12780000	997.03358
12783600	849.11145
12787200	593.60959
12790800	282.39679
12794400	365.38822
12798000	398.83926
12801600	429.71714
12805200	514.6313
12808800	766.80064
12812400	1389.50451
12816000	1762.6122
12819600	1747.17326
12823200	1487.28446
12826800	1356.05348
12830400	1229.96881
12834000	1119.32308
12837600	1067.85995
12841200	1034.40891
12844800	1026.68944
12848400	1065.28679
12852000	1134.76202
12855600	1227.39565
12859200	1325.1756
12862800	1420.38239
12866400	1376.63873
12870000	1219.67618
12873600	810.5443
12877200	455.4487
12880800	443.0363
12884400	483.59596
12888000	521.03564
12891600	623.99478
12895200	929.75223
12898800	1684.78592
12902400	2137.18213
12906000	2118.46229
12909600	1803.34492
12913200	1644.22625
12916800	1491.34753
12920400	1357.18865
12924000	1294.78918
12927600	1254.22951
12931200	1244.86959
12934800	1291.6692
12938400	1375.9085
12942000	1488.22756
12945600	1606.78657
12949200	1722.2256
12952800	1669.18605
12956400	1478.86764
12960000	982.79178
12963600	552.23538
12967200	285.44024
12970800	312.20026
12974400	333.01361
12978000	481.6804
12981600	859.29405
12985200	1968.34831
12988800	2441.10871
12992400	2250.81521
12996000	1810.76151
12999600	1786.97483
13003200	1525.32127
13006800	1436.1212
13010400	1314.21443
13014000	1180.41432
13017600	1123.92094
13021200	1067.42756
13024800	1189.33433
13028400	1272.58773
13032000	1355.84113
13035600	1525.32127
13039200	1543.16129
13042800	1314.21443
13046400	918.76077
13050000	437.08037
13053600	144.04702
13057200	172.85642
13060800	140.84597
13064400	259.28463
13068000	611.39956
13071600	1923.82794
13075200	3005.78109
13078800	2589.64526
13082400	1965.44152
13086000	1879.01331
13089600	1706.15689
13093200	1731.76525
13096800	1667.74435
13100400	1344.43882
13104000	1290.02106
13107600	1152.37614
13111200	1354.04196
13114800	1594.12032
13118400	1542.9036
13122000	1626.13077
13125600	1683.74958
13129200	1440.47017
13132800	838.67374
13136400	345.71284
13140000	102.08551
13143600	122.50261
13147200	99.81694
13150800	183.75391
13154400	433.29626
13158000	1363.40865
13161600	2130.18423
13165200	1835.27054
13168800	1392.90002
13172400	1331.64871
13176000	1209.14611
13179600	1227.29464
13183200	1181.9233
13186800	952.79806
13190400	914.23242
13194000	816.68405
13197600	959.60376
13201200	1129.74627
13204800	1093.4492
13208400	1152.43194
13212000	1193.26614
13215600	1020.85506
13219200	594.3645
13222800	245.00521
13226400	102.08551
13230000	122.50261
13233600	99.81694
13237200	183.75391
13240800	433.29626
13244400	1363.40865
13248000	2130.18423
13251600	1835.27054
13255200	1392.90002
13258800	1331.64871
13262400	1209.14611
13266000	1227.29464
13269600	1181.9233
13273200	952.79806
13276800	914.23242
13280400	816.68405
13284000	959.60376
13287600	1129.74627
13291200	1093.4492
13294800	1152.43194
13298400	1193.26614
13302000	1020.85506
13305600	594.3645
13309200	245.00521
13312800	117.01422
13316400	140.41706
13320000	114.4139
13323600	210.62559
13327200	496.66034
13330800	1562.78988
13334400	2441.69667
13338000	2103.65559
13341600	1596.59399
13345200	1526.38546
13348800	1385.9684
13352400	1406.77092
13356000	1354.7646
13359600	1092.13269
13363200	1047.92732
13366800	936.11374
13370400	1099.93364
13374000	1294.95734
13377600	1253.35228
13381200	1320.9605
13384800	1367.76618
13388400	1170.14217
13392000	681.28278
13395600	280.83412
13399200	126.98673
13402800	152.38407
13406400	124.1648
13410000	228.57611
13413600	538.9881
13417200	1695.97826
13420800	2649.78966
13424400	2282.93912
13428000	1732.66331
13431600	1656.47128
13435200	1504.08721
13438800	1526.66263
13442400	1470.22408
13446000	1185.20943
13449600	1137.23667
13453200	1015.8938
13456800	1193.67522
13460400	1405.31976
13464000	1360.16892
13467600	1433.53903
13471200	1484.33372
13474800	1269.86725
13478400	739.34493
13482000	304.76814
13485600	94.48692
13489200	113.3843
13492800	92.38721
13496400	170.07645
13500000	401.04447
13503600	1261.92527
13507200	1971.627
13510800	1698.6648
13514400	1289.22149
13518000	1232.52934
13521600	1119.14504
13525200	1135.94271
13528800	1093.94853
13532400	881.87789
13536000	846.18283
13539600	755.89534
13543200	888.17702
13546800	1045.65521
13550400	1012.05987
13554000	1066.65231
13557600	1104.44707
13561200	944.86917
13564800	550.12383
13568400	226.7686
13572000	150.76665
13575600	164.90102
13579200	175.89442
13582800	254.41872
13586400	453.87043
13590000	1039.66168
13593600	1289.36894
13597200	1188.85784
13600800	956.42593
13604400	943.86204
13608000	805.65928
13611600	758.5447
13615200	694.15478
13618800	623.48291
13622400	593.64368
13626000	563.80445
13629600	628.19437
13633200	672.16798
13636800	716.14158
13640400	805.65928
13644000	815.08219
13647600	694.15478
13651200	485.28015
13654800	230.86143
13658400	103.82664
13662000	113.56039
13665600	121.13108
13669200	175.20745
13672800	312.56144
13676400	715.9712
13680000	887.93407
13683600	818.71631
13687200	658.65024
13690800	649.99802
13694400	554.8236
13698000	522.37778
13701600	478.03515
13705200	429.36641
13708800	408.81739
13712400	388.26837
13716000	432.61099
13719600	462.89376
13723200	493.17653
13726800	554.8236
13730400	561.31277
13734000	478.03515
13737600	334.19199
13741200	158.98454
13744800	105.23542
13748400	114.86965
13752000	123.76278
13755600	148.2189
13759200	220.84616
13762800	400.19102
13766400	507.64972
13770000	503.20316
13773600	428.35261
13777200	390.55679
13780800	354.24316
13784400	322.3761
13788000	307.55421
13791600	297.91998
13795200	295.6967
13798800	306.81312
13802400	326.82267
13806000	353.50207
13809600	381.66366
13813200	409.08416
13816800	396.48555
13820400	351.27879
13824000	233.44476
13827600	131.17372
13831200	89.30105
13834800	97.4765
13838400	105.02307
13842000	125.77613
13845600	187.40644
13849200	339.59555
13852800	430.78325
13856400	427.00997
13860000	363.49302
13863600	331.42011
13867200	300.60495
13870800	273.56309
13874400	260.98547
13878000	252.81002
13881600	250.92338
13885200	260.35659
13888800	277.33637
13892400	299.97607
13896000	323.87354
13899600	347.14212
13903200	336.45115
13906800	298.08943
13910400	198.09741
13914000	111.31188
13917600	85.99757
13921200	93.87059
13924800	101.13799
13928400	121.12334
13932000	180.47377
13935600	327.03302
13939200	414.84744
13942800	411.21374
13946400	350.04645
13950000	319.16
13953600	289.48478
13957200	263.44326
13960800	251.33093
13964400	243.45791
13968000	241.64106
13971600	250.72531
13975200	267.07696
13978800	288.87916
13982400	311.8926
13986000	334.30042
13989600	324.00493
13993200	287.06231
13996800	190.76926
14000400	107.19415
14004000	68.82591
14007600	75.12688
14011200	80.94315
14014800	96.93791
14018400	144.43748
14022000	261.73235
14025600	332.01233
14029200	329.1042
14032800	280.15055
14036400	255.43139
14040000	231.6816
14043600	210.83995
14047200	201.14616
14050800	194.84519
14054400	193.39113
14058000	200.66147
14061600	213.74809
14065200	231.19691
14068800	249.61511
14072400	267.54863
14076000	259.3089
14079600	229.74284
14083200	152.6772
14086800	85.79005
14090400	62.78722
14094000	68.53535
14097600	73.84131
14101200	88.43271
14104800	131.76474
14108400	238.76831
14112000	302.88203
14115600	300.22905
14119200	255.57053
14122800	233.02019
14126400	211.35417
14130000	192.34114
14133600	183.49787
14137200	177.74974
14140800	176.42325
14144400	183.05571
14148000	194.99412
14151600	210.91201
14155200	227.71423
14158800	244.07428
14162400	236.5575
14166000	209.58552
14169600	139.28152
14173200	78.26295
14176800	61.35699
14180400	66.97418
14184000	72.15927
14187600	86.41829
14191200	128.76326
14194800	233.32939
14198400	295.98265
14202000	293.39011
14205600	249.74887
14209200	227.7122
14212800	206.53972
14216400	187.95979
14220000	179.31796
14223600	173.70077
14227200	172.40449
14230800	178.88587
14234400	190.55234
14238000	206.10763
14241600	222.5271
14245200	238.51449
14248800	231.16893
14252400	204.81135
14256000	136.10881
14259600	76.48019
14263200	76.95587
14266800	84.00113
14270400	90.50444
14274000	108.38856
14277600	161.49895
14281200	292.6491
14284800	371.2308
14288400	367.97915
14292000	313.24293
14295600	285.60384
14299200	259.04865
14302800	235.74511
14306400	224.90625
14310000	217.861
14313600	216.23517
14317200	224.36431
14320800	238.99677
14324400	258.50671
14328000	279.10053
14331600	299.15241
14335200	289.93939
14338800	256.88088
14342400	170.71198
14346000	95.92387
14349600	146.85528
14353200	160.29978
14356800	172.71008
14360400	206.83842
14364000	308.18925
14367600	558.46373
14371200	708.42159
14374800	702.21644
14378400	597.76303
14382000	545.01924
14385600	494.34382
14389200	449.87356
14392800	429.18972
14396400	415.74522
14400000	412.64265
14403600	428.15553
14407200	456.07872
14410800	493.30963
14414400	532.60893
14418000	570.87404
14421600	553.29277
14425200	490.20705
14428800	325.77051
14432400	183.052
14436000	230.63884
14439600	251.75367
14443200	271.24427
14446800	324.84344
14450400	484.01673
14454000	877.0773
14457600	1112.58879
14461200	1102.84349
14464800	938.79755
14468400	855.96247
14472000	776.37583
14475600	706.53449
14479200	674.05014
14482800	652.93532
14486400	648.06267
14490000	672.42593
14493600	716.27979
14497200	774.75161
14500800	836.47186
14504400	896.5679
14508000	868.95621
14511600	769.87896
14515200	511.62842
14518800	287.48645
14522400	91.48575
14526000	99.86121
14529600	107.5924
14533200	128.85317
14536800	191.99122
14540400	347.90355
14544000	441.3221
14547600	437.4565
14551200	372.38566
14554800	339.5281
14558400	307.95907
14562000	280.25564
14565600	267.37032
14569200	258.99487
14572800	257.06207
14576400	266.72606
14580000	284.12124
14583600	307.31481
14587200	331.79691
14590800	355.63474
14594400	344.68222
14598000	305.38201
14601600	202.94374
14605200	114.03505
14608800	70.05251
14612400	76.46577
14616000	82.3857
14619600	98.66551
14623200	147.01161
14626800	266.39688
14630400	337.92938
14634000	334.96941
14637600	285.14333
14641200	259.98362
14644800	235.81057
14648400	214.59749
14652000	204.73094
14655600	198.31768
14659200	196.83769
14662800	204.23761
14666400	217.55745
14670000	235.31724
14673600	254.06369
14677200	272.31681
14680800	263.93024
14684400	233.83726
14688000	155.39818
14691600	87.31898
14695200	70.78133
14698800	77.26131
14702400	83.24283
14706000	99.69201
14709600	148.54109
14713200	269.16842
14716800	341.44513
14720400	338.45437
14724000	288.1099
14727600	262.68844
14731200	238.2639
14734800	216.83012
14738400	206.86092
14742000	200.38094
14745600	198.88556
14749200	206.36246
14752800	219.82088
14756400	237.76544
14760000	256.70692
14763600	275.14994
14767200	266.67612
14770800	236.27006
14774400	157.01491
14778000	88.22743
14781600	73.77907
14785200	80.53349
14788800	86.76834
14792400	103.91418
14796000	154.83213
14799600	280.56829
14803200	355.90607
14806800	352.78864
14810400	300.31198
14814000	273.81386
14817600	248.35489
14821200	226.01334
14824800	215.62192
14828400	208.8675
14832000	207.30879
14835600	215.10235
14839200	229.13077
14842800	247.83532
14846400	267.57901
14850000	286.80314
14853600	277.97043
14857200	246.27661
14860800	163.66483
14864400	91.96405
14868000	107.19252
14871600	117.00592
14875200	126.06444
14878800	150.97538
14882400	224.95331
14886000	407.63352
14889600	517.09066
14893200	512.5614
14896800	436.31884
14900400	397.82012
14904000	360.83115
14907600	328.37144
14911200	313.27391
14914800	303.46051
14918400	301.19588
14922000	312.51903
14925600	332.90071
14929200	360.07627
14932800	388.76159
14936400	416.69204
14940000	403.85913
14943600	357.81164
14947200	237.78622
14950800	133.61321
14954400	99.75019
14958000	109.10177
14961600	116.37522
14965200	168.32845
14968800	300.28964
14972400	687.8607
14976000	853.07195
14979600	786.57183
14983200	632.79028
14986800	624.47776
14990400	533.04009
14994000	501.86815
14997600	459.26651
15001200	412.50861
15004800	392.76638
15008400	373.02416
15012000	415.6258
15015600	444.71961
15019200	473.81341
15022800	533.04009
15026400	539.27447
15030000	459.26651
15033600	321.07093
15037200	152.74248
15040800	65.59071
15044400	71.73984
15048000	76.52249
15051600	110.68432
15055200	197.45536
15058800	452.30258
15062400	560.93719
15066000	517.21005
15069600	416.09105
15073200	410.62516
15076800	350.50034
15080400	330.00324
15084000	301.99055
15087600	271.2449
15091200	258.26341
15094800	245.28191
15098400	273.29461
15102000	292.42524
15105600	311.55586
15109200	350.50034
15112800	354.59976
15116400	301.99055
15120000	211.12009
15123600	100.43577
15127200	63.10787
15130800	68.88535
15134400	74.21841
15138000	88.88432
15141600	132.43764
15145200	239.98767
15148800	304.42881
15152400	301.76228
15156000	256.87569
15159600	234.21019
15163200	212.43353
15166800	193.3234
15170400	184.43497
15174000	178.65749
15177600	177.32423
15181200	183.99055
15184800	195.98993
15188400	211.98911
15192000	228.87713
15195600	245.32073
15199200	237.76556
15202800	210.65585
15206400	139.99281
15210000	78.66263
15213600	50.77464
15217200	55.53476
15220800	59.23708
15224400	85.68221
15228000	152.85282
15231600	350.13346
15235200	434.22896
15238800	400.3792
15242400	322.10163
15246000	317.87041
15249600	271.32699
15253200	255.45991
15256800	233.77491
15260400	209.97429
15264000	199.92515
15267600	189.876
15271200	211.561
15274800	226.37027
15278400	241.17954
15282000	271.32699
15285600	274.5004
15289200	233.77491
15292800	163.43087
15296400	77.74867
15300000	66.00678
15303600	72.19492
15307200	77.00791
15310800	111.38644
15314400	198.70791
15318000	455.17175
15321600	564.49548
15325200	520.49096
15328800	418.73051
15332400	413.22994
15336000	352.72373
15339600	332.09661
15343200	303.90622
15346800	272.96554
15350400	259.9017
15354000	246.83785
15357600	275.02825
15361200	294.28023
15364800	313.5322
15368400	352.72373
15372000	356.84915
15375600	303.90622
15379200	212.45932
15382800	101.07288
15386400	165.62686
15390000	180.78988
15393600	194.78652
15397200	233.27727
15400800	347.58313
15404400	629.84863
15408000	798.97465
15411600	791.97633
15415200	674.17131
15418800	614.68561
15422400	557.53267
15426000	507.37806
15429600	484.05033
15433200	468.88731
15436800	465.38815
15440400	482.88395
15444000	514.37638
15447600	556.36629
15451200	600.68897
15454800	643.84526
15458400	624.0167
15462000	552.86713
15465600	367.4117
15469200	206.45038
15472800	109.48369
15476400	119.50684
15480000	128.75899
15483600	154.20238
15487200	229.76154
15490800	416.34642
15494400	528.14315
15498000	523.51708
15501600	445.64488
15505200	406.32327
15508800	368.54369
15512400	335.39017
15516000	319.96994
15519600	309.94678
15523200	307.63375
15526800	319.19892
15530400	340.01625
15534000	367.77267
15537600	397.07113
15541200	425.59857
15544800	412.49136
15548400	365.45964
15552000	242.86875
15555600	136.46911
15559200	97.77897
15562800	106.73057
15566400	114.99358
15570000	137.71687
15573600	205.19813
15577200	371.83554
15580800	471.68027
15584400	467.54876
15588000	398.00174
15591600	362.88394
15595200	329.14331
15598800	299.53418
15602400	285.7625
15606000	276.8109
15609600	274.74515
15613200	285.07391
15616800	303.66569
15620400	328.45473
